conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
4,q8ec4.transaction.1,normal,q8ec4.g.move.1,ready,19.0,18.0,erm,,0.0,0.6421,yes,no,m0,8,54,up,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.1.9,align,19.0,18.0,are you at the cross at the start,,1.5274,2.9221,yes,no,m0,8,54,up,down
4,q8ec4.transaction.1,normal,q8ec4.f.move.2,reply_y,19.0,18.0,okay yeah,,3.3994,4.2149,yes,no,m0,8,54,up,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.2.5,,19.0,18.0,,,2.9221,5.1541,yes,no,m0,8,54,up,down
4,q8ec4.transaction.1,normal,q8ec4.f.move.4.5,,19.0,18.0,,,4.2149,16.4872,yes,no,m0,8,54,down,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.3,ready,19.0,18.0,right so,,5.1541,5.6886,yes,no,m0,8,54,down,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.5.5,,19.0,18.0,,,15.5649,16.7939,yes,no,m0,8,54,down,up
4,q8ec4.transaction.1,normal,q8ec4.f.move.5,check,19.0,18.0,two inches to the my,lowamp,16.4873,18.0578,yes,no,m0,8,54,down,up
4,q8ec4.transaction.1,normal,q8ec4.f.move.8.5,,19.0,18.0,,,18.0578,22.1969,yes,no,m0,8,54,down,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.6,uncodable,19.0,18.0,about,,16.7939,17.004,yes,no,m0,8,54,down,up
4,q8ec4.transaction.1,normal,q8ec4.g.move.11.5,,19.0,18.0,,,23.4198,26.8768,yes,no,m0,8,54,up,down
4,q8ec4.transaction.1,normal,q8ec4.f.move.9,uncodable,19.0,18.0,erm,,22.1969,22.5377,yes,no,m0,8,54,down,down
4,q8ec4.transaction.1,normal,q8ec4.f.move.12.5,,19.0,18.0,,,27.12,34.3617,yes,no,m0,8,54,down,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.12,reply_w,19.0,18.0,well it's two inches,,26.8768,27.5945,yes,no,m0,8,54,up,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.14.5,,19.0,18.0,,,34.2532,37.5449,yes,no,m0,8,54,off,down
4,q8ec4.transaction.1,normal,q8ec4.f.move.13,check,19.0,18.0,ten er to forty-five degrees slope,,34.3617,37.8069,yes,no,m0,8,54,off,down
4,q8ec4.transaction.1,normal,q8ec4.f.move.18.5,,19.0,18.0,,,40.7791,46.6439,yes,no,m0,8,54,down,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.15,reply_w,19.0,18.0,to the horizontal,,37.5449,38.4152,yes,no,m0,8,54,off,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.20.5,,19.0,18.0,,,45.341,54.1468,yes,no,m0,8,54,down,down
4,q8ec4.transaction.1,normal,q8ec4.f.move.19,acknowledge,19.0,18.0,yeah,lowamp,46.6439,47.0136,yes,no,m0,8,54,down,down
4,q8ec4.transaction.1,normal,q8ec4.f.move.22.5,,19.0,18.0,,,52.7135,58.8022,yes,no,m0,8,54,down,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.21,ready,19.0,18.0,well,,54.1468,54.3688,yes,no,m0,8,54,up,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.24.5,,19.0,18.0,,,56.4515,65.1469,yes,no,m0,8,54,up,down
4,q8ec4.transaction.1,normal,q8ec4.f.move.23,reply_n,19.0,18.0,no,,58.8022,59.0633,yes,no,m0,8,54,down,up
4,q8ec4.transaction.1,normal,q8ec4.f.move.24,explain,19.0,18.0,it's the map's turned round so it must be to my right as well if it's to your right it's to my right,,59.6121,64.6947,yes,no,m0,8,54,up,down
4,q8ec4.transaction.1,normal,q8ec4.g.move.25,acknowledge,19.0,18.0,oh right sorry,,65.1469,66.222,yes,no,m0,8,54,up,down
