conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
8,q2nc8.transaction.1,normal,q2nc8.f.move.1,instruct,1,2,go,,0.0,0.112,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.f.move.2.5,,1,2,,,0.112,5.3012,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.g.move.2,instruct,1,2,okay we're going to start above th-- directly above the telephone kiosk,,2.2396,5.2176,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.g.move.3.5,,1,2,,,5.2176,5.9675,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.f.move.3,acknowledge,1,2,okay,lowamp,5.3012,5.805,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.f.move.4.5,,1,2,,,5.805,6.5252,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.g.move.4,query_yn,1,2,do you have that,,5.9675,6.4155,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.g.move.5.5,,1,2,,,6.4155,8.4675,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.f.move.5,reply_y,1,2,i've got the start yeah,,6.5252,7.4232,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.f.move.8.5,,1,2,,,7.4232,18.5903,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.g.move.6,ready,1,2,okay,,8.4675,8.8635,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.g.move.9.5,,1,2,,,18.4703,19.6172,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.f.move.9,reply_y,1,2,uh-huh,,18.5903,18.8406,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.f.move.10.5,,1,2,,,18.8406,19.664,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.g.move.10,acknowledge,1,2,okay,,19.6172,20.0092,no,yes,m8,2,19,,
8,q2nc8.transaction.1,normal,q2nc8.g.move.11.5,,1,2,,,20.0092,20.4348,no,yes,m8,2,19,,
