conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
7,q3ec7.transaction.1,normal,q3ec7.g.move.1,ready,1,2,right,,0.0,0.2569,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.g.move.2,query_yn,1,2,the start is at the top left-hand side of your page,,0.7477,3.1753,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.f.move.3,reply_y,1,2,mmhmm,,3.2411,3.6638,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.g.move.3.5,,1,2,,,3.1753,4.7332,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.f.move.4.5,,1,2,,,3.6638,6.256,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.g.move.4,query_yn,1,2,there is a diamond to the right,,4.7332,6.0408,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.f.move.5,reply_y,1,2,yes,,6.256,6.648,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.g.move.5.5,,1,2,,,6.0408,6.8016,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.f.move.6.5,,1,2,,,6.648,13.5113,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.g.move.6,instruct,1,2,go due south to the left of the diamond and curve underneath it,,6.8017,10.7345,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.g.move.7.5,,1,2,,,10.7345,15.7207,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.f.move.7,check,1,2,do i come up round the other side of it,,13.5113,14.7629,yes,yes,m14,3,57,off,down
7,q3ec7.transaction.1,normal,q3ec7.f.move.8.5,,1,2,,,14.7629,19.1964,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.1,normal,q3ec7.g.move.8,clarify,1,2,i would go wes-- to go due east straight past it,,15.7207,18.7295,yes,yes,m14,3,57,off,down
7,q3ec7.transaction.1,normal,q3ec7.f.move.9,acknowledge,1,2,right i have it,,19.1964,20.2042,yes,yes,m14,3,57,down,up
7,q3ec7.transaction.2,normal,q3ec7.g.move.10,explain,2,3,i have a graveyard on mine,,19.749,20.831,yes,yes,m14,3,57,down,up
7,q3ec7.transaction.2,normal,q3ec7.g.move.11,query_yn,2,3,which i don't believe you have on yours,,21.3169,22.3897,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.2,normal,q3ec7.f.move.13,reply_n,2,3,no i haven't got it,,22.5165,23.3103,yes,yes,m14,3,57,down,down
7,q3ec7.transaction.2,normal,q3ec7.g.move.13.5,,2,3,,,22.3897,23.9625,yes,yes,m14,3,57,down,down
