conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
2,q6nc2.transaction.1,normal,q6nc2.g.move.1,ready,1,2,right,,0.0,0.3158,no,yes,m8,6,56,,
2,q6nc2.transaction.1,normal,q6nc2.g.move.4.5,,1,2,,,2.921,5.1234,no,yes,m8,6,56,,
2,q6nc2.transaction.1,normal,q6nc2.f.move.3,acknowledge,1,2,yeah,,2.9643,3.2939,no,yes,m8,6,56,,
2,q6nc2.transaction.1,normal,q6nc2.f.move.5.5,,1,2,,,4.9519,5.6456,no,yes,m8,6,56,,
2,q6nc2.transaction.1,normal,q6nc2.g.move.5,check,1,2,does it,,5.1234,5.3814,no,yes,m8,6,56,,
2,q6nc2.transaction.1,normal,q6nc2.f.move.6,reply_y,1,2,uh-huh,lowamp,5.6456,5.8992,no,yes,m8,6,56,,
2,q6nc2.transaction.1,normal,q6nc2.g.move.6.5,,1,2,,,5.3814,5.6689,no,yes,m8,6,56,,
2,q6nc2.transaction.1,normal,q6nc2.f.move.8.5,,1,2,,,5.8992,11.3082,no,yes,m8,6,56,,
2,q6nc2.transaction.1,normal,q6nc2.g.move.7,ready,1,2,right,,5.6689,5.8952,no,yes,m8,6,56,,
2,q6nc2.transaction.1,normal,q6nc2.g.move.9.5,,1,2,,,11.1645,12.2539,no,yes,m8,6,56,,
2,q6nc2.transaction.1,normal,q6nc2.f.move.9,acknowledge,1,2,the left-hand side right,,11.3082,12.2863,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.10,instruct,2,3,down past the stone circle,,12.2539,13.8172,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.11.5,,2,3,,,13.8172,15.3751,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.11,query_w,2,3,the what,,14.6464,15.0844,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.12.5,,2,3,,,15.0844,17.0797,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.12,reply_w,2,3,the stone circle,,15.3751,16.0965,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.14.5,,2,3,,,16.0965,23.818,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.13,explain,2,3,i've not got a stone circle,,17.0797,18.0857,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.16.5,,2,3,,,22.4923,28.7137,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.15,reply_y,2,3,yeah,,23.8181,24.182,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.20.5,,2,3,,,28.0657,31.382,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.17,acknowledge,2,3,oh right,,28.7138,29.0397,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.21.5,,2,3,,,31.1759,35.2599,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.21,reply_w,2,3,eh say about five centimetres on the map,lowamp,31.382,34.7376,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.23.5,,2,3,,,34.7376,38.6698,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.22,ready,2,3,right,,35.2599,35.5209,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.24.5,,2,3,,,38.4289,39.0292,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.24,reply_y,2,3,yeah,,38.6699,38.9706,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.25.5,,2,3,,,38.9706,42.2477,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.25,check,2,3,and about in a line with the the writing of broken gate roughly,,39.0292,41.5876,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.27.5,,2,3,,,41.5876,49.6212,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.26,reply_y,2,3,yeah,,42.2478,42.5933,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.28.5,,2,3,,,49.2781,49.6774,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.28,acknowledge,2,3,right,,49.6213,49.8421,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.29.5,,2,3,,,49.8421,50.0008,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.29,uncodable,2,3,whe-- whe--,,49.6774,50.1141,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.30.5,,2,3,,,50.1141,51.9035,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.30,query_w,2,3,and where's the st-- the other side the stone circle eh,,50.0008,51.9134,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.31.5,,2,3,,,51.9134,55.2315,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.31,reply_w,2,3,eh the left-hand side of the telephone kiosk,lowamp,51.9035,54.6641,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.33.5,,2,3,,,54.6641,61.3904,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.32,acknowledge,2,3,right,,55.2315,55.4135,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.35.5,,2,3,,,59.249,68.3393,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.34,reply_n,2,3,no,,61.3904,61.6466,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.36.5,,2,3,,,67.7912,68.9065,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.36,acknowledge,2,3,right,,68.3393,68.5333,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.37.5,,2,3,,,68.5333,70.6954,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.37,explain,2,3,which is called farmer's gate,lowamp,68.9065,70.2157,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.39.5,,2,3,,,70.2157,73.542,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.38,acknowledge,2,3,right,,70.6954,70.9014,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.40.5,,2,3,,,73.4203,74.8392,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.40,reply_y,2,3,underneath the stone circle,,73.542,74.7457,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.41.5,,2,3,,,74.7457,77.4494,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.41,check,2,3,sort it's directly down from telephone kiosk,lowamp,74.8392,77.4176,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.42.5,,2,3,,,77.4177,78.139,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.42,reply_y,2,3,yeah,lowamp,77.4494,77.7952,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.43.5,,2,3,,,77.7952,85.3362,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.43,acknowledge,2,3,right,,78.139,78.3564,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.45.5,,2,3,,,83.7041,86.6061,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.44,ready,2,3,right,,85.3362,85.5867,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.g.move.45,align,2,3,you're underneath it,,85.6906,86.3236,no,yes,m8,6,56,,
2,q6nc2.transaction.2,normal,q6nc2.f.move.46,reply_y,2,3,uh-huh,,86.6061,86.7921,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.47,ready,3,4,right,,87.1972,87.3769,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.49.5,,3,4,,,90.5238,94.7761,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.49,query_yn,3,4,eh underneath the broken gate,,92.2706,93.7086,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.52.5,,3,4,,,93.7086,101.897,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.50,reply_n,3,4,no,,94.7761,95.1246,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.53.5,,3,4,,,101.1254,104.7976,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.53,check,3,4,so i go between the the circle the stone circle and the gate then,,101.897,104.7147,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.54.5,,3,4,,,104.7147,105.6432,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.54,reply_y,3,4,yeah,,104.7976,105.1045,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.55.5,,3,4,,,105.1045,108.0182,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.55,check,3,4,so that's quite a small space is it i i presume,lowamp,105.6432,107.6771,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.56.5,,3,4,,,107.6771,109.4694,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.56,reply_y,3,4,yeah,,108.0182,108.3563,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.58.5,,3,4,,,108.3563,112.1094,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.57,acknowledge,3,4,right,,109.4695,109.6836,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.59.5,,3,4,,,111.2909,114.2412,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.59,reply_w,3,4,just stop above the farmer's gate,lowamp,112.1094,113.7056,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.61.5,,3,4,,,113.7056,115.649,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.60,ready,3,4,right,,114.2412,114.4412,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.62.5,,3,4,,,115.2153,117.9445,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.62,reply_y,3,4,yeah,,115.649,115.9339,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.63.5,,3,4,,,115.9339,118.7131,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.63,acknowledge,3,4,right,,117.9445,118.1552,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.64.5,,3,4,,,118.1552,119.5304,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.g.move.64,align,3,4,you there,lowamp,118.7131,119.1828,no,yes,m8,6,56,,
2,q6nc2.transaction.3,normal,q6nc2.f.move.65,reply_y,3,4,uh-huh straight above it,,119.5304,120.4264,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.g.move.66,ready,4,5,right now,,120.6389,121.4982,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.g.move.69.5,,4,5,,,123.0707,126.4383,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.f.move.68,reply_y,4,5,yeah i do,,124.1581,124.6821,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.f.move.72.5,,4,5,,,126.2181,126.8315,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.g.move.70,reply_y,4,5,right,,126.4383,126.6982,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.g.move.70.5,,4,5,,,126.6982,126.7824,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.f.move.73,reply_y,4,5,uh-huh,,126.8315,127.0655,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.f.move.75.5,,4,5,,,127.0655,128.534,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.g.move.71,ready,4,5,well,,126.7824,126.9136,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.g.move.75,align,4,5,right,,128.1979,128.3825,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.f.move.76,reply_y,4,5,uh-huh,,128.534,128.7217,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.g.move.76.5,,4,5,,,128.3825,129.0567,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.f.move.77.5,,4,5,,,128.7218,136.5345,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.g.move.77,instruct,4,5,what do well basically you go up sort a very slight diagonal line until you're above the meadow,,129.0567,135.0909,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.g.move.79.5,,4,5,,,135.0909,140.1081,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.f.move.78,acknowledge,4,5,right,,136.5345,136.7683,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.f.move.80.5,,4,5,,,139.799,141.8377,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.g.move.80,reply_y,4,5,yeah,lowamp,140.1081,140.4839,no,yes,m8,6,56,,
2,q6nc2.transaction.4,normal,q6nc2.f.move.81,acknowledge,4,5,right,,141.8377,142.0485,no,yes,m8,6,56,,
2,q6nc2.transaction.5,normal,q6nc2.g.move.82,ready,5,6,right,,144.2689,144.4976,no,yes,m8,6,56,,
2,q6nc2.transaction.5,normal,q6nc2.g.move.84.5,,5,6,,,146.2471,147.4571,no,yes,m8,6,56,,
2,q6nc2.transaction.5,normal,q6nc2.f.move.84,reply_n,5,6,no,,146.8904,147.1407,no,yes,m8,6,56,,
2,q6nc2.transaction.5,normal,q6nc2.g.move.85,acknowledge,5,6,no,,147.4571,147.7689,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.f.move.86,explain,4,5,i'm i'm und-- at the moment i'm underneath overnight accommodation and just almost in the i'm just in the beginning of the meadow,,148.2215,155.3225,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.g.move.87,explain,4,5,i don't have that,,154.0126,154.7145,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.g.move.89,explain,4,5,i don't have overnight accommodation,,155.5293,157.0597,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.f.move.89.5,,4,5,,outbreath,155.3225,157.667,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.g.move.91.5,,4,5,,,157.0597,172.6386,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.f.move.90,ready,4,5,right well,,157.667,157.939,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.f.move.95.5,,4,5,,,173.1659,181.8062,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.g.move.92,ready,4,5,yeah well,,172.6387,173.1229,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.g.move.97.5,,4,5,,,181.2763,183.6036,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.f.move.96,ready,4,5,oh,,181.8062,181.8842,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.f.move.98.5,,4,5,,,183.0782,188.1031,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.g.move.98,reply_w,4,5,it doesn't say go anywhere it just it turns turns northwards,,183.6036,187.5636,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.g.move.99.5,,4,5,,,187.5636,188.8624,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.f.move.99,acknowledge,4,5,oh right i see,,188.1031,188.7951,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.f.move.100.5,,4,5,,,188.7951,190.219,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.g.move.100,reply_w,4,5,a-- at that point,,188.8624,189.8494,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.g.move.101.5,,4,5,,,189.8494,192.4418,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.f.move.101,check,4,5,so so it's going to overnight accommodation then,,190.219,192.436,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.f.move.102.5,,4,5,,,192.436,192.6934,no,yes,m8,6,56,,
2,q6nc2.transaction.6,review,q6nc2.g.move.102,reply_y,4,5,yeah,,192.4418,192.7389,no,yes,m8,6,56,,
2,q6nc2.transaction.7,normal,q6nc2.f.move.103,query_w,5,6,where's it head after that,,192.6934,193.7734,no,yes,m8,6,56,,
2,q6nc2.transaction.7,normal,q6nc2.f.move.105.5,,5,6,,,193.7734,195.7824,no,yes,m8,6,56,,
2,q6nc2.transaction.7,normal,q6nc2.g.move.104,ready,5,6,right,,194.7167,194.9403,no,yes,m8,6,56,,
2,q6nc2.transaction.7,normal,q6nc2.g.move.106.5,,5,6,,,195.5534,200.5267,no,yes,m8,6,56,,
2,q6nc2.transaction.7,normal,q6nc2.f.move.106,instruct,5,6,i'll just just tell briefly and then i'll go to overnight accommodation we'll start again just sort point of interest,,195.7824,200.2388,no,yes,m8,6,56,,
2,q6nc2.transaction.7,normal,q6nc2.f.move.107.5,,5,6,,,200.2389,208.0413,no,yes,m8,6,56,,
2,q6nc2.transaction.7,normal,q6nc2.g.move.107,reply_w,5,6,it goes up for it goes up for about ten ten or twelve centimetres it skirt-- it goes round the north of the ruined monastery,,200.5268,207.1884,no,yes,m8,6,56,,
2,q6nc2.transaction.7,normal,q6nc2.f.move.108,ready,5,6,right right well,,208.0413,208.8813,no,yes,m8,6,56,,
2,q6nc2.transaction.7,normal,q6nc2.f.move.109,explain,5,6,i'll i'll move into overnight accommodation,,208.8813,211.0816,no,yes,m8,6,56,,
