move_id,label,rep,children
q7ec4.g.move.0.5,,none,id(q7ec4g.1)..id(q7ec4g.3)
q7ec4.g.move.1,ready,none,id(q7ec4g.4)
q7ec4.g.move.2,explain,none,id(q7ec4g.6)..id(q7ec4g.16)
q7ec4.g.move.3.5,,none,id(q7ec4g.17)..id(q7ec4g.19)
q7ec4.g.move.4,query_yn,none,id(q7ec4g.20)..id(q7ec4g.27)
q7ec4.g.move.5.5,,none,id(q7ec4g.28)..id(q7ec4g.30)
q7ec4.g.move.6,explain,none,id(q7ec4g.31)..id(q7ec4g.61)
q7ec4.g.move.7.5,,none,id(q7ec4g.63)..id(q7ec4g.65)
q7ec4.g.move.8,uncodable,none,id(q7ec4g.66)
q7ec4.g.move.8.4,,none,id(q7ec4g.68)..id(q7ec4g.70)
q7ec4.g.move.8.9,instruct,none,id(q7ec4g.71)..id(q7ec4g.82)
q7ec4.g.move.9.5,,none,id(q7ec4g.84)..id(q7ec4g.87)
q7ec4.g.move.10,explain,none,id(q7ec4g.88)..id(q7ec4g.95)
q7ec4.g.move.12.5,,none,id(q7ec4g.97)..id(q7ec4g.100)
q7ec4.g.move.13,reply_y,none,id(q7ec4g.101)
q7ec4.g.move.14.5,,none,id(q7ec4g.103)..id(q7ec4g.110)
q7ec4.g.move.15,explain,none,id(q7ec4g.111)..id(q7ec4g.124)
q7ec4.g.move.16.5,,none,id(q7ec4g.125)..id(q7ec4g.129)
q7ec4.g.move.17,instruct,none,id(q7ec4g.131)..id(q7ec4g.134)
q7ec4.g.move.18.5,,none,id(q7ec4g.135)
q7ec4.g.move.19,uncodable,none,id(q7ec4g.136)
q7ec4.g.move.19.4,,none,id(q7ec4g.137)..id(q7ec4g.139)
q7ec4.g.move.19.9,instruct,none,id(q7ec4g.140)..id(q7ec4g.153)
q7ec4.g.move.20.5,,none,id(q7ec4g.154)..id(q7ec4g.157)
q7ec4.g.move.21,ready,none,id(q7ec4g.158)..id(q7ec4g.159)
q7ec4.g.move.21.4,,none,id(q7ec4g.160)
q7ec4.g.move.21.9,instruct,none,id(q7ec4g.161)..id(q7ec4g.230)
q7ec4.g.move.22.5,,none,id(q7ec4g.231)..id(q7ec4g.235)
q7ec4.g.move.23,align,none,id(q7ec4g.236)
q7ec4.g.move.23.5,,none,id(q7ec4g.238)
q7ec4.g.move.24,instruct,none,id(q7ec4g.239)..id(q7ec4g.262)
q7ec4.g.move.25.5,,none,id(q7ec4g.263)..id(q7ec4g.268)
q7ec4.g.move.26,ready,none,id(q7ec4g.269)
q7ec4.g.move.26.5,,none,id(q7ec4g.271)
q7ec4.g.move.27,query_yn,none,id(q7ec4g.272)..id(q7ec4g.278)
q7ec4.g.move.29.5,,none,id(q7ec4g.279)..id(q7ec4g.281)
q7ec4.g.move.30,acknowledge,none,id(q7ec4g.282)
q7ec4.g.move.30.5,,none,id(q7ec4g.284)..id(q7ec4g.287)
q7ec4.g.move.31,instruct,none,id(q7ec4g.288)..id(q7ec4g.320)
q7ec4.g.move.32.5,,none,id(q7ec4g.321)..id(q7ec4g.323)
q7ec4.g.move.33,instruct,none,id(q7ec4g.324)..id(q7ec4g.350)
q7ec4.g.move.34.5,,none,id(q7ec4g.352)..id(q7ec4g.356)
q7ec4.g.move.35,acknowledge,none,id(q7ec4g.357)
q7ec4.g.move.35.5,,none,id(q7ec4g.359)
q7ec4.g.move.36,instruct,none,id(q7ec4g.360)..id(q7ec4g.376)
q7ec4.g.move.36.5,,none,id(q7ec4g.378)..id(q7ec4g.380)
q7ec4.g.move.37,ready,none,id(q7ec4g.381)
q7ec4.g.move.37.5,,none,id(q7ec4g.383)
q7ec4.g.move.38,query_yn,none,id(q7ec4g.384)..id(q7ec4g.393)
q7ec4.g.move.39.5,,none,id(q7ec4g.395)..id(q7ec4g.397)
q7ec4.g.move.40,ready,none,id(q7ec4g.398)
q7ec4.g.move.40.5,,none,id(q7ec4g.400)
q7ec4.g.move.41,explain,none,id(q7ec4g.401)..id(q7ec4g.417)
q7ec4.g.move.41.5,,none,id(q7ec4g.419)
q7ec4.g.move.42,instruct,none,id(q7ec4g.420)..id(q7ec4g.452)
q7ec4.g.move.43.5,,none,id(q7ec4g.454)
q7ec4.g.move.44,acknowledge,none,id(q7ec4g.456)..id(q7ec4g.457)
q7ec4.g.move.44.5,,none,id(q7ec4g.459)..id(q7ec4g.460)
q7ec4.g.move.45,ready,none,id(q7ec4g.461)..id(q7ec4g.462)
q7ec4.g.move.45.4,,none,id(q7ec4g.464)
q7ec4.g.move.45.9,instruct,none,id(q7ec4g.465)..id(q7ec4g.482)
q7ec4.g.move.46.5,,none,id(q7ec4g.484)..id(q7ec4g.485)
q7ec4.g.move.47,query_yn,none,id(q7ec4g.486)..id(q7ec4g.494)
q7ec4.g.move.48.5,,none,id(q7ec4g.496)..id(q7ec4g.499)
q7ec4.g.move.49,ready,none,id(q7ec4g.500)
q7ec4.g.move.49.5,,none,id(q7ec4g.502)
q7ec4.g.move.50,instruct,none,id(q7ec4g.503)..id(q7ec4g.517)
q7ec4.g.move.51.5,,none,id(q7ec4g.518)..id(q7ec4g.521)
q7ec4.g.move.52,instruct,none,id(q7ec4g.522)..id(q7ec4g.541)
q7ec4.g.move.53.5,,none,id(q7ec4g.542)
q7ec4.g.move.54,acknowledge,none,id(q7ec4g.543)
q7ec4.g.move.54.5,,none,id(q7ec4g.545)
q7ec4.g.move.55,ready,none,id(q7ec4g.546)
q7ec4.g.move.55.5,,none,id(q7ec4g.548)
q7ec4.g.move.56,instruct,none,id(q7ec4g.549)..id(q7ec4g.557)
q7ec4.g.move.56.5,,none,id(q7ec4g.559)
q7ec4.g.move.57,query_yn,none,id(q7ec4g.560)..id(q7ec4g.572)
