move_id,label,rep,children
q6ec2.g.move.0.5,,none,id(q6ec2g.1)
q6ec2.g.move.1,query_yn,none,id(q6ec2g.2)..id(q6ec2g.8)
q6ec2.g.move.1.5,,none,id(q6ec2g.10)..id(q6ec2g.21)
q6ec2.g.move.2,instruct,none,id(q6ec2g.22)..id(q6ec2g.50)
q6ec2.g.move.3.5,,none,id(q6ec2g.52)..id(q6ec2g.54)
q6ec2.g.move.4,instruct,none,id(q6ec2g.55)..id(q6ec2g.75)
q6ec2.g.move.5.5,,none,id(q6ec2g.77)
q6ec2.g.move.6,check,none,id(q6ec2g.78)..id(q6ec2g.83)
q6ec2.g.move.7.5,,none,id(q6ec2g.85)..id(q6ec2g.87)
q6ec2.g.move.8,acknowledge,none,id(q6ec2g.88)
q6ec2.g.move.8.5,,none,id(q6ec2g.90)
q6ec2.g.move.9,query_yn,none,id(q6ec2g.91)..id(q6ec2g.101)
q6ec2.g.move.10.5,,none,id(q6ec2g.103)..id(q6ec2g.105)
q6ec2.g.move.11,acknowledge,none,id(q6ec2g.106)
q6ec2.g.move.11.5,,none,id(q6ec2g.108)..id(q6ec2g.110)
q6ec2.g.move.12,query_yn,none,id(q6ec2g.111)..id(q6ec2g.125)
q6ec2.g.move.13.5,,none,id(q6ec2g.126)..id(q6ec2g.130)
q6ec2.g.move.14,acknowledge,other,id(q6ec2g.131)..id(q6ec2g.132)
q6ec2.g.move.15.5,,none,id(q6ec2g.133)
q6ec2.g.move.16,acknowledge,other,id(q6ec2g.134)..id(q6ec2g.136)
q6ec2.g.move.16.5,,none,id(q6ec2g.138)
q6ec2.g.move.17,query_yn,none,id(q6ec2g.139)..id(q6ec2g.143)
q6ec2.g.move.18.5,,none,id(q6ec2g.145)..id(q6ec2g.147)
q6ec2.g.move.19,check,none,id(q6ec2g.148)..id(q6ec2g.158)
q6ec2.g.move.20.5,,none,id(q6ec2g.160)..id(q6ec2g.162)
q6ec2.g.move.21,instruct,none,id(q6ec2g.163)..id(q6ec2g.164)
q6ec2.g.move.22.5,,none,id(q6ec2g.166)..id(q6ec2g.169)
q6ec2.g.move.23,instruct,none,id(q6ec2g.170)..id(q6ec2g.188)
q6ec2.g.move.25.5,,none,id(q6ec2g.190)..id(q6ec2g.192)
q6ec2.g.move.26,reply_y,none,id(q6ec2g.193)
q6ec2.g.move.26.5,,none,id(q6ec2g.195)
q6ec2.g.move.27,align,none,id(q6ec2g.196)..id(q6ec2g.208)
q6ec2.g.move.28.5,,none,id(q6ec2g.210)..id(q6ec2g.212)
q6ec2.g.move.29,instruct,none,id(q6ec2g.213)..id(q6ec2g.241)
q6ec2.g.move.31.5,,none,id(q6ec2g.242)..id(q6ec2g.244)
q6ec2.g.move.32,reply_y,none,id(q6ec2g.245)
q6ec2.g.move.33,explain,none,id(q6ec2g.247)..id(q6ec2g.251)
q6ec2.g.move.34,instruct,none,id(q6ec2g.253)..id(q6ec2g.256)
q6ec2.g.move.36.5,,none,id(q6ec2g.258)..id(q6ec2g.260)
q6ec2.g.move.37,reply_n,none,id(q6ec2g.261)..id(q6ec2g.274)
q6ec2.g.move.37.5,,none,id(q6ec2g.275)..id(q6ec2g.277)
q6ec2.g.move.38,clarify,none,id(q6ec2g.278)..id(q6ec2g.297)
q6ec2.g.move.39.5,,none,id(q6ec2g.299)..id(q6ec2g.301)
q6ec2.g.move.40,clarify,none,id(q6ec2g.302)..id(q6ec2g.310)
q6ec2.g.move.41.5,,none,id(q6ec2g.312)..id(q6ec2g.314)
q6ec2.g.move.42,align,none,id(q6ec2g.315)
q6ec2.g.move.43.5,,none,id(q6ec2g.317)..id(q6ec2g.321)
q6ec2.g.move.44,instruct,none,id(q6ec2g.322)..id(q6ec2g.323)
q6ec2.g.move.45,query_yn,none,id(q6ec2g.324)..id(q6ec2g.339)
q6ec2.g.move.47.5,,none,id(q6ec2g.341)..id(q6ec2g.343)
q6ec2.g.move.48,acknowledge,other,id(q6ec2g.344)..id(q6ec2g.347)
q6ec2.g.move.49,query_w,none,id(q6ec2g.348)..id(q6ec2g.359)
q6ec2.g.move.52.5,,none,id(q6ec2g.361)
q6ec2.g.move.53,acknowledge,none,id(q6ec2g.362)..id(q6ec2g.365)
q6ec2.g.move.53.5,,none,id(q6ec2g.367)..id(q6ec2g.369)
q6ec2.g.move.54,instruct,none,id(q6ec2g.370)..id(q6ec2g.386)
q6ec2.g.move.55.5,,none,id(q6ec2g.388)..id(q6ec2g.390)
q6ec2.g.move.56,instruct,none,id(q6ec2g.391)..id(q6ec2g.396)
q6ec2.g.move.57.5,,none,id(q6ec2g.398)..id(q6ec2g.401)
q6ec2.g.move.58,reply_y,none,id(q6ec2g.402)..id(q6ec2g.405)
q6ec2.g.move.59.5,,none,id(q6ec2g.407)
q6ec2.g.move.60,acknowledge,none,id(q6ec2g.408)
q6ec2.g.move.61,explain,none,id(q6ec2g.410)..id(q6ec2g.419)
q6ec2.g.move.62.5,,none,id(q6ec2g.420)..id(q6ec2g.422)
q6ec2.g.move.63,ready,none,id(q6ec2g.423)
q6ec2.g.move.63.5,,none,id(q6ec2g.425)
q6ec2.g.move.64,align,none,id(q6ec2g.426)..id(q6ec2g.438)
q6ec2.g.move.65.5,,none,id(q6ec2g.439)
q6ec2.g.move.66,align,none,id(q6ec2g.440)..id(q6ec2g.465)
q6ec2.g.move.67.5,,none,id(q6ec2g.466)..id(q6ec2g.471)
q6ec2.g.move.68,reply_n,none,id(q6ec2g.472)
q6ec2.g.move.69.5,,none,id(q6ec2g.474)..id(q6ec2g.478)
q6ec2.g.move.70,instruct,none,id(q6ec2g.479)..id(q6ec2g.497)
q6ec2.g.move.71.5,,none,id(q6ec2g.499)..id(q6ec2g.501)
q6ec2.g.move.72,ready,none,id(q6ec2g.502)..id(q6ec2g.506)
q6ec2.g.move.72.4,,none,id(q6ec2g.507)..id(q6ec2g.510)
q6ec2.g.move.72.9,explain,none,id(q6ec2g.511)..id(q6ec2g.553)
q6ec2.g.move.73.5,,none,id(q6ec2g.555)..id(q6ec2g.558)
q6ec2.g.move.74,explain,none,id(q6ec2g.559)..id(q6ec2g.562)
q6ec2.g.move.75.5,,none,id(q6ec2g.564)
q6ec2.g.move.76,explain,none,id(q6ec2g.565)..id(q6ec2g.573)
q6ec2.g.move.77.5,,none,id(q6ec2g.574)..id(q6ec2g.576)
q6ec2.g.move.78,query_yn,none,id(q6ec2g.577)..id(q6ec2g.580)
q6ec2.g.move.80.5,,none,id(q6ec2g.582)..id(q6ec2g.585)
q6ec2.g.move.81,reply_n,none,id(q6ec2g.586)..id(q6ec2g.588)
q6ec2.g.move.82.5,,none,id(q6ec2g.589)
q6ec2.g.move.83,align,none,id(q6ec2g.590)
q6ec2.g.move.85.5,,none,id(q6ec2g.592)..id(q6ec2g.595)
q6ec2.g.move.86,ready,none,id(q6ec2g.596)
q6ec2.g.move.86.5,,none,id(q6ec2g.598)..id(q6ec2g.600)
q6ec2.g.move.87,explain,none,id(q6ec2g.601)..id(q6ec2g.610)
q6ec2.g.move.90.5,,none,id(q6ec2g.611)..id(q6ec2g.613)
