move_id,label,rep,children
q1nc1.g.move.1,ready,none,id(q1nc1g.1)..id(q1nc1g.3)
q1nc1.g.move.2,instruct,none,id(q1nc1g.4)..id(q1nc1g.9)
q1nc1.g.move.3.5,,none,id(q1nc1g.11)..id(q1nc1g.13)
q1nc1.g.move.4,align,none,id(q1nc1g.14)
q1nc1.g.move.4.5,,none,id(q1nc1g.16)..id(q1nc1g.17)
q1nc1.g.move.5,instruct,none,id(q1nc1g.18)..id(q1nc1g.35)
q1nc1.g.move.5.4,,none,id(q1nc1g.36)
q1nc1.g.move.5.9,instruct,none,id(q1nc1g.37)..id(q1nc1g.51)
q1nc1.g.move.8.5,,none,id(q1nc1g.52)
q1nc1.g.move.9,reply_n,none,id(q1nc1g.53)
q1nc1.g.move.9.5,,none,id(q1nc1g.55)..id(q1nc1g.57)
q1nc1.g.move.10,ready,none,id(q1nc1g.58)..id(q1nc1g.60)
q1nc1.g.move.11,instruct,none,id(q1nc1g.62)..id(q1nc1g.64)
q1nc1.g.move.12,query_yn,none,id(q1nc1g.65)..id(q1nc1g.79)
q1nc1.g.move.13.5,,none,id(q1nc1g.81)
q1nc1.g.move.14,reply_w,none,id(q1nc1g.82)..id(q1nc1g.86)
q1nc1.g.move.15.5,,none,id(q1nc1g.88)..id(q1nc1g.93)
q1nc1.g.move.16,acknowledge,none,id(q1nc1g.94)..id(q1nc1g.96)
q1nc1.g.move.18.5,,none,id(q1nc1g.98)..id(q1nc1g.100)
q1nc1.g.move.19,instruct,none,id(q1nc1g.101)..id(q1nc1g.106)
q1nc1.g.move.20.5,,none,id(q1nc1g.107)
q1nc1.g.move.21,reply_w,none,id(q1nc1g.108)..id(q1nc1g.116)
q1nc1.g.move.24.5,,none,id(q1nc1g.117)..id(q1nc1g.125)
q1nc1.g.move.25,ready,none,id(q1nc1g.126)
q1nc1.g.move.25.5,,none,id(q1nc1g.128)
q1nc1.g.move.26,reply_n,none,id(q1nc1g.129)
q1nc1.g.move.27,clarify,none,id(q1nc1g.131)..id(q1nc1g.188)
q1nc1.g.move.28,query_yn,none,id(q1nc1g.189)..id(q1nc1g.204)
q1nc1.g.move.30.5,,none,id(q1nc1g.206)..id(q1nc1g.211)
q1nc1.g.move.31,acknowledge,none,id(q1nc1g.212)
q1nc1.g.move.31.5,,none,id(q1nc1g.214)..id(q1nc1g.215)
q1nc1.g.move.32,query_yn,none,id(q1nc1g.216)..id(q1nc1g.246)
q1nc1.g.move.34.5,,none,id(q1nc1g.248)..id(q1nc1g.249)
q1nc1.g.move.35,ready,none,id(q1nc1g.250)..id(q1nc1g.251)
q1nc1.g.move.36.5,,none,id(q1nc1g.252)
q1nc1.g.move.37,acknowledge,none,id(q1nc1g.253)..id(q1nc1g.257)
q1nc1.g.move.37.5,,none,id(q1nc1g.259)
q1nc1.g.move.38,check,none,id(q1nc1g.260)..id(q1nc1g.285)
q1nc1.g.move.39.5,,none,id(q1nc1g.287)
q1nc1.g.move.40,instruct,none,id(q1nc1g.288)..id(q1nc1g.306)
q1nc1.g.move.41.5,,none,id(q1nc1g.308)
q1nc1.g.move.42,reply_y,none,id(q1nc1g.309)
q1nc1.g.move.44.5,,none,id(q1nc1g.311)
q1nc1.g.move.45,acknowledge,none,id(q1nc1g.312)
q1nc1.g.move.45.5,,none,id(q1nc1g.314)..id(q1nc1g.315)
q1nc1.g.move.46,check,none,id(q1nc1g.316)..id(q1nc1g.345)
q1nc1.g.move.50.5,,none,id(q1nc1g.347)..id(q1nc1g.348)
q1nc1.g.move.51,acknowledge,none,id(q1nc1g.349)..id(q1nc1g.351)
q1nc1.g.move.52.5,,none,id(q1nc1g.353)..id(q1nc1g.359)
q1nc1.g.move.53,acknowledge,none,id(q1nc1g.360)
q1nc1.g.move.55.5,,none,id(q1nc1g.362)
q1nc1.g.move.56,acknowledge,none,id(q1nc1g.363)..id(q1nc1g.365)
q1nc1.g.move.57.5,,none,id(q1nc1g.367)
q1nc1.g.move.58,ready,none,id(q1nc1g.368)
q1nc1.g.move.59,query_yn,none,id(q1nc1g.370)..id(q1nc1g.385)
q1nc1.g.move.61.5,,none,id(q1nc1g.387)
q1nc1.g.move.62,acknowledge,none,id(q1nc1g.388)
q1nc1.g.move.63.5,,none,id(q1nc1g.390)..id(q1nc1g.391)
q1nc1.g.move.64,ready,none,id(q1nc1g.392)..id(q1nc1g.397)
q1nc1.g.move.64.5,,none,id(q1nc1g.399)..id(q1nc1g.400)
q1nc1.g.move.65,instruct,none,id(q1nc1g.401)..id(q1nc1g.412)
q1nc1.g.move.67.5,,none,id(q1nc1g.413)..id(q1nc1g.416)
q1nc1.g.move.68,reply_y,none,id(q1nc1g.417)
q1nc1.g.move.69.5,,none,id(q1nc1g.419)
q1nc1.g.move.70,reply_y,none,id(q1nc1g.420)..id(q1nc1g.426)
q1nc1.g.move.71.5,,none,id(q1nc1g.428)
q1nc1.g.move.72,align,none,id(q1nc1g.429)..id(q1nc1g.459)
q1nc1.g.move.75.5,,none,id(q1nc1g.461)..id(q1nc1g.463)
q1nc1.g.move.76,reply_y,none,id(q1nc1g.464)
q1nc1.g.move.77.5,,none,id(q1nc1g.466)
q1nc1.g.move.78,check,none,id(q1nc1g.467)..id(q1nc1g.496)
q1nc1.g.move.79.5,,none,id(q1nc1g.498)
q1nc1.g.move.80,acknowledge,none,id(q1nc1g.499)..id(q1nc1g.504)
q1nc1.g.move.81.5,,none,id(q1nc1g.505)
q1nc1.g.move.82,reply_y,none,id(q1nc1g.506)..id(q1nc1g.507)
q1nc1.g.move.83.5,,none,id(q1nc1g.509)
q1nc1.g.move.84,reply_n,none,id(q1nc1g.510)
q1nc1.g.move.85,clarify,none,id(q1nc1g.512)..id(q1nc1g.521)
q1nc1.g.move.86.5,,none,id(q1nc1g.523)..id(q1nc1g.524)
