move_id,label,rep,children
q8nc1.g.move.1.5,,none,id(q8nc1g.1)
q8nc1.g.move.2,reply_y,none,id(q8nc1g.2)
q8nc1.g.move.3,explain,none,id(q8nc1g.3)..id(q8nc1g.14)
q8nc1.g.move.4.5,,none,id(q8nc1g.15)..id(q8nc1g.17)
q8nc1.g.move.5,explain,none,id(q8nc1g.18)..id(q8nc1g.38)
q8nc1.g.move.7.5,,none,id(q8nc1g.40)
q8nc1.g.move.8,reply_w,none,id(q8nc1g.41)..id(q8nc1g.45)
q8nc1.g.move.8.4,,none,id(q8nc1g.47)..id(q8nc1g.48)
q8nc1.g.move.8.5,reply_w,none,id(q8nc1g.49)..id(q8nc1g.65)
q8nc1.g.move.8.9,,none,id(q8nc1g.67)..id(q8nc1g.71)
q8nc1.g.move.9,align,none,id(q8nc1g.72)..id(q8nc1g.76)
q8nc1.g.move.10,explain,none,id(q8nc1g.78)..id(q8nc1g.93)
q8nc1.g.move.12.5,,none,id(q8nc1g.94)
q8nc1.g.move.13,ready,none,id(q8nc1g.95)..id(q8nc1g.96)
q8nc1.g.move.13.5,,none,id(q8nc1g.98)
q8nc1.g.move.14,explain,none,id(q8nc1g.99)..id(q8nc1g.116)
q8nc1.g.move.15,query_yn,none,id(q8nc1g.118)..id(q8nc1g.123)
q8nc1.g.move.17.5,,none,id(q8nc1g.125)..id(q8nc1g.127)
q8nc1.g.move.18,acknowledge,none,id(q8nc1g.128)
q8nc1.g.move.18.5,,none,id(q8nc1g.130)
q8nc1.g.move.19,check,other,id(q8nc1g.131)..id(q8nc1g.133)
q8nc1.g.move.20.5,,none,id(q8nc1g.135)
q8nc1.g.move.21,instruct,none,id(q8nc1g.136)..id(q8nc1g.169)
q8nc1.g.move.24.5,,none,id(q8nc1g.171)
q8nc1.g.move.25,acknowledge,none,id(q8nc1g.172)..id(q8nc1g.174)
q8nc1.g.move.27.5,,none,id(q8nc1g.175)
q8nc1.g.move.28,instruct,none,id(q8nc1g.176)..id(q8nc1g.183)
q8nc1.g.move.29.5,,none,id(q8nc1g.184)..id(q8nc1g.187)
q8nc1.g.move.30,clarify,none,id(q8nc1g.188)..id(q8nc1g.200)
q8nc1.g.move.31.5,,none,id(q8nc1g.202)
q8nc1.g.move.32,clarify,none,id(q8nc1g.203)..id(q8nc1g.213)
q8nc1.g.move.33.5,,none,id(q8nc1g.215)
q8nc1.g.move.34,instruct,none,id(q8nc1g.216)..id(q8nc1g.236)
q8nc1.g.move.35.5,,none,id(q8nc1g.238)
q8nc1.g.move.36,reply_w,none,id(q8nc1g.239)..id(q8nc1g.247)
q8nc1.g.move.36.5,,none,id(q8nc1g.249)
q8nc1.g.move.37,explain,none,id(q8nc1g.250)..id(q8nc1g.265)
q8nc1.g.move.38,align,none,id(q8nc1g.267)
q8nc1.g.move.39.5,,none,id(q8nc1g.269)
q8nc1.g.move.40,explain,none,id(q8nc1g.270)..id(q8nc1g.278)
q8nc1.g.move.41.5,,none,id(q8nc1g.280)..id(q8nc1g.282)
q8nc1.g.move.42,instruct,none,id(q8nc1g.283)..id(q8nc1g.287)
q8nc1.g.move.44.5,,none,id(q8nc1g.289)
q8nc1.g.move.45,acknowledge,none,id(q8nc1g.290)
q8nc1.g.move.46,instruct,none,id(q8nc1g.292)..id(q8nc1g.298)
q8nc1.g.move.48.5,,none,id(q8nc1g.299)
q8nc1.g.move.49,reply_y,none,id(q8nc1g.300)..id(q8nc1g.304)
q8nc1.g.move.50.5,,none,id(q8nc1g.306)
q8nc1.g.move.51,instruct,none,id(q8nc1g.307)..id(q8nc1g.333)
q8nc1.g.move.54.5,,none,id(q8nc1g.335)
q8nc1.g.move.55,align,none,id(q8nc1g.336)..id(q8nc1g.338)
q8nc1.g.move.55.5,,none,id(q8nc1g.339)..id(q8nc1g.341)
q8nc1.g.move.56,instruct,none,id(q8nc1g.342)..id(q8nc1g.373)
q8nc1.g.move.57.5,,none,id(q8nc1g.375)
q8nc1.g.move.58,align,none,id(q8nc1g.376)..id(q8nc1g.378)
q8nc1.g.move.60.5,,none,id(q8nc1g.379)
q8nc1.g.move.61,reply_y,none,id(q8nc1g.380)..id(q8nc1g.387)
q8nc1.g.move.61.5,,none,id(q8nc1g.388)..id(q8nc1g.389)
q8nc1.g.move.62,explain,none,id(q8nc1g.390)..id(q8nc1g.394)
q8nc1.g.move.63.5,,none,id(q8nc1g.395)
q8nc1.g.move.64,reply_y,none,id(q8nc1g.396)..id(q8nc1g.409)
q8nc1.g.move.65.5,,none,id(q8nc1g.411)..id(q8nc1g.413)
q8nc1.g.move.66,instruct,none,id(q8nc1g.414)..id(q8nc1g.422)
q8nc1.g.move.67.5,,none,id(q8nc1g.424)..id(q8nc1g.425)
q8nc1.g.move.68,instruct,none,id(q8nc1g.426)..id(q8nc1g.454)
q8nc1.g.move.68.5,,none,id(q8nc1g.456)
q8nc1.g.move.69,query_yn,none,id(q8nc1g.457)..id(q8nc1g.463)
q8nc1.g.move.72.5,,none,id(q8nc1g.465)..id(q8nc1g.467)
q8nc1.g.move.73,align,none,id(q8nc1g.468)
q8nc1.g.move.75.5,,none,id(q8nc1g.470)
q8nc1.g.move.76,ready,none,id(q8nc1g.471)..id(q8nc1g.475)
q8nc1.g.move.76.5,,none,id(q8nc1g.476)
q8nc1.g.move.77,instruct,none,id(q8nc1g.477)..id(q8nc1g.495)
q8nc1.g.move.78.5,,none,id(q8nc1g.496)
q8nc1.g.move.79,align,none,id(q8nc1g.497)
q8nc1.g.move.81.5,,none,id(q8nc1g.499)..id(q8nc1g.501)
q8nc1.g.move.82,reply_y,none,id(q8nc1g.502)..id(q8nc1g.518)
q8nc1.g.move.83.5,,none,id(q8nc1g.519)..id(q8nc1g.521)
q8nc1.g.move.84,instruct,none,id(q8nc1g.522)..id(q8nc1g.543)
q8nc1.g.move.85,query_yn,none,id(q8nc1g.545)..id(q8nc1g.552)
q8nc1.g.move.87.5,,none,id(q8nc1g.553)..id(q8nc1g.555)
q8nc1.g.move.88,ready,none,id(q8nc1g.556)
q8nc1.g.move.89.5,,none,id(q8nc1g.558)..id(q8nc1g.560)
q8nc1.g.move.90,explain,none,id(q8nc1g.561)..id(q8nc1g.565)
q8nc1.g.move.91,reply_y,none,id(q8nc1g.566)..id(q8nc1g.570)
q8nc1.g.move.92.5,,none,id(q8nc1g.572)..id(q8nc1g.575)
q8nc1.g.move.93,acknowledge,none,id(q8nc1g.576)
q8nc1.g.move.94.5,,none,id(q8nc1g.578)
q8nc1.g.move.95,align,none,id(q8nc1g.579)..id(q8nc1g.643)
q8nc1.g.move.98.5,,none,id(q8nc1g.645)..id(q8nc1g.646)
q8nc1.g.move.99,instruct,none,id(q8nc1g.647)..id(q8nc1g.676)
q8nc1.g.move.100.5,,none,id(q8nc1g.677)
q8nc1.g.move.101,align,none,id(q8nc1g.678)
q8nc1.g.move.102.5,,none,id(q8nc1g.680)
q8nc1.g.move.103,acknowledge,none,id(q8nc1g.681)..id(q8nc1g.682)
