move_id,label,rep,children
q2ec7.g.move.0.5,,none,id(q2ec7g.1)
q2ec7.g.move.1,ready,none,id(q2ec7g.2)..id(q2ec7g.11)
q2ec7.g.move.1.5,,none,id(q2ec7g.13)
q2ec7.g.move.2,query_yn,none,id(q2ec7g.14)..id(q2ec7g.20)
q2ec7.g.move.3.5,,none,id(q2ec7g.21)
q2ec7.g.move.4,query_yn,none,id(q2ec7g.22)..id(q2ec7g.25)
q2ec7.g.move.5.5,,none,id(q2ec7g.27)
q2ec7.g.move.6,query_yn,none,id(q2ec7g.28)..id(q2ec7g.29)
q2ec7.g.move.7.5,,none,id(q2ec7g.30)
q2ec7.g.move.8,reply_y,none,id(q2ec7g.31)
q2ec7.g.move.8.5,,none,id(q2ec7g.33)..id(q2ec7g.35)
q2ec7.g.move.9,query_yn,none,id(q2ec7g.36)..id(q2ec7g.42)
q2ec7.g.move.10.5,,none,id(q2ec7g.43)
q2ec7.g.move.11,explain,none,id(q2ec7g.44)..id(q2ec7g.61)
q2ec7.g.move.11.5,,none,id(q2ec7g.62)
q2ec7.g.move.12,align,none,id(q2ec7g.63)..id(q2ec7g.66)
q2ec7.g.move.13.5,,none,id(q2ec7g.68)
q2ec7.g.move.14,query_yn,none,id(q2ec7g.69)..id(q2ec7g.73)
q2ec7.g.move.16.5,,none,id(q2ec7g.75)
q2ec7.g.move.17,acknowledge,none,id(q2ec7g.76)..id(q2ec7g.78)
q2ec7.g.move.17.5,,none,id(q2ec7g.80)..id(q2ec7g.81)
q2ec7.g.move.18,ready,none,id(q2ec7g.82)
q2ec7.g.move.19,align,none,id(q2ec7g.83)..id(q2ec7g.104)
q2ec7.g.move.20.5,,none,id(q2ec7g.106)..id(q2ec7g.107)
q2ec7.g.move.21,align,none,id(q2ec7g.108)..id(q2ec7g.116)
q2ec7.g.move.22.5,,none,id(q2ec7g.117)
q2ec7.g.move.23,explain,none,id(q2ec7g.118)..id(q2ec7g.127)
q2ec7.g.move.24.5,,none,id(q2ec7g.128)
q2ec7.g.move.25,instruct,none,id(q2ec7g.129)..id(q2ec7g.138)
q2ec7.g.move.26.5,,none,id(q2ec7g.139)
q2ec7.g.move.27,instruct,none,id(q2ec7g.140)..id(q2ec7g.150)
q2ec7.g.move.29.5,,none,id(q2ec7g.152)
q2ec7.g.move.30,reply_y,none,id(q2ec7g.153)..id(q2ec7g.154)
q2ec7.g.move.31.5,,none,id(q2ec7g.155)
q2ec7.g.move.32,instruct,none,id(q2ec7g.156)..id(q2ec7g.178)
q2ec7.g.move.32.5,,none,id(q2ec7g.180)
q2ec7.g.move.33,align,none,id(q2ec7g.181)..id(q2ec7g.186)
q2ec7.g.move.35.5,,none,id(q2ec7g.188)
q2ec7.g.move.36,reply_n,none,id(q2ec7g.189)
q2ec7.g.move.37.5,,none,id(q2ec7g.191)..id(q2ec7g.193)
q2ec7.g.move.38,reply_n,none,id(q2ec7g.194)
q2ec7.g.move.38.5,,none,id(q2ec7g.196)..id(q2ec7g.197)
q2ec7.g.move.39,clarify,none,id(q2ec7g.198)..id(q2ec7g.206)
q2ec7.g.move.40,align,none,id(q2ec7g.207)
q2ec7.g.move.41.5,,none,id(q2ec7g.209)
q2ec7.g.move.42,clarify,none,id(q2ec7g.210)..id(q2ec7g.215)
q2ec7.g.move.43.5,,none,id(q2ec7g.216)
q2ec7.g.move.44,clarify,none,id(q2ec7g.217)..id(q2ec7g.219)
q2ec7.g.move.45,align,none,id(q2ec7g.221)..id(q2ec7g.225)
q2ec7.g.move.46.5,,none,id(q2ec7g.227)
q2ec7.g.move.47,reply_y,none,id(q2ec7g.228)..id(q2ec7g.234)
q2ec7.g.move.48,clarify,none,id(q2ec7g.235)..id(q2ec7g.254)
q2ec7.g.move.49.5,,none,id(q2ec7g.256)
q2ec7.g.move.50,reply_y,other,id(q2ec7g.257)..id(q2ec7g.260)
q2ec7.g.move.51.5,,none,id(q2ec7g.262)..id(q2ec7g.264)
q2ec7.g.move.52,acknowledge,none,id(q2ec7g.265)
q2ec7.g.move.53.5,,none,id(q2ec7g.267)
q2ec7.g.move.54,ready,none,id(q2ec7g.268)
q2ec7.g.move.55,query_w,none,id(q2ec7g.270)..id(q2ec7g.278)
q2ec7.g.move.56.5,,none,id(q2ec7g.279)
q2ec7.g.move.57,ready,none,id(q2ec7g.280)..id(q2ec7g.283)
q2ec7.g.move.57.5,,none,id(q2ec7g.285)..id(q2ec7g.287)
q2ec7.g.move.58,instruct,none,id(q2ec7g.288)..id(q2ec7g.302)
q2ec7.g.move.61.5,,none,id(q2ec7g.303)
q2ec7.g.move.62,instruct,none,id(q2ec7g.304)..id(q2ec7g.312)
q2ec7.g.move.63.5,,none,id(q2ec7g.314)
q2ec7.g.move.64,reply_y,none,id(q2ec7g.315)
q2ec7.g.move.65.5,,none,id(q2ec7g.316)
q2ec7.g.move.66,clarify,none,id(q2ec7g.317)..id(q2ec7g.326)
q2ec7.g.move.69.5,,none,id(q2ec7g.327)
q2ec7.g.move.70,acknowledge,none,id(q2ec7g.328)
q2ec7.g.move.70.5,,none,id(q2ec7g.330)
q2ec7.g.move.71,align,none,id(q2ec7g.331)
q2ec7.g.move.72.5,,none,id(q2ec7g.333)..id(q2ec7g.336)
q2ec7.g.move.73,ready,none,id(q2ec7g.337)
q2ec7.g.move.73.5,,none,id(q2ec7g.339)
q2ec7.g.move.74,query_yn,none,id(q2ec7g.340)..id(q2ec7g.344)
q2ec7.g.move.75.5,,none,id(q2ec7g.346)
q2ec7.g.move.76,query_yn,none,id(q2ec7g.347)..id(q2ec7g.355)
q2ec7.g.move.77.5,,none,id(q2ec7g.357)
q2ec7.g.move.78,ready,none,id(q2ec7g.358)..id(q2ec7g.367)
q2ec7.g.move.79.5,,none,id(q2ec7g.368)
q2ec7.g.move.80,query_yn,none,id(q2ec7g.369)..id(q2ec7g.380)
q2ec7.g.move.82.5,,none,id(q2ec7g.382)..id(q2ec7g.383)
q2ec7.g.move.83,ready,none,id(q2ec7g.384)
q2ec7.g.move.84,align,none,id(q2ec7g.386)..id(q2ec7g.399)
q2ec7.g.move.85.5,,none,id(q2ec7g.401)
q2ec7.g.move.86,ready,none,id(q2ec7g.402)
q2ec7.g.move.87,instruct,none,id(q2ec7g.404)..id(q2ec7g.439)
q2ec7.g.move.90.5,,none,id(q2ec7g.440)
q2ec7.g.move.91,instruct,none,id(q2ec7g.441)..id(q2ec7g.455)
q2ec7.g.move.92.5,,none,id(q2ec7g.457)
q2ec7.g.move.93,reply_n,none,id(q2ec7g.458)
q2ec7.g.move.93.5,,none,id(q2ec7g.460)..id(q2ec7g.462)
q2ec7.g.move.94,clarify,none,id(q2ec7g.463)..id(q2ec7g.468)
q2ec7.g.move.95.5,,none,id(q2ec7g.470)
q2ec7.g.move.96,clarify,none,id(q2ec7g.471)..id(q2ec7g.481)
q2ec7.g.move.97.5,,none,id(q2ec7g.482)..id(q2ec7g.483)
q2ec7.g.move.98,clarify,none,id(q2ec7g.484)..id(q2ec7g.494)
q2ec7.g.move.98.5,,none,id(q2ec7g.496)..id(q2ec7g.498)
q2ec7.g.move.99,align,none,id(q2ec7g.499)
q2ec7.g.move.100.5,,none,id(q2ec7g.501)
q2ec7.g.move.101,clarify,none,id(q2ec7g.502)..id(q2ec7g.518)
q2ec7.g.move.102.5,,none,id(q2ec7g.519)
q2ec7.g.move.103,align,none,id(q2ec7g.520)..id(q2ec7g.523)
q2ec7.g.move.103.5,,none,id(q2ec7g.525)..id(q2ec7g.527)
q2ec7.g.move.104,clarify,none,id(q2ec7g.528)..id(q2ec7g.551)
q2ec7.g.move.106.5,,none,id(q2ec7g.553)
q2ec7.g.move.107,reply_y,other,id(q2ec7g.554)..id(q2ec7g.561)
q2ec7.g.move.108.5,,none,id(q2ec7g.562)
q2ec7.g.move.109,align,none,id(q2ec7g.563)
q2ec7.g.move.110.5,,none,id(q2ec7g.565)..id(q2ec7g.567)
q2ec7.g.move.111,instruct,none,id(q2ec7g.568)..id(q2ec7g.586)
q2ec7.g.move.112.5,,none,id(q2ec7g.588)
q2ec7.g.move.113,align,none,id(q2ec7g.589)
q2ec7.g.move.114.5,,none,id(q2ec7g.591)
q2ec7.g.move.115,reply_n,none,id(q2ec7g.592)
q2ec7.g.move.116.5,,none,id(q2ec7g.594)..id(q2ec7g.596)
q2ec7.g.move.117,instruct,none,id(q2ec7g.597)..id(q2ec7g.637)
q2ec7.g.move.120.5,,none,id(q2ec7g.638)
q2ec7.g.move.121,align,none,id(q2ec7g.639)
q2ec7.g.move.121.5,,none,id(q2ec7g.641)
q2ec7.g.move.122,instruct,none,id(q2ec7g.642)..id(q2ec7g.651)
q2ec7.g.move.122.5,,none,id(q2ec7g.652)
q2ec7.g.move.123,align,none,id(q2ec7g.653)..id(q2ec7g.659)
q2ec7.g.move.125,ready,none,id(q2ec7g.660)
q2ec7.g.move.126,instruct,none,id(q2ec7g.662)..id(q2ec7g.666)
q2ec7.g.move.127.5,,none,id(q2ec7g.668)..id(q2ec7g.670)
q2ec7.g.move.128,ready,none,id(q2ec7g.671)..id(q2ec7g.672)
q2ec7.g.move.129,align,none,id(q2ec7g.674)..id(q2ec7g.681)
q2ec7.g.move.131.5,,none,id(q2ec7g.683)
q2ec7.g.move.132,reply_y,other,id(q2ec7g.684)..id(q2ec7g.687)
q2ec7.g.move.132.5,,none,id(q2ec7g.689)
q2ec7.g.move.133,align,none,id(q2ec7g.690)
q2ec7.g.move.134.5,,none,id(q2ec7g.692)
q2ec7.g.move.135,query_yn,none,id(q2ec7g.693)..id(q2ec7g.698)
q2ec7.g.move.136.5,,none,id(q2ec7g.700)
q2ec7.g.move.137,acknowledge,none,id(q2ec7g.701)
q2ec7.g.move.137.5,,none,id(q2ec7g.703)..id(q2ec7g.705)
q2ec7.g.move.138,ready,none,id(q2ec7g.706)..id(q2ec7g.707)
q2ec7.g.move.139,align,none,id(q2ec7g.708)..id(q2ec7g.729)
q2ec7.g.move.139.1,,none,id(q2ec7g.730)
q2ec7.g.move.141,align,none,id(q2ec7g.731)..id(q2ec7g.736)
q2ec7.g.move.142.5,,none,id(q2ec7g.738)
q2ec7.g.move.143,align,none,id(q2ec7g.739)..id(q2ec7g.753)
q2ec7.g.move.144.5,,none,id(q2ec7g.755)
q2ec7.g.move.145,align,none,id(q2ec7g.756)
q2ec7.g.move.145.5,,none,id(q2ec7g.758)..id(q2ec7g.760)
q2ec7.g.move.146,instruct,none,id(q2ec7g.761)..id(q2ec7g.773)
q2ec7.g.move.147.5,,none,id(q2ec7g.774)
