move_id,label,rep,children
q3nc2.g.move.1,ready,none,id(q3nc2g.1)..id(q3nc2g.2)
q3nc2.g.move.2,instruct,none,id(q3nc2g.4)..id(q3nc2g.11)
q3nc2.g.move.2.5,,none,id(q3nc2g.13)
q3nc2.g.move.3,align,none,id(q3nc2g.14)
q3nc2.g.move.3.5,,none,id(q3nc2g.16)
q3nc2.g.move.4,instruct,none,id(q3nc2g.17)..id(q3nc2g.31)
q3nc2.g.move.5.5,,none,id(q3nc2g.33)..id(q3nc2g.35)
q3nc2.g.move.6,instruct,none,id(q3nc2g.36)..id(q3nc2g.90)
q3nc2.g.move.7.5,,none,id(q3nc2g.91)..id(q3nc2g.93)
q3nc2.g.move.8,instruct,none,id(q3nc2g.94)..id(q3nc2g.124)
q3nc2.g.move.9.5,,none,id(q3nc2g.125)..id(q3nc2g.128)
q3nc2.g.move.10,acknowledge,none,id(q3nc2g.129)
q3nc2.g.move.11,clarify,none,id(q3nc2g.131)..id(q3nc2g.149)
q3nc2.g.move.12.5,,none,id(q3nc2g.151)
q3nc2.g.move.13,clarify,none,id(q3nc2g.152)..id(q3nc2g.154)
q3nc2.g.move.14.5,,none,id(q3nc2g.156)..id(q3nc2g.158)
q3nc2.g.move.15,clarify,none,id(q3nc2g.159)..id(q3nc2g.167)
q3nc2.g.move.16.5,,none,id(q3nc2g.169)
q3nc2.g.move.17,clarify,none,id(q3nc2g.170)..id(q3nc2g.244)
q3nc2.g.move.18.5,,none,id(q3nc2g.245)
q3nc2.g.move.19,align,none,id(q3nc2g.246)
q3nc2.g.move.19.5,,none,id(q3nc2g.248)..id(q3nc2g.250)
q3nc2.g.move.20,instruct,none,id(q3nc2g.251)..id(q3nc2g.263)
q3nc2.g.move.21,align,none,id(q3nc2g.265)..id(q3nc2g.288.1)
q3nc2.g.move.23.5,,none,id(q3nc2g.289)..id(q3nc2g.290)
q3nc2.g.move.24,instruct,none,id(q3nc2g.291)..id(q3nc2g.319)
q3nc2.g.move.25.5,,none,id(q3nc2g.321)..id(q3nc2g.323)
q3nc2.g.move.26,acknowledge,none,id(q3nc2g.324)..id(q3nc2g.327)
q3nc2.g.move.27.5,,none,id(q3nc2g.329)
q3nc2.g.move.28,acknowledge,none,id(q3nc2g.330)
q3nc2.g.move.29.5,,none,id(q3nc2g.332)..id(q3nc2g.334)
q3nc2.g.move.30,ready,none,id(q3nc2g.335)
q3nc2.g.move.31,reply_w,none,id(q3nc2g.337)..id(q3nc2g.344)
q3nc2.g.move.31.5,,none,id(q3nc2g.346)
q3nc2.g.move.32,align,none,id(q3nc2g.347)
q3nc2.g.move.33.5,,none,id(q3nc2g.349)..id(q3nc2g.351)
q3nc2.g.move.34,instruct,none,id(q3nc2g.352)..id(q3nc2g.369)
q3nc2.g.move.35.5,,none,id(q3nc2g.371)
q3nc2.g.move.36,align,none,id(q3nc2g.372)..id(q3nc2g.388)
q3nc2.g.move.36.5,,none,id(q3nc2g.390)
q3nc2.g.move.37,instruct,none,id(q3nc2g.391)..id(q3nc2g.399)
q3nc2.g.move.37.5,,none,id(q3nc2g.401)
q3nc2.g.move.38,ready,none,id(q3nc2g.402)
q3nc2.g.move.39,clarify,none,id(q3nc2g.404)..id(q3nc2g.418)
q3nc2.g.move.39.5,,none,id(q3nc2g.419)..id(q3nc2g.423)
q3nc2.g.move.40,query_yn,none,id(q3nc2g.424)..id(q3nc2g.433)
q3nc2.g.move.41.5,,none,id(q3nc2g.435)..id(q3nc2g.437)
q3nc2.g.move.42,align,none,id(q3nc2g.438)..id(q3nc2g.449)
q3nc2.g.move.43.5,,none,id(q3nc2g.450)..id(q3nc2g.452)
q3nc2.g.move.44,ready,none,id(q3nc2g.453)
q3nc2.g.move.44.5,,none,id(q3nc2g.455)
q3nc2.g.move.45,instruct,none,id(q3nc2g.456)..id(q3nc2g.464)
q3nc2.g.move.46.5,,none,id(q3nc2g.465)..id(q3nc2g.471)
q3nc2.g.move.47,instruct,none,id(q3nc2g.472)..id(q3nc2g.492)
q3nc2.g.move.48.5,,none,id(q3nc2g.493)
q3nc2.g.move.49,acknowledge,other,id(q3nc2g.494)..id(q3nc2g.495)
q3nc2.g.move.49.5,,none,id(q3nc2g.497)..id(q3nc2g.500)
q3nc2.g.move.50,check,none,id(q3nc2g.501)..id(q3nc2g.506)
q3nc2.g.move.51.5,,none,id(q3nc2g.508)
q3nc2.g.move.52,instruct,none,id(q3nc2g.509)..id(q3nc2g.512)
q3nc2.g.move.53.5,,none,id(q3nc2g.514)..id(q3nc2g.516)
q3nc2.g.move.54,uncodable,none,id(q3nc2g.517)..id(q3nc2g.519)
q3nc2.g.move.55.5,,none,id(q3nc2g.520)
q3nc2.g.move.56,clarify,none,id(q3nc2g.521)..id(q3nc2g.547)
q3nc2.g.move.57.5,,none,id(q3nc2g.549)..id(q3nc2g.550)
q3nc2.g.move.58,check,none,id(q3nc2g.551)..id(q3nc2g.556)
q3nc2.g.move.59.5,,none,id(q3nc2g.558)..id(q3nc2g.562)
q3nc2.g.move.60,instruct,none,id(q3nc2g.563)..id(q3nc2g.574)
q3nc2.g.move.61.5,,none,id(q3nc2g.576)
q3nc2.g.move.62,reply_y,none,id(q3nc2g.577)..id(q3nc2g.582)
q3nc2.g.move.63.5,,none,id(q3nc2g.584)
q3nc2.g.move.64,clarify,none,id(q3nc2g.585)..id(q3nc2g.622)
q3nc2.g.move.65.5,,none,id(q3nc2g.624)..id(q3nc2g.626)
q3nc2.g.move.66,instruct,none,id(q3nc2g.627)..id(q3nc2g.673)
q3nc2.g.move.67.5,,none,id(q3nc2g.675)
q3nc2.g.move.68,instruct,none,id(q3nc2g.676)..id(q3nc2g.679)
q3nc2.g.move.69.5,,none,id(q3nc2g.681)..id(q3nc2g.684)
q3nc2.g.move.70,instruct,none,id(q3nc2g.685)..id(q3nc2g.702)
q3nc2.g.move.71.5,,none,id(q3nc2g.704)..id(q3nc2g.707)
q3nc2.g.move.72,instruct,none,id(q3nc2g.708)..id(q3nc2g.724)
q3nc2.g.move.73.5,,none,id(q3nc2g.726)
q3nc2.g.move.74,instruct,none,id(q3nc2g.727)..id(q3nc2g.729)
q3nc2.g.move.74.4,,none,id(q3nc2g.731)
q3nc2.g.move.74.9,instruct,none,id(q3nc2g.732)..id(q3nc2g.738)
q3nc2.g.move.75.5,,none,id(q3nc2g.739)
q3nc2.g.move.76,clarify,none,id(q3nc2g.740)..id(q3nc2g.741)
q3nc2.g.move.76.5,,none,id(q3nc2g.743)..id(q3nc2g.745)
q3nc2.g.move.77,check,none,id(q3nc2g.746)..id(q3nc2g.750)
q3nc2.g.move.78.5,,none,id(q3nc2g.752)..id(q3nc2g.756)
q3nc2.g.move.79,acknowledge,none,id(q3nc2g.757)..id(q3nc2g.759)
q3nc2.g.move.80.5,,none,id(q3nc2g.760)..id(q3nc2g.762)
q3nc2.g.move.81,query_yn,none,id(q3nc2g.763)..id(q3nc2g.767)
q3nc2.g.move.82.5,,none,id(q3nc2g.769)
q3nc2.g.move.83,acknowledge,none,id(q3nc2g.770)
q3nc2.g.move.83.5,,none,id(q3nc2g.772)..id(q3nc2g.774)
q3nc2.g.move.84,clarify,none,id(q3nc2g.775)..id(q3nc2g.780)
q3nc2.g.move.85.5,,none,id(q3nc2g.782)..id(q3nc2g.788)
q3nc2.g.move.86,instruct,none,id(q3nc2g.789)..id(q3nc2g.793)
q3nc2.g.move.87.5,,none,id(q3nc2g.794)..id(q3nc2g.811)
q3nc2.g.move.88,ready,none,id(q3nc2g.812)
q3nc2.g.move.89,explain,none,id(q3nc2g.814)..id(q3nc2g.843)
q3nc2.g.move.90.5,,none,id(q3nc2g.844)
q3nc2.g.move.91,explain,none,id(q3nc2g.845)..id(q3nc2g.864)
q3nc2.g.move.92.5,,none,id(q3nc2g.866)..id(q3nc2g.873)
q3nc2.g.move.92.7,uncodable,none,id(q3nc2g.874)..id(q3nc2g.876)
q3nc2.g.move.93.1,,none,id(q3nc2g.877)..id(q3nc2g.880)
q3nc2.g.move.93.2,ready,none,id(q3nc2g.881)
q3nc2.g.move.93.4,,none,id(q3nc2g.883)..id(q3nc2g.885)
q3nc2.g.move.93.5,ready,none,id(q3nc2g.886)
q3nc2.g.move.93.9,,none,id(q3nc2g.888)..id(q3nc2g.891)
q3nc2.g.move.94,acknowledge,none,id(q3nc2g.892)
q3nc2.g.move.94.1,,none,id(q3nc2g.893)..id(q3nc2g.895)
q3nc2.g.move.94.2,explain,none,id(q3nc2g.896)..id(q3nc2g.916)
q3nc2.g.move.94.5,,none,id(q3nc2g.917)..id(q3nc2g.920)
q3nc2.g.move.95,instruct,none,id(q3nc2g.921)..id(q3nc2g.931)
q3nc2.g.move.96.5,,none,id(q3nc2g.933)..id(q3nc2g.937)
q3nc2.g.move.97,clarify,other,id(q3nc2g.938)..id(q3nc2g.945)
q3nc2.g.move.98.5,,none,id(q3nc2g.947)
q3nc2.g.move.99,align,none,id(q3nc2g.948)
q3nc2.g.move.100.5,,none,id(q3nc2g.950)
q3nc2.g.move.101,instruct,none,id(q3nc2g.951)..id(q3nc2g.962)
q3nc2.g.move.102.5,,none,id(q3nc2g.964)..id(q3nc2g.967)
q3nc2.g.move.103,instruct,none,id(q3nc2g.968)..id(q3nc2g.981)
q3nc2.g.move.103.5,,none,id(q3nc2g.983)..id(q3nc2g.986)
q3nc2.g.move.104,instruct,none,id(q3nc2g.987)..id(q3nc2g.1013)
q3nc2.g.move.105.5,,none,id(q3nc2g.1015)..id(q3nc2g.1018)
q3nc2.g.move.106,instruct,none,id(q3nc2g.1019)..id(q3nc2g.1049)
q3nc2.g.move.107.5,,none,id(q3nc2g.1050)
q3nc2.g.move.108,reply_w,none,id(q3nc2g.1051)..id(q3nc2g.1056)
q3nc2.g.move.109.5,,none,id(q3nc2g.1058)
q3nc2.g.move.110,reply_y,none,id(q3nc2g.1059)
q3nc2.g.move.111.5,,none,id(q3nc2g.1061)
q3nc2.g.move.112,acknowledge,other,id(q3nc2g.1062)..id(q3nc2g.1066)
q3nc2.g.move.112.5,,none,id(q3nc2g.1067)..id(q3nc2g.1069)
q3nc2.g.move.113,explain,none,id(q3nc2g.1070)..id(q3nc2g.1095)
q3nc2.g.move.114.5,,none,id(q3nc2g.1096)
