move_id,label,rep,children
q6nc7.f.move.2.5,,none,id(q6nc7f.1)..id(q6nc7f.4)
q6nc7.f.move.3,reply_y,none,id(q6nc7f.5)
q6nc7.f.move.4.5,,none,id(q6nc7f.6)..id(q6nc7f.7)
q6nc7.f.move.5,reply_y,none,id(q6nc7f.8)
q6nc7.f.move.7.5,,none,id(q6nc7f.10)..id(q6nc7f.11)
q6nc7.f.move.8,reply_n,other,id(q6nc7f.12)..id(q6nc7f.21)
q6nc7.f.move.9.5,,none,id(q6nc7f.23)..id(q6nc7f.24)
q6nc7.f.move.10,reply_w,none,id(q6nc7f.25)..id(q6nc7f.60)
q6nc7.f.move.10.5,,none,id(q6nc7f.62)
q6nc7.f.move.11,query_yn,none,id(q6nc7f.63)..id(q6nc7f.66)
q6nc7.f.move.15.5,,none,id(q6nc7f.68)
q6nc7.f.move.16,reply_y,none,id(q6nc7f.69)
q6nc7.f.move.17.5,,none,id(q6nc7f.71)..id(q6nc7f.74)
q6nc7.f.move.18,reply_w,none,id(q6nc7f.75)..id(q6nc7f.88)
q6nc7.f.move.23.5,,none,id(q6nc7f.89)..id(q6nc7f.91)
q6nc7.f.move.24,acknowledge,none,id(q6nc7f.92)..id(q6nc7f.95)
q6nc7.f.move.25.5,,none,id(q6nc7f.96)
q6nc7.f.move.26,check,none,id(q6nc7f.97)
q6nc7.f.move.28.5,,none,id(q6nc7f.99)
q6nc7.f.move.29,reply_y,none,id(q6nc7f.100)
q6nc7.f.move.30,check,other,id(q6nc7f.102)..id(q6nc7f.114)
q6nc7.f.move.32.5,,none,id(q6nc7f.115)
q6nc7.f.move.33,acknowledge,none,id(q6nc7f.116)
q6nc7.f.move.34.5,,none,id(q6nc7f.118)
q6nc7.f.move.35,check,none,id(q6nc7f.119)..id(q6nc7f.131)
q6nc7.f.move.36.5,,none,id(q6nc7f.132)
q6nc7.f.move.37,acknowledge,none,id(q6nc7f.133)..id(q6nc7f.135)
q6nc7.f.move.37.5,,none,id(q6nc7f.136)
q6nc7.f.move.38,query_w,none,id(q6nc7f.137)..id(q6nc7f.139)
q6nc7.f.move.40.5,,none,id(q6nc7f.140)
q6nc7.f.move.41,reply_y,none,id(q6nc7f.141)
q6nc7.f.move.44.5,,none,id(q6nc7f.143)..id(q6nc7f.144)
q6nc7.f.move.45,reply_y,none,id(q6nc7f.145)
q6nc7.f.move.48.5,,none,id(q6nc7f.147)..id(q6nc7f.150)
q6nc7.f.move.49,reply_y,none,id(q6nc7f.151)
q6nc7.f.move.52.5,,none,id(q6nc7f.153)..id(q6nc7f.154)
q6nc7.f.move.53,reply_y,none,id(q6nc7f.155)
q6nc7.f.move.54.5,,none,id(q6nc7f.157)..id(q6nc7f.158)
q6nc7.f.move.55,check,none,id(q6nc7f.159)..id(q6nc7f.167)
q6nc7.f.move.59.5,,none,id(q6nc7f.168)..id(q6nc7f.174)
q6nc7.f.move.60,reply_y,other,id(q6nc7f.175)..id(q6nc7f.182)
q6nc7.f.move.60.5,,none,id(q6nc7f.183)
q6nc7.f.move.61,explain,none,id(q6nc7f.184)..id(q6nc7f.187)
q6nc7.f.move.61.5,,none,id(q6nc7f.188)..id(q6nc7f.189)
q6nc7.f.move.62,query_yn,none,id(q6nc7f.190)..id(q6nc7f.199)
q6nc7.f.move.63.5,,none,id(q6nc7f.201)..id(q6nc7f.203)
q6nc7.f.move.64,check,none,id(q6nc7f.204)..id(q6nc7f.218)
q6nc7.f.move.67,acknowledge,none,id(q6nc7f.220)..id(q6nc7f.224)
q6nc7.f.move.69.5,,none,id(q6nc7f.225)
q6nc7.f.move.70,acknowledge,none,id(q6nc7f.226)
q6nc7.f.move.71.5,,none,id(q6nc7f.227)..id(q6nc7f.228)
q6nc7.f.move.72,acknowledge,none,id(q6nc7f.229)..id(q6nc7f.231)
q6nc7.f.move.73.5,,none,id(q6nc7f.233)..id(q6nc7f.235)
q6nc7.f.move.74,acknowledge,none,id(q6nc7f.236)
q6nc7.f.move.76.5,,none,id(q6nc7f.238)..id(q6nc7f.239)
q6nc7.f.move.77,reply_n,none,id(q6nc7f.240)..id(q6nc7f.246)
q6nc7.f.move.79.5,,none,id(q6nc7f.248)..id(q6nc7f.249)
q6nc7.f.move.80,reply_n,none,id(q6nc7f.250)..id(q6nc7f.259)
q6nc7.f.move.84.5,,none,id(q6nc7f.260)..id(q6nc7f.262)
q6nc7.f.move.85,check,none,id(q6nc7f.263)..id(q6nc7f.265)
q6nc7.f.move.86.5,,none,id(q6nc7f.267)
q6nc7.f.move.87,check,none,id(q6nc7f.268)..id(q6nc7f.274)
q6nc7.f.move.88.5,,none,id(q6nc7f.275)..id(q6nc7f.277)
q6nc7.f.move.89,explain,none,id(q6nc7f.278)..id(q6nc7f.292)
q6nc7.f.move.91.5,,none,id(q6nc7f.294)
q6nc7.f.move.92,check,none,id(q6nc7f.295)..id(q6nc7f.310)
q6nc7.f.move.97.5,,none,id(q6nc7f.312)
q6nc7.f.move.98,acknowledge,none,id(q6nc7f.313)
q6nc7.f.move.100.5,,none,id(q6nc7f.315)..id(q6nc7f.316)
q6nc7.f.move.101,reply_y,none,id(q6nc7f.317)..id(q6nc7f.321)
q6nc7.f.move.102.5,,none,id(q6nc7f.323)
q6nc7.f.move.103,explain,none,id(q6nc7f.324)..id(q6nc7f.341)
q6nc7.f.move.105.5,,none,id(q6nc7f.343)..id(q6nc7f.345)
q6nc7.f.move.106,acknowledge,none,id(q6nc7f.346)
q6nc7.f.move.107.5,,none,id(q6nc7f.348)..id(q6nc7f.350)
q6nc7.f.move.108,acknowledge,other,id(q6nc7f.351)..id(q6nc7f.371)
q6nc7.f.move.109,check,none,id(q6nc7f.373)..id(q6nc7f.375)
q6nc7.f.move.110.5,,none,id(q6nc7f.376)
q6nc7.f.move.111,check,none,id(q6nc7f.377)
q6nc7.f.move.112.5,,none,id(q6nc7f.378)
q6nc7.f.move.113,acknowledge,other,id(q6nc7f.379)..id(q6nc7f.383)
q6nc7.f.move.114.5,,none,id(q6nc7f.384)
q6nc7.f.move.115,check,none,id(q6nc7f.385)..id(q6nc7f.391)
q6nc7.f.move.118.5,,none,id(q6nc7f.393)
q6nc7.f.move.119,acknowledge,none,id(q6nc7f.394)
q6nc7.f.move.119.4,,none,id(q6nc7f.396)
