move_id,label,rep,children
q5nc7.f.move.2.5,,none,id(q5nc7f.1)
q5nc7.f.move.3,acknowledge,none,id(q5nc7f.2)..id(q5nc7f.3)
q5nc7.f.move.5.5,,none,id(q5nc7f.5)..id(q5nc7f.8)
q5nc7.f.move.6,acknowledge,none,id(q5nc7f.9)
q5nc7.f.move.7.5,,none,id(q5nc7f.11)
q5nc7.f.move.8,query_yn,none,id(q5nc7f.12)..id(q5nc7f.17)
q5nc7.f.move.10.5,,none,id(q5nc7f.18)
q5nc7.f.move.11,acknowledge,other,id(q5nc7f.19)..id(q5nc7f.26)
q5nc7.f.move.12.5,,none,id(q5nc7f.27)
q5nc7.f.move.13,query_yn,none,id(q5nc7f.28)..id(q5nc7f.34)
q5nc7.f.move.14.5,,none,id(q5nc7f.36)
q5nc7.f.move.15,ready,none,id(q5nc7f.37)
q5nc7.f.move.16,explain,none,id(q5nc7f.39)..id(q5nc7f.44)
q5nc7.f.move.18.5,,none,id(q5nc7f.46)
q5nc7.f.move.19,acknowledge,none,id(q5nc7f.47)
q5nc7.f.move.19.4,,none,id(q5nc7f.48)..id(q5nc7f.51)
q5nc7.f.move.19.9,acknowledge,none,id(q5nc7f.52)
q5nc7.f.move.22.5,,none,id(q5nc7f.54)
q5nc7.f.move.23,reply_y,none,id(q5nc7f.55)
q5nc7.f.move.24,reply_n,none,id(q5nc7f.57)..id(q5nc7f.58)
q5nc7.f.move.25,explain,none,id(q5nc7f.60)..id(q5nc7f.66)
q5nc7.f.move.27.5,,none,id(q5nc7f.67)..id(q5nc7f.69)
q5nc7.f.move.28,reply_y,none,id(q5nc7f.70)
q5nc7.f.move.29,explain,none,id(q5nc7f.72)..id(q5nc7f.82)
q5nc7.f.move.30.5,,none,id(q5nc7f.83)
q5nc7.f.move.31,acknowledge,none,id(q5nc7f.84)
q5nc7.f.move.33.5,,none,id(q5nc7f.86)..id(q5nc7f.89)
q5nc7.f.move.34,check,none,id(q5nc7f.90)..id(q5nc7f.103)
q5nc7.f.move.35.5,,none,id(q5nc7f.105)
q5nc7.f.move.36,acknowledge,none,id(q5nc7f.106)
q5nc7.f.move.37.5,,none,id(q5nc7f.108)
