move_id,label,rep,children
q8nc5.g.move.1,ready,none,id(q8nc5g.1)..id(q8nc5g.2)
q8nc5.g.move.2,query_yn,none,id(q8nc5g.3)..id(q8nc5g.13)
q8nc5.g.move.3.5,,none,id(q8nc5g.15)
q8nc5.g.move.4,query_yn,none,id(q8nc5g.16)..id(q8nc5g.22)
q8nc5.g.move.5.5,,none,id(q8nc5g.24)..id(q8nc5g.26)
q8nc5.g.move.6,ready,none,id(q8nc5g.27)..id(q8nc5g.38)
q8nc5.g.move.7,instruct,none,id(q8nc5g.39)..id(q8nc5g.67)
q8nc5.g.move.8.5,,none,id(q8nc5g.69)
q8nc5.g.move.9,reply_y,none,id(q8nc5g.70)
q8nc5.g.move.10,instruct,none,id(q8nc5g.72)..id(q8nc5g.88)
q8nc5.g.move.14.5,,none,id(q8nc5g.90)..id(q8nc5g.91)
q8nc5.g.move.15,ready,none,id(q8nc5g.92)
q8nc5.g.move.16,instruct,none,id(q8nc5g.94)..id(q8nc5g.142)
q8nc5.g.move.17.5,,none,id(q8nc5g.144)
q8nc5.g.move.18,align,none,id(q8nc5g.145)..id(q8nc5g.148)
q8nc5.g.move.20,instruct,none,id(q8nc5g.149)..id(q8nc5g.176)
q8nc5.g.move.23.5,,none,id(q8nc5g.178)..id(q8nc5g.179)
q8nc5.g.move.24,reply_n,none,id(q8nc5g.180)
q8nc5.g.move.26.5,,none,id(q8nc5g.182)
q8nc5.g.move.27,reply_n,none,id(q8nc5g.183)..id(q8nc5g.189)
q8nc5.g.move.28.5,,none,id(q8nc5g.190)..id(q8nc5g.192)
q8nc5.g.move.29,reply_y,none,id(q8nc5g.193)..id(q8nc5g.195)
q8nc5.g.move.30.5,,none,id(q8nc5g.196)
q8nc5.g.move.31,reply_y,other,id(q8nc5g.197)..id(q8nc5g.204)
q8nc5.g.move.32.5,,none,id(q8nc5g.206)
q8nc5.g.move.33,reply_y,other,id(q8nc5g.207)..id(q8nc5g.214)
q8nc5.g.move.34.5,,none,id(q8nc5g.216)..id(q8nc5g.217)
q8nc5.g.move.35,align,none,id(q8nc5g.218)..id(q8nc5g.235)
q8nc5.g.move.36.5,,none,id(q8nc5g.237)
q8nc5.g.move.37,align,none,id(q8nc5g.238)..id(q8nc5g.239)
q8nc5.g.move.38.5,,none,id(q8nc5g.241)..id(q8nc5g.242)
q8nc5.g.move.39,ready,none,id(q8nc5g.243)..id(q8nc5g.246)
q8nc5.g.move.40,instruct,none,id(q8nc5g.248)..id(q8nc5g.262)
q8nc5.g.move.40.5,,none,id(q8nc5g.264)
q8nc5.g.move.41,query_yn,none,id(q8nc5g.265)..id(q8nc5g.269)
q8nc5.g.move.42.5,,none,id(q8nc5g.271)..id(q8nc5g.272)
q8nc5.g.move.43,ready,none,id(q8nc5g.273)
q8nc5.g.move.43.5,,none,id(q8nc5g.275)
q8nc5.g.move.44,instruct,none,id(q8nc5g.276)..id(q8nc5g.307)
q8nc5.g.move.45.5,,none,id(q8nc5g.309)
q8nc5.g.move.46,reply_y,none,id(q8nc5g.310)..id(q8nc5g.311)
q8nc5.g.move.46.5,,none,id(q8nc5g.313)
q8nc5.g.move.47,instruct,none,id(q8nc5g.314)..id(q8nc5g.355)
q8nc5.g.move.49.5,,none,id(q8nc5g.357)
q8nc5.g.move.50,reply_y,none,id(q8nc5g.358)
q8nc5.g.move.51.5,,none,id(q8nc5g.360)
q8nc5.g.move.52,reply_y,none,id(q8nc5g.361)
q8nc5.g.move.53.5,,none,id(q8nc5g.363)
q8nc5.g.move.54,reply_y,none,id(q8nc5g.364)
q8nc5.g.move.55.5,,none,id(q8nc5g.366)
q8nc5.g.move.56,reply_y,none,id(q8nc5g.367)
q8nc5.g.move.56.5,,none,id(q8nc5g.369)..id(q8nc5g.370)
q8nc5.g.move.57,ready,none,id(q8nc5g.371)
q8nc5.g.move.58,query_yn,none,id(q8nc5g.373)..id(q8nc5g.378)
q8nc5.g.move.59.5,,none,id(q8nc5g.380)
q8nc5.g.move.60,acknowledge,none,id(q8nc5g.381)
q8nc5.g.move.61,explain,none,id(q8nc5g.382)..id(q8nc5g.388)
q8nc5.g.move.63.5,,none,id(q8nc5g.391)
q8nc5.g.move.64,acknowledge,none,id(q8nc5g.392)
q8nc5.g.move.65,instruct,none,id(q8nc5g.394)..id(q8nc5g.405)
q8nc5.g.move.65.5,,none,id(q8nc5g.407)
q8nc5.g.move.66,align,none,id(q8nc5g.408)..id(q8nc5g.409)
q8nc5.g.move.66.5,,none,id(q8nc5g.411)..id(q8nc5g.412)
q8nc5.g.move.67,instruct,none,id(q8nc5g.413)..id(q8nc5g.414)
q8nc5.g.move.68.5,,none,id(q8nc5g.415)
q8nc5.g.move.69,reply_y,none,id(q8nc5g.416)..id(q8nc5g.419)
q8nc5.g.move.70,instruct,none,id(q8nc5g.421)..id(q8nc5g.438)
q8nc5.g.move.71.5,,none,id(q8nc5g.440)
q8nc5.g.move.72,reply_y,none,id(q8nc5g.441)..id(q8nc5g.442)
q8nc5.g.move.72.5,,none,id(q8nc5g.444)..id(q8nc5g.446)
q8nc5.g.move.73,ready,none,id(q8nc5g.447)
q8nc5.g.move.73.5,,none,id(q8nc5g.449)
q8nc5.g.move.74,instruct,none,id(q8nc5g.450)..id(q8nc5g.459)
q8nc5.g.move.75.5,,none,id(q8nc5g.461)..id(q8nc5g.463)
q8nc5.g.move.76,ready,none,id(q8nc5g.464)
q8nc5.g.move.77,align,none,id(q8nc5g.466)..id(q8nc5g.490)
q8nc5.g.move.78.5,,none,id(q8nc5g.492)..id(q8nc5g.494)
q8nc5.g.move.79,align,none,id(q8nc5g.495)..id(q8nc5g.515)
q8nc5.g.move.80.5,,none,id(q8nc5g.517)..id(q8nc5g.519)
q8nc5.g.move.81,align,none,id(q8nc5g.520)..id(q8nc5g.533)
q8nc5.g.move.82,instruct,none,id(q8nc5g.535)..id(q8nc5g.565)
q8nc5.g.move.84,query_yn,none,id(q8nc5g.566)..id(q8nc5g.576)
q8nc5.g.move.85.5,,none,id(q8nc5g.578)
q8nc5.g.move.86,align,none,id(q8nc5g.579)..id(q8nc5g.582)
q8nc5.g.move.87.5,,none,id(q8nc5g.584)
q8nc5.g.move.88,instruct,none,id(q8nc5g.585)..id(q8nc5g.608)
q8nc5.g.move.89.5,,none,id(q8nc5g.610)
q8nc5.g.move.90,reply_y,none,id(q8nc5g.611)
q8nc5.g.move.91.5,,none,id(q8nc5g.613)..id(q8nc5g.615)
q8nc5.g.move.92,reply_n,other,id(q8nc5g.616)..id(q8nc5g.618)
q8nc5.g.move.93.5,,none,id(q8nc5g.620)
q8nc5.g.move.94,align,none,id(q8nc5g.621)
q8nc5.g.move.95.5,,none,id(q8nc5g.623)..id(q8nc5g.624)
q8nc5.g.move.96,ready,none,id(q8nc5g.625)..id(q8nc5g.629)
q8nc5.g.move.97,query_yn,none,id(q8nc5g.631)..id(q8nc5g.636)
q8nc5.g.move.99.5,,none,id(q8nc5g.638)..id(q8nc5g.640)
q8nc5.g.move.100,acknowledge,none,id(q8nc5g.641)..id(q8nc5g.643)
q8nc5.g.move.100.5,,none,id(q8nc5g.645)
q8nc5.g.move.101,ready,none,id(q8nc5g.646)..id(q8nc5g.648)
q8nc5.g.move.101.5,,none,id(q8nc5g.649)
q8nc5.g.move.102,query_yn,none,id(q8nc5g.650)..id(q8nc5g.655)
q8nc5.g.move.103.5,,none,id(q8nc5g.657)..id(q8nc5g.658)
q8nc5.g.move.104,ready,none,id(q8nc5g.659)..id(q8nc5g.661)
q8nc5.g.move.105,explain,none,id(q8nc5g.662)..id(q8nc5g.665)
q8nc5.g.move.106,instruct,none,id(q8nc5g.666)..id(q8nc5g.719)
q8nc5.g.move.108.5,,none,id(q8nc5g.721)
q8nc5.g.move.109,align,none,id(q8nc5g.722)
q8nc5.g.move.110,instruct,none,id(q8nc5g.724)..id(q8nc5g.728)
q8nc5.g.move.111.5,,none,id(q8nc5g.730)..id(q8nc5g.736)
q8nc5.g.move.112,clarify,none,id(q8nc5g.737)..id(q8nc5g.762)
q8nc5.g.move.113.5,,none,id(q8nc5g.763)..id(q8nc5g.765)
q8nc5.g.move.114,reply_y,none,id(q8nc5g.766)
q8nc5.g.move.115.5,,none,id(q8nc5g.768)..id(q8nc5g.770)
q8nc5.g.move.116,ready,none,id(q8nc5g.771)
q8nc5.g.move.116.5,,none,id(q8nc5g.772)
q8nc5.g.move.117,instruct,none,id(q8nc5g.773)..id(q8nc5g.810)
q8nc5.g.move.118.5,,none,id(q8nc5g.812)..id(q8nc5g.814)
q8nc5.g.move.119,reply_n,none,id(q8nc5g.815)
q8nc5.g.move.120.5,,none,id(q8nc5g.817)
q8nc5.g.move.121,reply_n,none,id(q8nc5g.818)
q8nc5.g.move.123.5,,none,id(q8nc5g.820)..id(q8nc5g.822)
q8nc5.g.move.124,reply_n,none,id(q8nc5g.823)
q8nc5.g.move.125,clarify,none,id(q8nc5g.824)..id(q8nc5g.850)
q8nc5.g.move.128.5,,none,id(q8nc5g.851)
q8nc5.g.move.129,reply_y,none,id(q8nc5g.852)
q8nc5.g.move.130.5,,none,id(q8nc5g.854)
q8nc5.g.move.131,align,none,id(q8nc5g.855)..id(q8nc5g.874)
q8nc5.g.move.132.5,,none,id(q8nc5g.876)
q8nc5.g.move.133,align,none,id(q8nc5g.877)
q8nc5.g.move.135.5,,none,id(q8nc5g.879)..id(q8nc5g.881)
