move_id,label,rep,children
q6ec4.f.move.1.5,,none,id(q6ec4f.1)
q6ec4.f.move.2,acknowledge,none,id(q6ec4f.2)..id(q6ec4f.3)
q6ec4.f.move.3.5,,none,id(q6ec4f.4)..id(q6ec4f.6)
q6ec4.f.move.4,acknowledge,none,id(q6ec4f.7)
q6ec4.f.move.5.5,,none,id(q6ec4f.9)..id(q6ec4f.11)
q6ec4.f.move.6,reply_y,none,id(q6ec4f.12)..id(q6ec4f.13)
q6ec4.f.move.8.5,,none,id(q6ec4f.15)
q6ec4.f.move.9,acknowledge,none,id(q6ec4f.16)
q6ec4.f.move.11.5,,none,id(q6ec4f.18)..id(q6ec4f.19)
q6ec4.f.move.12,query_yn,none,id(q6ec4f.20)..id(q6ec4f.26.1)
q6ec4.f.move.15.5,,none,id(q6ec4f.28)..id(q6ec4f.30)
q6ec4.f.move.16,reply_n,none,id(q6ec4f.31)
q6ec4.f.move.18.5,,none,id(q6ec4f.33)..id(q6ec4f.35)
q6ec4.f.move.19,check,none,id(q6ec4f.36)..id(q6ec4f.39)
q6ec4.f.move.21.5,,none,id(q6ec4f.41)..id(q6ec4f.42)
q6ec4.f.move.22,acknowledge,none,id(q6ec4f.43)
q6ec4.f.move.25.5,,none,id(q6ec4f.45)..id(q6ec4f.46)
q6ec4.f.move.26,check,none,id(q6ec4f.47)..id(q6ec4f.53)
q6ec4.f.move.27.5,,none,id(q6ec4f.54)
q6ec4.f.move.28,query_w,none,id(q6ec4f.55)..id(q6ec4f.57)
q6ec4.f.move.29.5,,none,id(q6ec4f.59)
q6ec4.f.move.30,acknowledge,none,id(q6ec4f.60)
q6ec4.f.move.32.5,,none,id(q6ec4f.62)..id(q6ec4f.63)
q6ec4.f.move.33,reply_y,none,id(q6ec4f.64)
q6ec4.f.move.35.5,,none,id(q6ec4f.66)
q6ec4.f.move.36,acknowledge,none,id(q6ec4f.67)..id(q6ec4f.68)
q6ec4.f.move.37.5,,none,id(q6ec4f.69)..id(q6ec4f.70)
q6ec4.f.move.38,acknowledge,none,id(q6ec4f.71)
q6ec4.f.move.39.5,,none,id(q6ec4f.73)..id(q6ec4f.74)
q6ec4.f.move.40,reply_y,none,id(q6ec4f.75)..id(q6ec4f.77)
q6ec4.f.move.41.5,,none,id(q6ec4f.78)
q6ec4.f.move.42,check,none,id(q6ec4f.79)..id(q6ec4f.84)
q6ec4.f.move.43.5,,none,id(q6ec4f.85)
q6ec4.f.move.44,reply_y,none,id(q6ec4f.86)
q6ec4.f.move.45.5,,none,id(q6ec4f.88)
q6ec4.f.move.46,acknowledge,none,id(q6ec4f.89)
q6ec4.f.move.47.5,,none,id(q6ec4f.91)..id(q6ec4f.92)
q6ec4.f.move.48,check,none,id(q6ec4f.93)..id(q6ec4f.98)
q6ec4.f.move.51.5,,none,id(q6ec4f.100)..id(q6ec4f.101)
q6ec4.f.move.52,acknowledge,other,id(q6ec4f.102)..id(q6ec4f.104)
q6ec4.f.move.53.5,,none,id(q6ec4f.105)..id(q6ec4f.109)
q6ec4.f.move.54,acknowledge,none,id(q6ec4f.110)..id(q6ec4f.112)
q6ec4.f.move.55.5,,none,id(q6ec4f.113)
q6ec4.f.move.56,reply_n,none,id(q6ec4f.114)..id(q6ec4f.119)
q6ec4.f.move.58.5,,none,id(q6ec4f.121)..id(q6ec4f.124)
q6ec4.f.move.59,reply_n,none,id(q6ec4f.125)
q6ec4.f.move.61.5,,none,id(q6ec4f.126)..id(q6ec4f.130)
q6ec4.f.move.62,reply_w,none,id(q6ec4f.131)..id(q6ec4f.133)
q6ec4.f.move.65.5,,none,id(q6ec4f.134)
q6ec4.f.move.66,reply_y,none,id(q6ec4f.135)
q6ec4.f.move.67.5,,none,id(q6ec4f.137)
q6ec4.f.move.68,acknowledge,none,id(q6ec4f.138)
q6ec4.f.move.71.5,,none,id(q6ec4f.140)
q6ec4.f.move.72,reply_y,none,id(q6ec4f.141)
q6ec4.f.move.73.5,,none,id(q6ec4f.142)
q6ec4.f.move.74,acknowledge,none,id(q6ec4f.143)..id(q6ec4f.145)
q6ec4.f.move.75.5,,none,id(q6ec4f.146)
q6ec4.f.move.76,acknowledge,none,id(q6ec4f.147)
q6ec4.f.move.77.5,,none,id(q6ec4f.149)..id(q6ec4f.153)
q6ec4.f.move.78,query_yn,none,id(q6ec4f.155)..id(q6ec4f.163)
q6ec4.f.move.79.5,,none,id(q6ec4f.165)
q6ec4.f.move.80,acknowledge,none,id(q6ec4f.166)
q6ec4.f.move.82.5,,none,id(q6ec4f.168)..id(q6ec4f.169)
q6ec4.f.move.83,reply_w,none,id(q6ec4f.170)..id(q6ec4f.174)
q6ec4.f.move.85.5,,none,id(q6ec4f.175)
q6ec4.f.move.86,reply_y,none,id(q6ec4f.176)..id(q6ec4f.179)
q6ec4.f.move.88.5,,none,id(q6ec4f.180)..id(q6ec4f.182)
q6ec4.f.move.89,query_w,none,id(q6ec4f.183)..id(q6ec4f.195)
q6ec4.f.move.92.5,,none,id(q6ec4f.196)..id(q6ec4f.198)
q6ec4.f.move.93,check,none,id(q6ec4f.199)..id(q6ec4f.204)
q6ec4.f.move.94.5,,none,id(q6ec4f.205)
q6ec4.f.move.95,check,none,id(q6ec4f.206)..id(q6ec4f.210)
q6ec4.f.move.96.5,,none,id(q6ec4f.211)
q6ec4.f.move.97,acknowledge,none,id(q6ec4f.212)..id(q6ec4f.215)
q6ec4.f.move.98.5,,none,id(q6ec4f.217)..id(q6ec4f.221)
q6ec4.f.move.99,reply_n,none,id(q6ec4f.222)
q6ec4.f.move.101.5,,none,id(q6ec4f.224)..id(q6ec4f.226)
q6ec4.f.move.102,reply_y,none,id(q6ec4f.228)
q6ec4.f.move.104.5,,none,id(q6ec4f.230)..id(q6ec4f.233)
q6ec4.f.move.105,reply_y,none,id(q6ec4f.234)..id(q6ec4f.236)
q6ec4.f.move.106,reply_w,none,id(q6ec4f.238)..id(q6ec4f.244)
q6ec4.f.move.108.5,,none,id(q6ec4f.246)..id(q6ec4f.249)
q6ec4.f.move.109,acknowledge,none,id(q6ec4f.251)
q6ec4.f.move.110.5,,none,id(q6ec4f.253)..id(q6ec4f.255)
q6ec4.f.move.111,acknowledge,none,id(q6ec4f.256)
q6ec4.f.move.113.5,,none,id(q6ec4f.258)..id(q6ec4f.260)
q6ec4.f.move.114,reply_y,none,id(q6ec4f.261)..id(q6ec4f.263)
q6ec4.f.move.115.5,,none,id(q6ec4f.264)
q6ec4.f.move.116,acknowledge,none,id(q6ec4f.265)..id(q6ec4f.266)
q6ec4.f.move.117.5,,none,id(q6ec4f.267)..id(q6ec4f.268)
q6ec4.f.move.118,reply_n,none,id(q6ec4f.269)
q6ec4.f.move.121.5,,none,id(q6ec4f.271)..id(q6ec4f.273)
q6ec4.f.move.122,acknowledge,none,id(q6ec4f.274)
q6ec4.f.move.124.5,,none,id(q6ec4f.275)..id(q6ec4f.276)
q6ec4.f.move.125,reply_y,none,id(q6ec4f.277)
q6ec4.f.move.127.5,,none,id(q6ec4f.279)..id(q6ec4f.281)
q6ec4.f.move.128,check,none,id(q6ec4f.282)..id(q6ec4f.293)
q6ec4.f.move.130.5,,none,id(q6ec4f.295)
q6ec4.f.move.131,acknowledge,none,id(q6ec4f.296)..id(q6ec4f.299)
q6ec4.f.move.132.5,,none,id(q6ec4f.301)..id(q6ec4f.303)
q6ec4.f.move.133,query_w,none,id(q6ec4f.304)..id(q6ec4f.317)
q6ec4.f.move.134.5,,none,id(q6ec4f.318)
q6ec4.f.move.135,acknowledge,none,id(q6ec4f.319)..id(q6ec4f.326)
q6ec4.f.move.136.5,,none,id(q6ec4f.328)
q6ec4.f.move.137,check,none,id(q6ec4f.329)..id(q6ec4f.332)
q6ec4.f.move.138.5,,none,id(q6ec4f.334)
q6ec4.f.move.139,acknowledge,none,id(q6ec4f.335)
q6ec4.f.move.141.5,,none,id(q6ec4f.337)..id(q6ec4f.342)
q6ec4.f.move.142,acknowledge,none,id(q6ec4f.343)
q6ec4.f.move.143.5,,none,id(q6ec4f.345)..id(q6ec4f.347)
q6ec4.f.move.144,acknowledge,none,id(q6ec4f.348)
q6ec4.f.move.145.5,,none,id(q6ec4f.350)
q6ec4.f.move.146,acknowledge,none,id(q6ec4f.351)
q6ec4.f.move.146.6,,none,id(q6ec4f.353)
