move_id,label,rep,children
q6nc2.g.move.1,ready,none,id(q6nc2g.1)
q6nc2.g.move.1.5,,none,id(q6nc2g.3)
q6nc2.g.move.2,instruct,none,id(q6nc2g.4)..id(q6nc2g.12)
q6nc2.g.move.4.5,,none,id(q6nc2g.13)
q6nc2.g.move.5,check,none,id(q6nc2g.14)..id(q6nc2g.15)
q6nc2.g.move.6.5,,none,id(q6nc2g.17)
q6nc2.g.move.7,ready,none,id(q6nc2g.18)
q6nc2.g.move.7.5,,none,id(q6nc2g.20)
q6nc2.g.move.8,instruct,none,id(q6nc2g.21)..id(q6nc2g.35)
q6nc2.g.move.9.5,,none,id(q6nc2g.37)
q6nc2.g.move.10,instruct,none,id(q6nc2g.38)..id(q6nc2g.43)
q6nc2.g.move.11.5,,none,id(q6nc2g.45)
q6nc2.g.move.12,reply_w,self,id(q6nc2g.46)..id(q6nc2g.48)
q6nc2.g.move.14.5,,none,id(q6nc2g.50)
q6nc2.g.move.15,reply_y,none,id(q6nc2g.51)
q6nc2.g.move.15.5,,none,id(q6nc2g.53)
q6nc2.g.move.16,explain,none,id(q6nc2g.54)..id(q6nc2g.71)
q6nc2.g.move.20.5,,none,id(q6nc2g.73)..id(q6nc2g.79)
q6nc2.g.move.21,reply_w,none,id(q6nc2g.80)..id(q6nc2g.94)
q6nc2.g.move.23.5,,none,id(q6nc2g.95)
q6nc2.g.move.24,reply_y,none,id(q6nc2g.96)
q6nc2.g.move.25.5,,none,id(q6nc2g.98)
q6nc2.g.move.26,reply_y,none,id(q6nc2g.99)
q6nc2.g.move.26.5,,none,id(q6nc2g.101)
q6nc2.g.move.27,explain,none,id(q6nc2g.102)..id(q6nc2g.123)
q6nc2.g.move.28.5,,none,id(q6nc2g.124)
q6nc2.g.move.29,uncodable,none,id(q6nc2g.125)..id(q6nc2g.127)
q6nc2.g.move.30.5,,none,id(q6nc2g.128)..id(q6nc2g.130)
q6nc2.g.move.31,reply_w,none,id(q6nc2g.131)..id(q6nc2g.143)
q6nc2.g.move.33.5,,none,id(q6nc2g.144)
q6nc2.g.move.34,reply_n,none,id(q6nc2g.145)
q6nc2.g.move.35,explain,none,id(q6nc2g.146)..id(q6nc2g.169)
q6nc2.g.move.36.5,,none,id(q6nc2g.171)..id(q6nc2g.173)
q6nc2.g.move.37,explain,none,id(q6nc2g.174)..id(q6nc2g.181)
q6nc2.g.move.39.5,,none,id(q6nc2g.182)
q6nc2.g.move.40,reply_y,other,id(q6nc2g.183)..id(q6nc2g.186)
q6nc2.g.move.41.5,,none,id(q6nc2g.188)..id(q6nc2g.192)
q6nc2.g.move.42,reply_y,none,id(q6nc2g.193)..id(q6nc2g.195)
q6nc2.g.move.43.5,,none,id(q6nc2g.196)
q6nc2.g.move.44,ready,none,id(q6nc2g.197)
q6nc2.g.move.44.5,,none,id(q6nc2g.199)
q6nc2.g.move.45,align,none,id(q6nc2g.200)..id(q6nc2g.203)
q6nc2.g.move.46.5,,none,id(q6nc2g.205)
q6nc2.g.move.47,ready,none,id(q6nc2g.206)
q6nc2.g.move.47.5,,none,id(q6nc2g.208)
q6nc2.g.move.48,instruct,none,id(q6nc2g.209)..id(q6nc2g.221)
q6nc2.g.move.49.5,,none,id(q6nc2g.223)
q6nc2.g.move.50,reply_n,none,id(q6nc2g.224)
q6nc2.g.move.50.5,,none,id(q6nc2g.226)
q6nc2.g.move.51,clarify,none,id(q6nc2g.227)..id(q6nc2g.234)
q6nc2.g.move.51.5,,none,id(q6nc2g.235)
q6nc2.g.move.52,instruct,none,id(q6nc2g.236)..id(q6nc2g.252)
q6nc2.g.move.53.5,,none,id(q6nc2g.254)
q6nc2.g.move.54,reply_y,none,id(q6nc2g.255)
q6nc2.g.move.55.5,,none,id(q6nc2g.257)..id(q6nc2g.259)
q6nc2.g.move.56,reply_y,none,id(q6nc2g.260)
q6nc2.g.move.58.5,,none,id(q6nc2g.262)
q6nc2.g.move.59,reply_w,none,id(q6nc2g.263)..id(q6nc2g.271)
q6nc2.g.move.61.5,,none,id(q6nc2g.272)
q6nc2.g.move.62,reply_y,none,id(q6nc2g.273)
q6nc2.g.move.63.5,,none,id(q6nc2g.275)..id(q6nc2g.277)
q6nc2.g.move.64,align,none,id(q6nc2g.278)..id(q6nc2g.282)
q6nc2.g.move.65.5,,none,id(q6nc2g.283)..id(q6nc2g.285)
q6nc2.g.move.66,ready,none,id(q6nc2g.286)..id(q6nc2g.288)
q6nc2.g.move.66.5,,none,id(q6nc2g.290)..id(q6nc2g.292)
q6nc2.g.move.67,query_yn,none,id(q6nc2g.293)..id(q6nc2g.297)
q6nc2.g.move.69.5,,none,id(q6nc2g.299)..id(q6nc2g.302)
q6nc2.g.move.70,reply_y,none,id(q6nc2g.303)
q6nc2.g.move.70.5,,none,id(q6nc2g.305)
q6nc2.g.move.71,ready,none,id(q6nc2g.306)
q6nc2.g.move.72,instruct,none,id(q6nc2g.307)..id(q6nc2g.311)
q6nc2.g.move.75,align,none,id(q6nc2g.312)
q6nc2.g.move.76.5,,none,id(q6nc2g.314)..id(q6nc2g.316)
q6nc2.g.move.77,instruct,none,id(q6nc2g.317)..id(q6nc2g.340)
q6nc2.g.move.79.5,,none,id(q6nc2g.342)..id(q6nc2g.343)
q6nc2.g.move.80,reply_y,none,id(q6nc2g.344)..id(q6nc2g.346)
q6nc2.g.move.81.5,,none,id(q6nc2g.347)..id(q6nc2g.349)
q6nc2.g.move.82,ready,none,id(q6nc2g.350)
q6nc2.g.move.82.5,,none,id(q6nc2g.351)
q6nc2.g.move.83,query_yn,none,id(q6nc2g.352)..id(q6nc2g.362)
q6nc2.g.move.84.5,,none,id(q6nc2g.364)
q6nc2.g.move.85,acknowledge,other,id(q6nc2g.365)
q6nc2.g.move.86.5,,none,id(q6nc2g.367)
q6nc2.g.move.87,explain,none,id(q6nc2g.368)..id(q6nc2g.371)
q6nc2.g.move.88.5,,none,id(q6nc2g.373)..id(q6nc2g.374)
q6nc2.g.move.89,explain,self,id(q6nc2g.375)..id(q6nc2g.379)
q6nc2.g.move.91.5,,none,id(q6nc2g.381)..id(q6nc2g.383)
q6nc2.g.move.92,ready,none,id(q6nc2g.384)..id(q6nc2g.385)
q6nc2.g.move.93,instruct,none,id(q6nc2g.386)..id(q6nc2g.406)
q6nc2.g.move.94.5,,none,id(q6nc2g.407)
q6nc2.g.move.95,instruct,none,id(q6nc2g.408)..id(q6nc2g.420)
q6nc2.g.move.97.5,,none,id(q6nc2g.422)
q6nc2.g.move.98,reply_w,none,id(q6nc2g.423)..id(q6nc2g.443)
q6nc2.g.move.99.5,,none,id(q6nc2g.445)..id(q6nc2g.446)
q6nc2.g.move.100,reply_w,none,id(q6nc2g.447)..id(q6nc2g.451)
q6nc2.g.move.101.5,,none,id(q6nc2g.453)..id(q6nc2g.455)
q6nc2.g.move.102,reply_y,none,id(q6nc2g.456)
q6nc2.g.move.103.5,,none,id(q6nc2g.458)..id(q6nc2g.459)
q6nc2.g.move.104,ready,none,id(q6nc2g.460)
q6nc2.g.move.104.5,,none,id(q6nc2g.462)
q6nc2.g.move.105,reply_w,none,id(q6nc2g.463)..id(q6nc2g.465)
q6nc2.g.move.106.5,,none,id(q6nc2g.466)..id(q6nc2g.468)
q6nc2.g.move.107,reply_w,none,id(q6nc2g.469)..id(q6nc2g.503)
q6nc2.g.move.110.5,,none,id(q6nc2g.505)..id(q6nc2g.506)
q6nc2.g.move.111,ready,none,id(q6nc2g.507)
q6nc2.g.move.111.5,,none,id(q6nc2g.508)
q6nc2.g.move.112,query_yn,none,id(q6nc2g.509)..id(q6nc2g.524)
q6nc2.g.move.113.5,,none,id(q6nc2g.526)
q6nc2.g.move.114,acknowledge,none,id(q6nc2g.527)
q6nc2.g.move.115.5,,none,id(q6nc2g.529)
q6nc2.g.move.116,acknowledge,none,id(q6nc2g.530)
q6nc2.g.move.117.5,,none,id(q6nc2g.532)..id(q6nc2g.533)
q6nc2.g.move.118,check,none,id(q6nc2g.534)..id(q6nc2g.538)
q6nc2.g.move.119.5,,none,id(q6nc2g.540)
q6nc2.g.move.120,acknowledge,none,id(q6nc2g.541)..id(q6nc2g.555)
q6nc2.g.move.121.5,,none,id(q6nc2g.557)..id(q6nc2g.558)
q6nc2.g.move.122,acknowledge,none,id(q6nc2g.559)..id(q6nc2g.565)
q6nc2.g.move.123.5,,none,id(q6nc2g.566)..id(q6nc2g.568)
q6nc2.g.move.124,acknowledge,none,id(q6nc2g.569)
q6nc2.g.move.125,explain,none,id(q6nc2g.571)..id(q6nc2g.579)
q6nc2.g.move.128.5,,none,id(q6nc2g.581)
q6nc2.g.move.129,reply_y,none,id(q6nc2g.582)
q6nc2.g.move.130.5,,none,id(q6nc2g.584)..id(q6nc2g.585)
q6nc2.g.move.131,check,none,id(q6nc2g.586)..id(q6nc2g.593)
q6nc2.g.move.134.5,,none,id(q6nc2g.595)
q6nc2.g.move.135,ready,none,id(q6nc2g.596)
q6nc2.g.move.135.5,,none,id(q6nc2g.598)
q6nc2.g.move.136,instruct,none,id(q6nc2g.599)..id(q6nc2g.617)
q6nc2.g.move.137.5,,none,id(q6nc2g.618)..id(q6nc2g.620)
q6nc2.g.move.138,instruct,none,id(q6nc2g.621)..id(q6nc2g.632)
q6nc2.g.move.139,align,none,id(q6nc2g.633)..id(q6nc2g.635)
q6nc2.g.move.142.5,,none,id(q6nc2g.636)
q6nc2.g.move.143,reply_y,none,id(q6nc2g.637)
q6nc2.g.move.144.5,,none,id(q6nc2g.639)
q6nc2.g.move.145,reply_w,none,id(q6nc2g.640)
q6nc2.g.move.146.5,,none,id(q6nc2g.641)
q6nc2.g.move.147,reply_y,none,id(q6nc2g.642)..id(q6nc2g.650)
q6nc2.g.move.148.5,,none,id(q6nc2g.651)
q6nc2.g.move.149,align,none,id(q6nc2g.652)..id(q6nc2g.653)
