move_id,label,rep,children
q5ec4.g.move.0.5,,none,id(q5ec4g.1)
q5ec4.g.move.1,ready,none,id(q5ec4g.2)
q5ec4.g.move.1.5,,none,id(q5ec4g.3)..id(q5ec4g.5)
q5ec4.g.move.2,instruct,none,id(q5ec4g.6)..id(q5ec4g.11)
q5ec4.g.move.4.5,,none,id(q5ec4g.13)..id(q5ec4g.14)
q5ec4.g.move.5,ready,none,id(q5ec4g.15)
q5ec4.g.move.6,query_yn,none,id(q5ec4g.17)..id(q5ec4g.36)
q5ec4.g.move.7.5,,none,id(q5ec4g.38)
q5ec4.g.move.8,acknowledge,none,id(q5ec4g.39)
q5ec4.g.move.9,instruct,none,id(q5ec4g.41)..id(q5ec4g.53)
q5ec4.g.move.10.5,,none,id(q5ec4g.55)
q5ec4.g.move.11,clarify,none,id(q5ec4g.56)..id(q5ec4g.61)
q5ec4.g.move.12.5,,none,id(q5ec4g.63)
q5ec4.g.move.13,reply_y,none,id(q5ec4g.64)
q5ec4.g.move.13.5,,none,id(q5ec4g.66)
q5ec4.g.move.14,ready,none,id(q5ec4g.67)
q5ec4.g.move.15,query_yn,none,id(q5ec4g.69)..id(q5ec4g.80)
q5ec4.g.move.17.5,,none,id(q5ec4g.81)..id(q5ec4g.82)
q5ec4.g.move.18,acknowledge,none,id(q5ec4g.83)
q5ec4.g.move.18.5,,none,id(q5ec4g.85)
q5ec4.g.move.19,query_yn,none,id(q5ec4g.86)..id(q5ec4g.104)
q5ec4.g.move.20.5,,none,id(q5ec4g.105)..id(q5ec4g.106)
q5ec4.g.move.21,acknowledge,none,id(q5ec4g.107)
q5ec4.g.move.21.5,,none,id(q5ec4g.109)
q5ec4.g.move.22,instruct,none,id(q5ec4g.110)..id(q5ec4g.157)
q5ec4.g.move.23.5,,none,id(q5ec4g.159)..id(q5ec4g.160)
q5ec4.g.move.24,clarify,none,id(q5ec4g.161)..id(q5ec4g.169)
q5ec4.g.move.28.5,,none,id(q5ec4g.170)
q5ec4.g.move.29,align,none,id(q5ec4g.171)..id(q5ec4g.188)
