move_id,label,rep,children
q4nc1.g.move.0.5,,none,id(q4nc1g.1)
q4nc1.g.move.1,ready,none,id(q4nc1g.2)
q4nc1.g.move.1.5,,none,id(q4nc1g.4)
q4nc1.g.move.2,query_yn,none,id(q4nc1g.5)..id(q4nc1g.14)
q4nc1.g.move.4.5,,none,id(q4nc1g.15)..id(q4nc1g.19)
q4nc1.g.move.5,acknowledge,none,id(q4nc1g.20)..id(q4nc1g.23)
q4nc1.g.move.6.5,,none,id(q4nc1g.24)..id(q4nc1g.27)
q4nc1.g.move.7,ready,none,id(q4nc1g.28)
q4nc1.g.move.8,query_yn,none,id(q4nc1g.30)..id(q4nc1g.36)
q4nc1.g.move.9.5,,none,id(q4nc1g.38)..id(q4nc1g.40)
q4nc1.g.move.10,acknowledge,none,id(q4nc1g.41)..id(q4nc1g.43)
q4nc1.g.move.10.5,,none,id(q4nc1g.44)
q4nc1.g.move.11,instruct,none,id(q4nc1g.45)..id(q4nc1g.71)
q4nc1.g.move.13.5,,none,id(q4nc1g.73)..id(q4nc1g.74)
q4nc1.g.move.14,reply_y,other,id(q4nc1g.75)..id(q4nc1g.81)
q4nc1.g.move.15.5,,none,id(q4nc1g.83)..id(q4nc1g.85)
q4nc1.g.move.16,reply_y,other,id(q4nc1g.86)..id(q4nc1g.89)
q4nc1.g.move.17.5,,none,id(q4nc1g.90)..id(q4nc1g.91)
q4nc1.g.move.18,reply_w,none,id(q4nc1g.92)..id(q4nc1g.109)
q4nc1.g.move.19.5,,none,id(q4nc1g.111)..id(q4nc1g.112)
q4nc1.g.move.20,clarify,none,id(q4nc1g.113)..id(q4nc1g.137)
q4nc1.g.move.22.5,,none,id(q4nc1g.138)..id(q4nc1g.140)
q4nc1.g.move.23,check,none,id(q4nc1g.141)..id(q4nc1g.152)
q4nc1.g.move.24.5,,none,id(q4nc1g.153)
q4nc1.g.move.25,check,none,id(q4nc1g.154)..id(q4nc1g.157)
q4nc1.g.move.26.5,,none,id(q4nc1g.158)
q4nc1.g.move.27,check,none,id(q4nc1g.159)..id(q4nc1g.171)
q4nc1.g.move.28.5,,none,id(q4nc1g.173)..id(q4nc1g.178)
q4nc1.g.move.29,instruct,none,id(q4nc1g.179)..id(q4nc1g.203)
q4nc1.g.move.30.5,,none,id(q4nc1g.205)..id(q4nc1g.206)
q4nc1.g.move.31,ready,none,id(q4nc1g.207)
q4nc1.g.move.31.5,,none,id(q4nc1g.209)
