move_id,label,rep,children
q6ec1.g.move.0.5,,none,id(q6ec1g.1)
q6ec1.g.move.1,ready,none,id(q6ec1g.2)
q6ec1.g.move.1.5,,none,id(q6ec1g.3)..id(q6ec1g.5)
q6ec1.g.move.2,instruct,none,id(q6ec1g.6)..id(q6ec1g.10)
q6ec1.g.move.3.5,,none,id(q6ec1g.11)
q6ec1.g.move.4,instruct,none,id(q6ec1g.12)..id(q6ec1g.45)
q6ec1.g.move.5.5,,none,id(q6ec1g.47)
q6ec1.g.move.6,query_yn,none,id(q6ec1g.48)..id(q6ec1g.52)
q6ec1.g.move.8,ready,none,id(q6ec1g.54)
q6ec1.g.move.9,query_yn,none,id(q6ec1g.55)..id(q6ec1g.59)
q6ec1.g.move.9.5,,none,id(q6ec1g.61)
q6ec1.g.move.10,acknowledge,none,id(q6ec1g.62)
q6ec1.g.move.12.5,,none,id(q6ec1g.64)
q6ec1.g.move.13,acknowledge,none,id(q6ec1g.65)
q6ec1.g.move.14.5,,none,id(q6ec1g.66)
q6ec1.g.move.15,ready,none,id(q6ec1g.67)..id(q6ec1g.69)
q6ec1.g.move.15.5,,none,id(q6ec1g.71)
q6ec1.g.move.16,instruct,none,id(q6ec1g.72)..id(q6ec1g.79)
q6ec1.g.move.17.5,,none,id(q6ec1g.80)..id(q6ec1g.87)
q6ec1.g.move.18,reply_w,none,id(q6ec1g.88)..id(q6ec1g.95)
q6ec1.g.move.19.5,,none,id(q6ec1g.96)
q6ec1.g.move.20,reply_w,none,id(q6ec1g.97)..id(q6ec1g.98)
q6ec1.g.move.21.5,,none,id(q6ec1g.99)..id(q6ec1g.102)
q6ec1.g.move.22,reply_w,none,id(q6ec1g.103)
q6ec1.g.move.23.5,,none,id(q6ec1g.105)..id(q6ec1g.107)
q6ec1.g.move.24,instruct,none,id(q6ec1g.108)..id(q6ec1g.113)
q6ec1.g.move.27,reply_y,none,id(q6ec1g.115)
q6ec1.g.move.27.5,,none,id(q6ec1g.117)
q6ec1.g.move.28,ready,none,id(q6ec1g.118)..id(q6ec1g.119)
q6ec1.g.move.28.5,,none,id(q6ec1g.120)
q6ec1.g.move.29,check,none,id(q6ec1g.121)..id(q6ec1g.125)
q6ec1.g.move.30.5,,none,id(q6ec1g.127)..id(q6ec1g.128)
q6ec1.g.move.31,ready,none,id(q6ec1g.129)
q6ec1.g.move.32,query_yn,none,id(q6ec1g.130)..id(q6ec1g.143)
q6ec1.g.move.33.5,,none,id(q6ec1g.144)..id(q6ec1g.146)
q6ec1.g.move.34,check,none,id(q6ec1g.147)..id(q6ec1g.152)
q6ec1.g.move.35.5,,none,id(q6ec1g.153)..id(q6ec1g.154)
q6ec1.g.move.36,reply_y,none,id(q6ec1g.155)
q6ec1.g.move.37.5,,none,id(q6ec1g.156)
q6ec1.g.move.38,check,none,id(q6ec1g.157)..id(q6ec1g.160)
q6ec1.g.move.39.5,,none,id(q6ec1g.162)..id(q6ec1g.163)
q6ec1.g.move.40,query_yn,none,id(q6ec1g.164)..id(q6ec1g.168)
q6ec1.g.move.42.5,,none,id(q6ec1g.170)..id(q6ec1g.174)
q6ec1.g.move.43,ready,none,id(q6ec1g.175)
