move_id,label,rep,children
q6ec4.g.move.0.5,,none,id(q6ec4g.1)
q6ec4.g.move.1,explain,none,id(q6ec4g.2)..id(q6ec4g.18)
q6ec4.g.move.2.5,,none,id(q6ec4g.20)..id(q6ec4g.22)
q6ec4.g.move.3,instruct,none,id(q6ec4g.23)..id(q6ec4g.43)
q6ec4.g.move.4.5,,none,id(q6ec4g.44)..id(q6ec4g.45)
q6ec4.g.move.5,query_yn,none,id(q6ec4g.46)..id(q6ec4g.55)
q6ec4.g.move.6.5,,none,id(q6ec4g.57)
q6ec4.g.move.7,ready,none,id(q6ec4g.58)
q6ec4.g.move.8,instruct,none,id(q6ec4g.60)..id(q6ec4g.76)
q6ec4.g.move.9.5,,none,id(q6ec4g.78)..id(q6ec4g.80)
q6ec4.g.move.10,ready,none,id(q6ec4g.81)..id(q6ec4g.85)
q6ec4.g.move.10.5,,none,id(q6ec4g.87)..id(q6ec4g.89)
q6ec4.g.move.11,explain,none,id(q6ec4g.90)..id(q6ec4g.98)
q6ec4.g.move.12.5,,none,id(q6ec4g.100)
q6ec4.g.move.13,reply_y,none,id(q6ec4g.101)
q6ec4.g.move.14,explain,none,id(q6ec4g.103)..id(q6ec4g.113)
q6ec4.g.move.15,query_yn,none,id(q6ec4g.115)..id(q6ec4g.118)
q6ec4.g.move.16.5,,none,id(q6ec4g.120)..id(q6ec4g.122)
q6ec4.g.move.17,ready,none,id(q6ec4g.123)..id(q6ec4g.124)
q6ec4.g.move.17.4,instruct,none,id(q6ec4g.125)..id(q6ec4g.142.1)
q6ec4.g.move.17.7,,none,id(q6ec4g.143)..id(q6ec4g.146)
q6ec4.g.move.18.2,ready,none,id(q6ec4g.147)..id(q6ec4g.151)
q6ec4.g.move.18.4,,none,id(q6ec4g.153)..id(q6ec4g.157)
q6ec4.g.move.18.9,instruct,none,id(q6ec4g.158)..id(q6ec4g.173)
q6ec4.g.move.19.5,,none,id(q6ec4g.175)
q6ec4.g.move.20,reply_y,none,id(q6ec4g.176)
q6ec4.g.move.21,clarify,none,id(q6ec4g.178)..id(q6ec4g.187)
q6ec4.g.move.22.5,,none,id(q6ec4g.189)..id(q6ec4g.191)
q6ec4.g.move.23,uncodable,none,id(q6ec4g.192)
q6ec4.g.move.23.4,,none,id(q6ec4g.194)
q6ec4.g.move.23.5,clarify,none,id(q6ec4g.195)..id(q6ec4g.204)
q6ec4.g.move.23.9,,none,id(q6ec4g.205)..id(q6ec4g.207)
q6ec4.g.move.24,ready,none,id(q6ec4g.208)..id(q6ec4g.209)
q6ec4.g.move.25,instruct,none,id(q6ec4g.210)..id(q6ec4g.217)
