move_id,label,rep,children
q7nc8.f.move.1.5,,none,id(q7nc8f.1)..id(q7nc8f.4)
q7nc8.f.move.2,reply_y,none,id(q7nc8f.5)..id(q7nc8f.6)
q7nc8.f.move.3.5,,none,id(q7nc8f.7)
q7nc8.f.move.4,acknowledge,none,id(q7nc8f.8)
q7nc8.f.move.6.5,,none,id(q7nc8f.10)..id(q7nc8f.11)
q7nc8.f.move.7,acknowledge,none,id(q7nc8f.12)
q7nc8.f.move.7.9,check,none,id(q7nc8f.14)..id(q7nc8f.15)
q7nc8.f.move.8.5,,none,id(q7nc8f.17)..id(q7nc8f.18)
q7nc8.f.move.9,acknowledge,none,id(q7nc8f.19)..id(q7nc8f.21)
q7nc8.f.move.10.5,,none,id(q7nc8f.22)..id(q7nc8f.24)
q7nc8.f.move.11,query_yn,none,id(q7nc8f.25)..id(q7nc8f.27)
q7nc8.f.move.13.5,,none,id(q7nc8f.29)..id(q7nc8f.33)
q7nc8.f.move.14,acknowledge,none,id(q7nc8f.34)
q7nc8.f.move.14.5,,none,id(q7nc8f.35)..id(q7nc8f.36)
q7nc8.f.move.15,check,none,id(q7nc8f.37)..id(q7nc8f.41)
q7nc8.f.move.17.5,,none,id(q7nc8f.43)
q7nc8.f.move.18,acknowledge,none,id(q7nc8f.44)..id(q7nc8f.46)
q7nc8.f.move.19.5,,none,id(q7nc8f.47)..id(q7nc8f.49)
q7nc8.f.move.20,acknowledge,none,id(q7nc8f.50)
q7nc8.f.move.21.5,,none,id(q7nc8f.52)..id(q7nc8f.54)
q7nc8.f.move.22,acknowledge,none,id(q7nc8f.55)
q7nc8.f.move.22.5,,none,id(q7nc8f.57)..id(q7nc8f.59)
q7nc8.f.move.23,explain,none,id(q7nc8f.60)..id(q7nc8f.77)
q7nc8.f.move.26.5,,none,id(q7nc8f.79)..id(q7nc8f.82)
q7nc8.f.move.27,acknowledge,none,id(q7nc8f.83)
q7nc8.f.move.28,query_yn,none,id(q7nc8f.85)..id(q7nc8f.89)
q7nc8.f.move.30.5,,none,id(q7nc8f.90)..id(q7nc8f.93)
q7nc8.f.move.31,acknowledge,none,id(q7nc8f.94)..id(q7nc8f.96)
q7nc8.f.move.32.5,,none,id(q7nc8f.98)
q7nc8.f.move.33,acknowledge,none,id(q7nc8f.99)
q7nc8.f.move.34.5,,none,id(q7nc8f.101)..id(q7nc8f.109)
q7nc8.f.move.35,query_w,none,id(q7nc8f.110)..id(q7nc8f.112)
q7nc8.f.move.36.5,,none,id(q7nc8f.114)..id(q7nc8f.118)
q7nc8.f.move.37,explain,none,id(q7nc8f.119)..id(q7nc8f.131)
q7nc8.f.move.39.5,,none,id(q7nc8f.133)..id(q7nc8f.135)
q7nc8.f.move.40,acknowledge,none,id(q7nc8f.136)..id(q7nc8f.142)
