move_id,label,rep,children
q3ec1.f.move.2.5,,none,id(q3ec1f.1)
q3ec1.f.move.3,acknowledge,none,id(q3ec1f.2)
q3ec1.f.move.4.5,,none,id(q3ec1f.4)..id(q3ec1f.6)
q3ec1.f.move.5,check,other,id(q3ec1f.7)..id(q3ec1f.8)
q3ec1.f.move.6.5,,none,id(q3ec1f.10)
q3ec1.f.move.7,check,none,id(q3ec1f.11)..id(q3ec1f.16.1)
q3ec1.f.move.8.5,,none,id(q3ec1f.18)..id(q3ec1f.20)
q3ec1.f.move.9,check,none,id(q3ec1f.21)..id(q3ec1f.24)
q3ec1.f.move.10.5,,none,id(q3ec1f.26)..id(q3ec1f.29)
q3ec1.f.move.11,check,none,id(q3ec1f.30)..id(q3ec1f.43)
q3ec1.f.move.14.5,,none,id(q3ec1f.44)
q3ec1.f.move.15,acknowledge,none,id(q3ec1f.45)..id(q3ec1f.50)
q3ec1.f.move.16.5,,none,id(q3ec1f.52)..id(q3ec1f.57)
q3ec1.f.move.17,query_w,none,id(q3ec1f.58)
q3ec1.f.move.18.5,,none,id(q3ec1f.60)..id(q3ec1f.62)
q3ec1.f.move.19,reply_y,other,id(q3ec1f.63)..id(q3ec1f.72)
q3ec1.f.move.19.5,,none,id(q3ec1f.74)
q3ec1.f.move.20,acknowledge,none,id(q3ec1f.75)..id(q3ec1f.90)
q3ec1.f.move.21.5,,none,id(q3ec1f.92)..id(q3ec1f.93)
q3ec1.f.move.22,reply_y,none,id(q3ec1f.94)
q3ec1.f.move.23.5,,none,id(q3ec1f.96)..id(q3ec1f.98)
q3ec1.f.move.24,query_w,none,id(q3ec1f.99)..id(q3ec1f.102)
q3ec1.f.move.26.5,,none,id(q3ec1f.103)..id(q3ec1f.108)
q3ec1.f.move.27,reply_n,none,id(q3ec1f.109)..id(q3ec1f.111)
q3ec1.f.move.29.5,,none,id(q3ec1f.112)..id(q3ec1f.116)
q3ec1.f.move.30,query_w,none,id(q3ec1f.117)..id(q3ec1f.125)
q3ec1.f.move.32.5,,none,id(q3ec1f.127)..id(q3ec1f.131)
q3ec1.f.move.33,reply_w,none,id(q3ec1f.132)..id(q3ec1f.146)
q3ec1.f.move.35.5,,none,id(q3ec1f.148)..id(q3ec1f.150)
q3ec1.f.move.36,acknowledge,none,id(q3ec1f.151)
q3ec1.f.move.37.5,,none,id(q3ec1f.153)..id(q3ec1f.159)
q3ec1.f.move.38,check,none,id(q3ec1f.160)..id(q3ec1f.162)
q3ec1.f.move.39.5,,none,id(q3ec1f.164)
q3ec1.f.move.40,check,none,id(q3ec1f.165)..id(q3ec1f.168)
q3ec1.f.move.42.5,,none,id(q3ec1f.170)
