move_id,label,rep,children
q8nc6.f.move.2.5,,none,id(q8nc6f.1)..id(q8nc6f.2)
q8nc6.f.move.3,reply_y,none,id(q8nc6f.3)
q8nc6.f.move.5.5,,none,id(q8nc6f.5)..id(q8nc6f.7)
q8nc6.f.move.6,reply_n,none,id(q8nc6f.8)
q8nc6.f.move.7.5,,none,id(q8nc6f.10)
q8nc6.f.move.8,reply_y,none,id(q8nc6f.11)..id(q8nc6f.18)
q8nc6.f.move.13.5,,none,id(q8nc6f.20)
q8nc6.f.move.14,explain,none,id(q8nc6f.21)..id(q8nc6f.35)
q8nc6.f.move.15.5,,none,id(q8nc6f.37)..id(q8nc6f.39)
q8nc6.f.move.16,reply_n,none,id(q8nc6f.40)..id(q8nc6f.43)
q8nc6.f.move.19.5,,none,id(q8nc6f.45)
q8nc6.f.move.20,reply_y,none,id(q8nc6f.46)
q8nc6.f.move.21.5,,none,id(q8nc6f.48)
q8nc6.f.move.22,acknowledge,none,id(q8nc6f.49)
q8nc6.f.move.23.5,,none,id(q8nc6f.51)
q8nc6.f.move.24,reply_y,none,id(q8nc6f.52)
q8nc6.f.move.27.5,,none,id(q8nc6f.54)
q8nc6.f.move.28,reply_y,none,id(q8nc6f.55)
q8nc6.f.move.30.5,,none,id(q8nc6f.57)
q8nc6.f.move.31,acknowledge,none,id(q8nc6f.58)
q8nc6.f.move.32.5,,none,id(q8nc6f.60)
q8nc6.f.move.33,reply_y,none,id(q8nc6f.61)
q8nc6.f.move.35.5,,none,id(q8nc6f.63)
q8nc6.f.move.36,acknowledge,none,id(q8nc6f.64)
q8nc6.f.move.38.5,,none,id(q8nc6f.66)
q8nc6.f.move.39,acknowledge,none,id(q8nc6f.67)
q8nc6.f.move.40.5,,none,id(q8nc6f.69)
q8nc6.f.move.41,acknowledge,none,id(q8nc6f.70)
q8nc6.f.move.42.5,,none,id(q8nc6f.72)
q8nc6.f.move.43,reply_n,none,id(q8nc6f.73)
q8nc6.f.move.43.5,,none,id(q8nc6f.75)
q8nc6.f.move.44,reply_y,none,id(q8nc6f.76)..id(q8nc6f.79)
q8nc6.f.move.47.5,,none,id(q8nc6f.81)
q8nc6.f.move.48,reply_y,none,id(q8nc6f.82)..id(q8nc6f.85)
q8nc6.f.move.50.5,,none,id(q8nc6f.87)
q8nc6.f.move.51,acknowledge,none,id(q8nc6f.88)
q8nc6.f.move.52.5,,none,id(q8nc6f.90)
q8nc6.f.move.53,reply_y,none,id(q8nc6f.91)
q8nc6.f.move.55.5,,none,id(q8nc6f.93)
q8nc6.f.move.56,reply_y,none,id(q8nc6f.94)
q8nc6.f.move.58.5,,none,id(q8nc6f.96)..id(q8nc6f.98)
q8nc6.f.move.59,acknowledge,none,id(q8nc6f.99)..id(q8nc6f.100)
q8nc6.f.move.61.5,,none,id(q8nc6f.102)..id(q8nc6f.106)
q8nc6.f.move.62,acknowledge,none,id(q8nc6f.107)
q8nc6.f.move.64.5,,none,id(q8nc6f.109)
q8nc6.f.move.65,reply_n,none,id(q8nc6f.110)
q8nc6.f.move.68.5,,none,id(q8nc6f.112)..id(q8nc6f.114)
q8nc6.f.move.69,acknowledge,none,id(q8nc6f.115)
q8nc6.f.move.70.5,,none,id(q8nc6f.117)
q8nc6.f.move.71,reply_y,none,id(q8nc6f.118)
q8nc6.f.move.72.5,,none,id(q8nc6f.120)
q8nc6.f.move.73,check,none,id(q8nc6f.121)..id(q8nc6f.122)
q8nc6.f.move.74.5,,none,id(q8nc6f.124)
q8nc6.f.move.75,acknowledge,none,id(q8nc6f.125)
q8nc6.f.move.77.5,,none,id(q8nc6f.127)
q8nc6.f.move.78,acknowledge,none,id(q8nc6f.128)
q8nc6.f.move.80.5,,none,id(q8nc6f.130)
q8nc6.f.move.81,reply_y,none,id(q8nc6f.131)
q8nc6.f.move.83.5,,none,id(q8nc6f.133)..id(q8nc6f.135)
q8nc6.f.move.84,acknowledge,none,id(q8nc6f.136)
q8nc6.f.move.85.5,,none,id(q8nc6f.138)..id(q8nc6f.140)
q8nc6.f.move.86,reply_y,none,id(q8nc6f.141)..id(q8nc6f.142)
q8nc6.f.move.87.5,,none,id(q8nc6f.144)
q8nc6.f.move.88,acknowledge,none,id(q8nc6f.145)
q8nc6.f.move.90.5,,none,id(q8nc6f.147)
q8nc6.f.move.91,reply_n,none,id(q8nc6f.148)
q8nc6.f.move.92.5,,none,id(q8nc6f.150)
q8nc6.f.move.93,reply_y,none,id(q8nc6f.151)
q8nc6.f.move.95.5,,none,id(q8nc6f.153)
q8nc6.f.move.96,acknowledge,none,id(q8nc6f.154)
q8nc6.f.move.98.5,,none,id(q8nc6f.156)
q8nc6.f.move.99,acknowledge,none,id(q8nc6f.157)
q8nc6.f.move.102.5,,none,id(q8nc6f.159)..id(q8nc6f.161)
q8nc6.f.move.103,acknowledge,none,id(q8nc6f.162)
q8nc6.f.move.104.5,,none,id(q8nc6f.164)
q8nc6.f.move.105,reply_y,none,id(q8nc6f.165)
q8nc6.f.move.108.5,,none,id(q8nc6f.167)
q8nc6.f.move.109,reply_y,none,id(q8nc6f.168)..id(q8nc6f.171)
q8nc6.f.move.110.5,,none,id(q8nc6f.173)..id(q8nc6f.180)
q8nc6.f.move.111,acknowledge,none,id(q8nc6f.181)
q8nc6.f.move.111.6,,none,id(q8nc6f.183)
