move_id,label,rep,children
q6nc3.g.move.1,ready,none,id(q6nc3g.1)
q6nc3.g.move.2,query_yn,none,id(q6nc3g.3)..id(q6nc3g.21)
q6nc3.g.move.4.5,,none,id(q6nc3g.23)..id(q6nc3g.27)
q6nc3.g.move.5,acknowledge,none,id(q6nc3g.28)..id(q6nc3g.30)
q6nc3.g.move.5.5,,none,id(q6nc3g.32)
q6nc3.g.move.6,query_yn,none,id(q6nc3g.33)..id(q6nc3g.64)
q6nc3.g.move.8.5,,none,id(q6nc3g.65)
q6nc3.g.move.9,check,none,id(q6nc3g.66)
q6nc3.g.move.10.5,,none,id(q6nc3g.68)
q6nc3.g.move.11,ready,none,id(q6nc3g.69)..id(q6nc3g.71)
q6nc3.g.move.11.5,,none,id(q6nc3g.73)..id(q6nc3g.75)
q6nc3.g.move.12,instruct,none,id(q6nc3g.76)..id(q6nc3g.83)
q6nc3.g.move.13,align,none,id(q6nc3g.85)
q6nc3.g.move.15.5,,none,id(q6nc3g.87)..id(q6nc3g.89)
q6nc3.g.move.16,reply_y,none,id(q6nc3g.90)
q6nc3.g.move.16.5,,none,id(q6nc3g.92)..id(q6nc3g.93)
q6nc3.g.move.17,instruct,none,id(q6nc3g.94)..id(q6nc3g.99)
q6nc3.g.move.18.5,,none,id(q6nc3g.101)
q6nc3.g.move.19,align,none,id(q6nc3g.102)
q6nc3.g.move.19.5,,none,id(q6nc3g.104)
q6nc3.g.move.20,instruct,none,id(q6nc3g.105)..id(q6nc3g.106)
q6nc3.g.move.21.5,,none,id(q6nc3g.108)..id(q6nc3g.110)
q6nc3.g.move.22,reply_y,none,id(q6nc3g.111)
q6nc3.g.move.23,clarify,none,id(q6nc3g.113)..id(q6nc3g.117)
q6nc3.g.move.25.5,,none,id(q6nc3g.119)..id(q6nc3g.120)
q6nc3.g.move.26,ready,none,id(q6nc3g.121)
q6nc3.g.move.27.5,,none,id(q6nc3g.122)
q6nc3.g.move.28,query_w,none,id(q6nc3g.123)..id(q6nc3g.126)
q6nc3.g.move.29.5,,none,id(q6nc3g.128)
q6nc3.g.move.30,instruct,none,id(q6nc3g.129)..id(q6nc3g.146)
q6nc3.g.move.31.5,,none,id(q6nc3g.148)
q6nc3.g.move.32,align,none,id(q6nc3g.149)
q6nc3.g.move.33.5,,none,id(q6nc3g.151)
q6nc3.g.move.34,reply_y,none,id(q6nc3g.152)
q6nc3.g.move.34.5,,none,id(q6nc3g.154)
q6nc3.g.move.35,check,none,id(q6nc3g.155)..id(q6nc3g.163)
q6nc3.g.move.36.5,,none,id(q6nc3g.165)
q6nc3.g.move.37,reply_y,none,id(q6nc3g.166)
q6nc3.g.move.38,clarify,none,id(q6nc3g.168)..id(q6nc3g.183)
q6nc3.g.move.38.5,,none,id(q6nc3g.184)..id(q6nc3g.186)
q6nc3.g.move.39,ready,none,id(q6nc3g.187)
q6nc3.g.move.40,instruct,none,id(q6nc3g.188)..id(q6nc3g.199)
q6nc3.g.move.41.5,,none,id(q6nc3g.201)
q6nc3.g.move.42,reply_y,none,id(q6nc3g.202)
q6nc3.g.move.42.5,,none,id(q6nc3g.204)
q6nc3.g.move.43,explain,none,id(q6nc3g.205)..id(q6nc3g.211)
q6nc3.g.move.44.5,,none,id(q6nc3g.213)
q6nc3.g.move.45,explain,other,id(q6nc3g.214)..id(q6nc3g.222)
q6nc3.g.move.46.5,,none,id(q6nc3g.224)..id(q6nc3g.227)
q6nc3.g.move.47,ready,none,id(q6nc3g.228)
q6nc3.g.move.48,instruct,none,id(q6nc3g.229)..id(q6nc3g.231)
q6nc3.g.move.49,align,none,id(q6nc3g.233)
q6nc3.g.move.52.5,,none,id(q6nc3g.235)
q6nc3.g.move.53,acknowledge,other,id(q6nc3g.236)..id(q6nc3g.239)
q6nc3.g.move.54.5,,none,id(q6nc3g.241)..id(q6nc3g.243)
q6nc3.g.move.55,check,none,id(q6nc3g.244)..id(q6nc3g.246)
q6nc3.g.move.56.5,,none,id(q6nc3g.248)
q6nc3.g.move.57,reply_y,none,id(q6nc3g.249)..id(q6nc3g.256)
q6nc3.g.move.58,instruct,none,id(q6nc3g.258)..id(q6nc3g.264)
q6nc3.g.move.58.5,,none,id(q6nc3g.265)..id(q6nc3g.267)
q6nc3.g.move.59,instruct,none,id(q6nc3g.268)..id(q6nc3g.284)
q6nc3.g.move.59.5,,none,id(q6nc3g.286)..id(q6nc3g.287)
q6nc3.g.move.60,instruct,none,id(q6nc3g.288)..id(q6nc3g.302)
q6nc3.g.move.61.5,,none,id(q6nc3g.304)
q6nc3.g.move.62,reply_y,none,id(q6nc3g.305)
q6nc3.g.move.62.5,,none,id(q6nc3g.307)
q6nc3.g.move.63,instruct,none,id(q6nc3g.308)..id(q6nc3g.311)
q6nc3.g.move.65.5,,none,id(q6nc3g.313)
q6nc3.g.move.66,acknowledge,none,id(q6nc3g.314)..id(q6nc3g.316)
q6nc3.g.move.67.5,,none,id(q6nc3g.317)
q6nc3.g.move.68,ready,none,id(q6nc3g.318)
q6nc3.g.move.69,instruct,none,id(q6nc3g.320)..id(q6nc3g.330)
q6nc3.g.move.70.5,,none,id(q6nc3g.332)
q6nc3.g.move.71,clarify,none,id(q6nc3g.333)
q6nc3.g.move.72.5,,none,id(q6nc3g.335)
q6nc3.g.move.73,ready,none,id(q6nc3g.336)..id(q6nc3g.339)
q6nc3.g.move.74,instruct,none,id(q6nc3g.340)..id(q6nc3g.350)
q6nc3.g.move.76.5,,none,id(q6nc3g.351)..id(q6nc3g.352)
q6nc3.g.move.77,explain,none,id(q6nc3g.353)..id(q6nc3g.366)
q6nc3.g.move.78,align,none,id(q6nc3g.368)..id(q6nc3g.383)
q6nc3.g.move.79.5,,none,id(q6nc3g.384)
q6nc3.g.move.80,instruct,none,id(q6nc3g.385)..id(q6nc3g.400)
q6nc3.g.move.82.5,,none,id(q6nc3g.402)
q6nc3.g.move.82.6,ready,none,id(q6nc3g.403)
q6nc3.g.move.82.7,,none,id(q6nc3g.404)
q6nc3.g.move.83.2,instruct,none,id(q6nc3g.405)..id(q6nc3g.406)
q6nc3.g.move.83.4,,none,id(q6nc3g.408)..id(q6nc3g.410)
q6nc3.g.move.83.5,uncodable,none,id(q6nc3g.411)..id(q6nc3g.412)
q6nc3.g.move.83.9,,none,id(q6nc3g.413)
q6nc3.g.move.84,uncodable,none,id(q6nc3g.414)
q6nc3.g.move.84.1,,none,id(q6nc3g.415)
q6nc3.g.move.84.2,uncodable,none,id(q6nc3g.416)..id(q6nc3g.419)
q6nc3.g.move.84.4,,none,id(q6nc3g.420)..id(q6nc3g.422)
q6nc3.g.move.84.5,instruct,none,id(q6nc3g.423)..id(q6nc3g.428)
q6nc3.g.move.84.9,,none,id(q6nc3g.430)
q6nc3.g.move.85,query_yn,none,id(q6nc3g.431)..id(q6nc3g.435)
q6nc3.g.move.87.5,,none,id(q6nc3g.437)..id(q6nc3g.439)
q6nc3.g.move.88,query_yn,none,id(q6nc3g.440)..id(q6nc3g.441)
q6nc3.g.move.89.5,,none,id(q6nc3g.442)
q6nc3.g.move.90,ready,none,id(q6nc3g.443)..id(q6nc3g.444)
q6nc3.g.move.91,instruct,none,id(q6nc3g.445)..id(q6nc3g.450)
q6nc3.g.move.92.5,,none,id(q6nc3g.452)
q6nc3.g.move.93,ready,none,id(q6nc3g.453)
q6nc3.g.move.94,instruct,none,id(q6nc3g.455)..id(q6nc3g.457)
q6nc3.g.move.94.5,,none,id(q6nc3g.459)
q6nc3.g.move.95,query_yn,none,id(q6nc3g.460)..id(q6nc3g.464)
q6nc3.g.move.98.5,,none,id(q6nc3g.466)
q6nc3.g.move.99,ready,none,id(q6nc3g.467)
q6nc3.g.move.100,instruct,none,id(q6nc3g.469)..id(q6nc3g.473)
q6nc3.g.move.101.5,,none,id(q6nc3g.475)
q6nc3.g.move.102,reply_y,none,id(q6nc3g.476)
q6nc3.g.move.103.5,,none,id(q6nc3g.478)
q6nc3.g.move.104,instruct,none,id(q6nc3g.479)..id(q6nc3g.493)
q6nc3.g.move.105,query_yn,none,id(q6nc3g.495)..id(q6nc3g.499)
q6nc3.g.move.107.5,,none,id(q6nc3g.501)..id(q6nc3g.504)
q6nc3.g.move.108,clarify,none,id(q6nc3g.505)..id(q6nc3g.521)
q6nc3.g.move.108.5,,none,id(q6nc3g.523)
q6nc3.g.move.109,instruct,none,id(q6nc3g.524)..id(q6nc3g.528)
q6nc3.g.move.110.5,,none,id(q6nc3g.529)
q6nc3.g.move.111,reply_y,none,id(q6nc3g.530)
q6nc3.g.move.111.5,,none,id(q6nc3g.532)
q6nc3.g.move.112,clarify,none,id(q6nc3g.533)..id(q6nc3g.539)
q6nc3.g.move.113,align,none,id(q6nc3g.540)
q6nc3.g.move.114.5,,none,id(q6nc3g.542)..id(q6nc3g.543)
q6nc3.g.move.115,instruct,none,id(q6nc3g.544)..id(q6nc3g.547)
q6nc3.g.move.116.5,,none,id(q6nc3g.549)
q6nc3.g.move.117,reply_y,none,id(q6nc3g.550)
q6nc3.g.move.118.5,,none,id(q6nc3g.552)
q6nc3.g.move.119,query_w,none,id(q6nc3g.553)..id(q6nc3g.555)
q6nc3.g.move.123.5,,none,id(q6nc3g.557)..id(q6nc3g.561)
q6nc3.g.move.123.6,acknowledge,other,id(q6nc3g.562)..id(q6nc3g.563)
q6nc3.g.move.123.7,,none,id(q6nc3g.565)
q6nc3.g.move.124.2,acknowledge,self,id(q6nc3g.566)..id(q6nc3g.568)
q6nc3.g.move.124.4,,none,id(q6nc3g.569)..id(q6nc3g.570)
q6nc3.g.move.124.9,ready,none,id(q6nc3g.571)
q6nc3.g.move.127,instruct,none,id(q6nc3g.572)..id(q6nc3g.583)
q6nc3.g.move.127.5,,none,id(q6nc3g.585)..id(q6nc3g.586)
q6nc3.g.move.128,query_yn,none,id(q6nc3g.587)..id(q6nc3g.591)
q6nc3.g.move.130.5,,none,id(q6nc3g.593)..id(q6nc3g.595)
q6nc3.g.move.131,ready,none,id(q6nc3g.596)
q6nc3.g.move.132,instruct,none,id(q6nc3g.597)..id(q6nc3g.603)
q6nc3.g.move.133.5,,none,id(q6nc3g.605)
q6nc3.g.move.134,instruct,none,id(q6nc3g.606)..id(q6nc3g.616)
q6nc3.g.move.135.5,,none,id(q6nc3g.617)
q6nc3.g.move.136,reply_y,other,id(q6nc3g.618)..id(q6nc3g.622)
q6nc3.g.move.138.5,,none,id(q6nc3g.624)
q6nc3.g.move.139,reply_w,none,id(q6nc3g.625)..id(q6nc3g.635)
q6nc3.g.move.140.5,,none,id(q6nc3g.637)
q6nc3.g.move.141,ready,none,id(q6nc3g.638)
q6nc3.g.move.142,query_yn,none,id(q6nc3g.640)..id(q6nc3g.643)
q6nc3.g.move.143.5,,none,id(q6nc3g.645)
q6nc3.g.move.144,acknowledge,other,id(q6nc3g.646)..id(q6nc3g.647)
q6nc3.g.move.145,query_yn,none,id(q6nc3g.648)..id(q6nc3g.650)
q6nc3.g.move.146.5,,none,id(q6nc3g.652)
q6nc3.g.move.147,instruct,none,id(q6nc3g.653)..id(q6nc3g.658)
q6nc3.g.move.148.5,,none,id(q6nc3g.660)
q6nc3.g.move.149,acknowledge,none,id(q6nc3g.661)
q6nc3.g.move.150.5,,none,id(q6nc3g.663)
q6nc3.g.move.151,reply_y,none,id(q6nc3g.664)
q6nc3.g.move.153.5,,none,id(q6nc3g.666)
q6nc3.g.move.154,acknowledge,none,id(q6nc3g.667)..id(q6nc3g.670)
q6nc3.g.move.154.5,,none,id(q6nc3g.672)..id(q6nc3g.673)
q6nc3.g.move.155,instruct,none,id(q6nc3g.674)
q6nc3.g.move.155.5,,none,id(q6nc3g.675)..id(q6nc3g.676)
q6nc3.g.move.156,query_yn,none,id(q6nc3g.677)..id(q6nc3g.681)
q6nc3.g.move.157.5,,none,id(q6nc3g.683)..id(q6nc3g.685)
q6nc3.g.move.158,ready,none,id(q6nc3g.686)
q6nc3.g.move.159,instruct,none,id(q6nc3g.687)..id(q6nc3g.693)
q6nc3.g.move.160.5,,none,id(q6nc3g.694)
q6nc3.g.move.161,uncodable,none,id(q6nc3g.695)
q6nc3.g.move.161.4,,none,id(q6nc3g.696)..id(q6nc3g.697)
q6nc3.g.move.161.9,reply_n,none,id(q6nc3g.698)..id(q6nc3g.704)
q6nc3.g.move.162,query_w,none,id(q6nc3g.705)..id(q6nc3g.718)
q6nc3.g.move.163.5,,none,id(q6nc3g.720)
q6nc3.g.move.164,ready,none,id(q6nc3g.721)
q6nc3.g.move.165,instruct,none,id(q6nc3g.722)..id(q6nc3g.735)
q6nc3.g.move.166.5,,none,id(q6nc3g.737)
q6nc3.g.move.167,reply_y,other,id(q6nc3g.738)..id(q6nc3g.742)
q6nc3.g.move.169.5,,none,id(q6nc3g.744)..id(q6nc3g.746)
q6nc3.g.move.170,reply_n,none,id(q6nc3g.747)
q6nc3.g.move.171,instruct,none,id(q6nc3g.749)..id(q6nc3g.757)
q6nc3.g.move.172.5,,none,id(q6nc3g.759)
q6nc3.g.move.173,clarify,none,id(q6nc3g.760)..id(q6nc3g.765)
q6nc3.g.move.174.5,,none,id(q6nc3g.767)
q6nc3.g.move.175,instruct,none,id(q6nc3g.768)..id(q6nc3g.776)
q6nc3.g.move.175.5,,none,id(q6nc3g.778)
q6nc3.g.move.176,query_yn,none,id(q6nc3g.779)..id(q6nc3g.784)
q6nc3.g.move.177.5,,none,id(q6nc3g.786)..id(q6nc3g.788)
q6nc3.g.move.178,query_yn,none,id(q6nc3g.789)..id(q6nc3g.792)
q6nc3.g.move.179.5,,none,id(q6nc3g.794)..id(q6nc3g.796)
q6nc3.g.move.180,ready,none,id(q6nc3g.797)
