move_id,label,rep,children
q7nc3.g.move.0.5,,none,id(q7nc3g.1)..id(q7nc3g.2)
q7nc3.g.move.1,ready,none,id(q7nc3g.3)
q7nc3.g.move.2,instruct,none,id(q7nc3g.5)..id(q7nc3g.20)
q7nc3.g.move.5,explain,none,id(q7nc3g.22)..id(q7nc3g.26)
q7nc3.g.move.6.5,,none,id(q7nc3g.28)..id(q7nc3g.29)
q7nc3.g.move.7,explain,none,id(q7nc3g.30)..id(q7nc3g.47)
q7nc3.g.move.8.5,,none,id(q7nc3g.49)..id(q7nc3g.50)
q7nc3.g.move.9,query_yn,none,id(q7nc3g.51)..id(q7nc3g.54)
q7nc3.g.move.10.5,,none,id(q7nc3g.56)..id(q7nc3g.58)
q7nc3.g.move.11,instruct,none,id(q7nc3g.59)..id(q7nc3g.139)
q7nc3.g.move.11.5,,none,id(q7nc3g.141)
q7nc3.g.move.12,query_yn,none,id(q7nc3g.142)..id(q7nc3g.147)
q7nc3.g.move.15.5,,none,id(q7nc3g.149)..id(q7nc3g.153)
q7nc3.g.move.16,query_yn,none,id(q7nc3g.154)..id(q7nc3g.163)
q7nc3.g.move.18.5,,none,id(q7nc3g.165)..id(q7nc3g.166)
q7nc3.g.move.19,ready,none,id(q7nc3g.167)..id(q7nc3g.169)
q7nc3.g.move.20,instruct,none,id(q7nc3g.171)..id(q7nc3g.189)
q7nc3.g.move.21.5,,none,id(q7nc3g.191)
q7nc3.g.move.22,instruct,none,id(q7nc3g.192)..id(q7nc3g.241)
q7nc3.g.move.23.5,,none,id(q7nc3g.243)
q7nc3.g.move.24,instruct,none,id(q7nc3g.244)..id(q7nc3g.257)
q7nc3.g.move.25.5,,none,id(q7nc3g.259)..id(q7nc3g.261)
q7nc3.g.move.26,align,none,id(q7nc3g.262)
q7nc3.g.move.26.5,,none,id(q7nc3g.264)..id(q7nc3g.268)
q7nc3.g.move.27,ready,none,id(q7nc3g.269)
q7nc3.g.move.27.5,,none,id(q7nc3g.271)..id(q7nc3g.273)
q7nc3.g.move.28,instruct,none,id(q7nc3g.274)..id(q7nc3g.287)
q7nc3.g.move.29.5,,none,id(q7nc3g.289)..id(q7nc3g.291)
q7nc3.g.move.30,instruct,none,id(q7nc3g.292)..id(q7nc3g.319)
q7nc3.g.move.33.5,,none,id(q7nc3g.321)..id(q7nc3g.323)
q7nc3.g.move.34,instruct,none,id(q7nc3g.324)..id(q7nc3g.346)
q7nc3.g.move.37.5,,none,id(q7nc3g.348)..id(q7nc3g.350)
q7nc3.g.move.38,instruct,none,id(q7nc3g.351)..id(q7nc3g.368)
q7nc3.g.move.39.5,,none,id(q7nc3g.370)..id(q7nc3g.371)
q7nc3.g.move.40,explain,none,id(q7nc3g.372)..id(q7nc3g.381)
q7nc3.g.move.41.5,,none,id(q7nc3g.383)..id(q7nc3g.385)
q7nc3.g.move.42,instruct,none,id(q7nc3g.386)..id(q7nc3g.402)
q7nc3.g.move.45.5,,none,id(q7nc3g.404)..id(q7nc3g.406)
q7nc3.g.move.46,acknowledge,none,id(q7nc3g.407)..id(q7nc3g.410)
q7nc3.g.move.46.4,,none,id(q7nc3g.412)..id(q7nc3g.414)
q7nc3.g.move.46.5,ready,none,id(q7nc3g.415)
q7nc3.g.move.46.9,,none,id(q7nc3g.417)
q7nc3.g.move.47,instruct,none,id(q7nc3g.418)..id(q7nc3g.453)
q7nc3.g.move.48.5,,none,id(q7nc3g.455)..id(q7nc3g.457)
q7nc3.g.move.49,explain,none,id(q7nc3g.458)..id(q7nc3g.465)
q7nc3.g.move.50.5,,none,id(q7nc3g.467)
q7nc3.g.move.51,query_yn,none,id(q7nc3g.468)..id(q7nc3g.473)
q7nc3.g.move.53.5,,none,id(q7nc3g.475)..id(q7nc3g.477)
q7nc3.g.move.54,acknowledge,none,id(q7nc3g.478)..id(q7nc3g.490)
q7nc3.g.move.56,instruct,none,id(q7nc3g.491)..id(q7nc3g.541)
