move_id,label,rep,children
q3nc8.f.move.2.5,,none,id(q3nc8f.1)
q3nc8.f.move.3,reply_y,none,id(q3nc8f.2)..id(q3nc8f.3)
q3nc8.f.move.5.5,,none,id(q3nc8f.4)..id(q3nc8f.8)
q3nc8.f.move.6,acknowledge,none,id(q3nc8f.9)..id(q3nc8f.11)
q3nc8.f.move.8.5,,none,id(q3nc8f.12)
q3nc8.f.move.9,query_yn,none,id(q3nc8f.13)..id(q3nc8f.18)
q3nc8.f.move.10.5,,none,id(q3nc8f.20)
q3nc8.f.move.11,acknowledge,other,id(q3nc8f.21)
q3nc8.f.move.13.5,,none,id(q3nc8f.23)
q3nc8.f.move.14,acknowledge,other,id(q3nc8f.24)..id(q3nc8f.28)
q3nc8.f.move.16.5,,none,id(q3nc8f.29)
q3nc8.f.move.17,ready,none,id(q3nc8f.30)..id(q3nc8f.31)
q3nc8.f.move.18,explain,none,id(q3nc8f.32)..id(q3nc8f.46)
q3nc8.f.move.19.5,,none,id(q3nc8f.47)
q3nc8.f.move.20,check,none,id(q3nc8f.48)..id(q3nc8f.56)
q3nc8.f.move.22.5,,none,id(q3nc8f.58)
q3nc8.f.move.23,acknowledge,none,id(q3nc8f.59)
q3nc8.f.move.24.5,,none,id(q3nc8f.61)..id(q3nc8f.65)
q3nc8.f.move.25,check,none,id(q3nc8f.66)..id(q3nc8f.74)
q3nc8.f.move.26.5,,none,id(q3nc8f.76)
q3nc8.f.move.27,acknowledge,none,id(q3nc8f.77)
q3nc8.f.move.28.5,,none,id(q3nc8f.79)
q3nc8.f.move.29,query_w,none,id(q3nc8f.80)..id(q3nc8f.81)
q3nc8.f.move.30.5,,none,id(q3nc8f.83)
q3nc8.f.move.31,check,none,id(q3nc8f.84)..id(q3nc8f.86)
q3nc8.f.move.32.5,,none,id(q3nc8f.88)
q3nc8.f.move.33,reply_n,none,id(q3nc8f.89)..id(q3nc8f.96)
q3nc8.f.move.35.5,,none,id(q3nc8f.98)
q3nc8.f.move.36,acknowledge,none,id(q3nc8f.99)..id(q3nc8f.100)
q3nc8.f.move.37.5,,none,id(q3nc8f.101)..id(q3nc8f.104)
q3nc8.f.move.38,acknowledge,none,id(q3nc8f.105)
q3nc8.f.move.41.5,,none,id(q3nc8f.107)
q3nc8.f.move.42,acknowledge,none,id(q3nc8f.108)..id(q3nc8f.109)
q3nc8.f.move.43.5,,none,id(q3nc8f.111)
q3nc8.f.move.44,reply_y,none,id(q3nc8f.112)..id(q3nc8f.120)
q3nc8.f.move.47.5,,none,id(q3nc8f.122)
q3nc8.f.move.48,acknowledge,none,id(q3nc8f.123)
q3nc8.f.move.49.5,,none,id(q3nc8f.125)..id(q3nc8f.126)
q3nc8.f.move.50,acknowledge,none,id(q3nc8f.127)
q3nc8.f.move.51.5,,none,id(q3nc8f.129)..id(q3nc8f.130)
q3nc8.f.move.52,acknowledge,none,id(q3nc8f.131)
q3nc8.f.move.53.5,,none,id(q3nc8f.133)..id(q3nc8f.134)
q3nc8.f.move.54,acknowledge,none,id(q3nc8f.135)
q3nc8.f.move.54.5,,none,id(q3nc8f.137)
q3nc8.f.move.55,check,none,id(q3nc8f.138)..id(q3nc8f.144)
q3nc8.f.move.57.5,,none,id(q3nc8f.145)
q3nc8.f.move.58,check,none,id(q3nc8f.146)..id(q3nc8f.150)
q3nc8.f.move.60.5,,none,id(q3nc8f.151)
q3nc8.f.move.61,acknowledge,none,id(q3nc8f.152)
q3nc8.f.move.62,query_w,none,id(q3nc8f.154)..id(q3nc8f.159)
q3nc8.f.move.65.5,,none,id(q3nc8f.161)
q3nc8.f.move.66,acknowledge,none,id(q3nc8f.162)
q3nc8.f.move.67.5,,none,id(q3nc8f.164)
q3nc8.f.move.68,acknowledge,none,id(q3nc8f.165)
q3nc8.f.move.70.5,,none,id(q3nc8f.167)..id(q3nc8f.168)
q3nc8.f.move.71,acknowledge,none,id(q3nc8f.169)
q3nc8.f.move.72.5,,none,id(q3nc8f.171)
q3nc8.f.move.73,check,none,id(q3nc8f.172)..id(q3nc8f.179)
q3nc8.f.move.74.5,,none,id(q3nc8f.180)
q3nc8.f.move.75,reply_n,none,id(q3nc8f.181)..id(q3nc8f.189)
q3nc8.f.move.76.5,,none,id(q3nc8f.190)..id(q3nc8f.192)
q3nc8.f.move.77,acknowledge,none,id(q3nc8f.193)
q3nc8.f.move.78.5,,none,id(q3nc8f.195)
q3nc8.f.move.79,acknowledge,none,id(q3nc8f.196)..id(q3nc8f.198)
q3nc8.f.move.80,explain,none,id(q3nc8f.199)..id(q3nc8f.205)
q3nc8.f.move.82.5,,none,id(q3nc8f.206)
q3nc8.f.move.83,acknowledge,none,id(q3nc8f.207)..id(q3nc8f.209)
q3nc8.f.move.84.5,,none,id(q3nc8f.210)
q3nc8.f.move.85,check,none,id(q3nc8f.211)..id(q3nc8f.217)
q3nc8.f.move.86.5,,none,id(q3nc8f.218)
q3nc8.f.move.87,acknowledge,none,id(q3nc8f.219)..id(q3nc8f.223)
q3nc8.f.move.88.5,,none,id(q3nc8f.224)
q3nc8.f.move.89,acknowledge,none,id(q3nc8f.225)
q3nc8.f.move.90.5,,none,id(q3nc8f.227)
q3nc8.f.move.91,acknowledge,none,id(q3nc8f.228)..id(q3nc8f.230)
q3nc8.f.move.92.5,,none,id(q3nc8f.232)..id(q3nc8f.234)
q3nc8.f.move.93,acknowledge,none,id(q3nc8f.235)
q3nc8.f.move.94.5,,none,id(q3nc8f.237)
