move_id,label,rep,children
q2ec1.f.move.2.5,,none,id(q2ec1f.1)..id(q2ec1f.3)
q2ec1.f.move.6,check,none,id(q2ec1f.4)..id(q2ec1f.7)
q2ec1.f.move.9.5,,none,id(q2ec1f.9)
q2ec1.f.move.10,check,none,id(q2ec1f.10)..id(q2ec1f.11)
q2ec1.f.move.13.5,,none,id(q2ec1f.12)
q2ec1.f.move.14,reply_n,none,id(q2ec1f.13)
q2ec1.f.move.15,explain,none,id(q2ec1f.15)..id(q2ec1f.20)
q2ec1.f.move.17.5,,none,id(q2ec1f.21)..id(q2ec1f.23)
q2ec1.f.move.20,reply_y,none,id(q2ec1f.24)..id(q2ec1f.31)
q2ec1.f.move.23.5,,none,id(q2ec1f.33)..id(q2ec1f.34)
q2ec1.f.move.24,query_w,none,id(q2ec1f.35)..id(q2ec1f.42)
q2ec1.f.move.25.5,,none,id(q2ec1f.44)
q2ec1.f.move.26,acknowledge,none,id(q2ec1f.45)..id(q2ec1f.46)
q2ec1.f.move.27,explain,none,id(q2ec1f.48)..id(q2ec1f.52)
q2ec1.f.move.28.5,,none,id(q2ec1f.54)..id(q2ec1f.56)
q2ec1.f.move.29,acknowledge,none,id(q2ec1f.57)..id(q2ec1f.61)
q2ec1.f.move.31.5,,none,id(q2ec1f.62)..id(q2ec1f.65)
q2ec1.f.move.32,reply_y,none,id(q2ec1f.66)
q2ec1.f.move.32.5,,none,id(q2ec1f.68)
q2ec1.f.move.33,query_yn,none,id(q2ec1f.69)..id(q2ec1f.75)
q2ec1.f.move.34.5,,none,id(q2ec1f.77)..id(q2ec1f.79)
q2ec1.f.move.35,acknowledge,none,id(q2ec1f.80)
q2ec1.f.move.37.5,,none,id(q2ec1f.82)
q2ec1.f.move.38,acknowledge,other,id(q2ec1f.83)..id(q2ec1f.85)
q2ec1.f.move.39.5,,none,id(q2ec1f.86)
q2ec1.f.move.40,acknowledge,none,id(q2ec1f.87)
q2ec1.f.move.43.5,,none,id(q2ec1f.89)..id(q2ec1f.93)
q2ec1.f.move.44,reply_y,none,id(q2ec1f.94)..id(q2ec1f.96)
q2ec1.f.move.46.5,,none,id(q2ec1f.97)
q2ec1.f.move.47,check,none,id(q2ec1f.98)..id(q2ec1f.105)
q2ec1.f.move.51.5,,none,id(q2ec1f.106)
q2ec1.f.move.52,query_yn,none,id(q2ec1f.107)..id(q2ec1f.109)
q2ec1.f.move.52.5,,none,id(q2ec1f.111)
q2ec1.f.move.53,explain,none,id(q2ec1f.112)..id(q2ec1f.116)
q2ec1.f.move.55.5,,none,id(q2ec1f.118)
q2ec1.f.move.56,acknowledge,none,id(q2ec1f.119)..id(q2ec1f.126)
q2ec1.f.move.58.5,,none,id(q2ec1f.128)..id(q2ec1f.129)
q2ec1.f.move.59,query_yn,none,id(q2ec1f.130)..id(q2ec1f.135)
q2ec1.f.move.60.5,,none,id(q2ec1f.136)
q2ec1.f.move.61,acknowledge,none,id(q2ec1f.137)..id(q2ec1f.143)
q2ec1.f.move.65.5,,none,id(q2ec1f.144)..id(q2ec1f.146)
q2ec1.f.move.66,reply_n,none,id(q2ec1f.147)
q2ec1.f.move.67.5,,none,id(q2ec1f.149)
q2ec1.f.move.68,query_yn,none,id(q2ec1f.150)..id(q2ec1f.161)
q2ec1.f.move.70.5,,none,id(q2ec1f.163)
q2ec1.f.move.71,check,none,id(q2ec1f.164)..id(q2ec1f.166)
q2ec1.f.move.72,acknowledge,none,id(q2ec1f.168)..id(q2ec1f.176)
q2ec1.f.move.74.5,,none,id(q2ec1f.178)..id(q2ec1f.180)
q2ec1.f.move.75,query_yn,none,id(q2ec1f.181)..id(q2ec1f.183)
q2ec1.f.move.76.5,,none,id(q2ec1f.185)..id(q2ec1f.187)
q2ec1.f.move.77,acknowledge,none,id(q2ec1f.188)..id(q2ec1f.189)
q2ec1.f.move.80.5,,none,id(q2ec1f.191)..id(q2ec1f.195)
q2ec1.f.move.81,reply_y,none,id(q2ec1f.196)
q2ec1.f.move.82,explain,none,id(q2ec1f.198)..id(q2ec1f.203)
q2ec1.f.move.83.5,,none,id(q2ec1f.205)
q2ec1.f.move.84,check,none,id(q2ec1f.206)..id(q2ec1f.211)
q2ec1.f.move.86.5,,none,id(q2ec1f.213)..id(q2ec1f.215)
q2ec1.f.move.87,check,none,id(q2ec1f.216)..id(q2ec1f.222)
q2ec1.f.move.88.5,,none,id(q2ec1f.223)
q2ec1.f.move.89,reply_y,none,id(q2ec1f.224)
q2ec1.f.move.91.5,,none,id(q2ec1f.226)..id(q2ec1f.228)
q2ec1.f.move.92,reply_w,none,id(q2ec1f.229)..id(q2ec1f.244)
q2ec1.f.move.94.5,,none,id(q2ec1f.246)
q2ec1.f.move.95,check,none,id(q2ec1f.247)..id(q2ec1f.267)
q2ec1.f.move.97.5,,none,id(q2ec1f.269)
q2ec1.f.move.98,reply_y,none,id(q2ec1f.270)
q2ec1.f.move.99.5,,none,id(q2ec1f.272)
q2ec1.f.move.100,acknowledge,none,id(q2ec1f.273)..id(q2ec1f.277)
q2ec1.f.move.102.5,,none,id(q2ec1f.279)
q2ec1.f.move.103,check,none,id(q2ec1f.280)..id(q2ec1f.290)
q2ec1.f.move.104.5,,none,id(q2ec1f.292)
q2ec1.f.move.105,check,none,id(q2ec1f.293)
q2ec1.f.move.105.5,,none,id(q2ec1f.295)
q2ec1.f.move.106,query_yn,none,id(q2ec1f.296)..id(q2ec1f.313)
q2ec1.f.move.107.5,,none,id(q2ec1f.315)..id(q2ec1f.317)
q2ec1.f.move.108,acknowledge,none,id(q2ec1f.318)
q2ec1.f.move.108.5,,none,id(q2ec1f.320)..id(q2ec1f.321)
q2ec1.f.move.109,query_w,none,id(q2ec1f.322)..id(q2ec1f.336)
q2ec1.f.move.110.5,,none,id(q2ec1f.338)..id(q2ec1f.339)
q2ec1.f.move.111,check,none,id(q2ec1f.340)..id(q2ec1f.343)
q2ec1.f.move.113.5,,none,id(q2ec1f.345)..id(q2ec1f.347)
q2ec1.f.move.114,reply_w,none,id(q2ec1f.348)..id(q2ec1f.370)
q2ec1.f.move.117.5,,none,id(q2ec1f.372)..id(q2ec1f.373)
q2ec1.f.move.118,reply_y,none,id(q2ec1f.374)
q2ec1.f.move.118.4,,none,id(q2ec1f.375)..id(q2ec1f.379)
q2ec1.f.move.118.9,reply_y,none,id(q2ec1f.380)..id(q2ec1f.382)
q2ec1.f.move.119.5,,none,id(q2ec1f.383)
q2ec1.f.move.120,reply_y,none,id(q2ec1f.384)
q2ec1.f.move.121.5,,none,id(q2ec1f.386)..id(q2ec1f.387)
q2ec1.f.move.122,reply_y,none,id(q2ec1f.388)..id(q2ec1f.394)
q2ec1.f.move.123.5,,none,id(q2ec1f.396)..id(q2ec1f.398)
q2ec1.f.move.124,reply_y,none,id(q2ec1f.399)
q2ec1.f.move.126.5,,none,id(q2ec1f.401)
q2ec1.f.move.127,reply_y,none,id(q2ec1f.402)
q2ec1.f.move.128.5,,none,id(q2ec1f.404)
q2ec1.f.move.129,check,none,id(q2ec1f.405)..id(q2ec1f.409)
q2ec1.f.move.131.5,,none,id(q2ec1f.411)
q2ec1.f.move.132,acknowledge,none,id(q2ec1f.412)..id(q2ec1f.414)
q2ec1.f.move.133.5,,none,id(q2ec1f.415)
q2ec1.f.move.134,check,none,id(q2ec1f.416)..id(q2ec1f.419)
q2ec1.f.move.135.5,,none,id(q2ec1f.421)
q2ec1.f.move.136,acknowledge,none,id(q2ec1f.422)..id(q2ec1f.428)
q2ec1.f.move.138.5,,none,id(q2ec1f.429)
q2ec1.f.move.139,check,other,id(q2ec1f.430)..id(q2ec1f.431)
q2ec1.f.move.140.5,,none,id(q2ec1f.432)
q2ec1.f.move.141,check,none,id(q2ec1f.433)..id(q2ec1f.435)
q2ec1.f.move.141.5,,none,id(q2ec1f.437)
q2ec1.f.move.142,reply_n,none,id(q2ec1f.438)
q2ec1.f.move.142.5,,none,id(q2ec1f.440)
q2ec1.f.move.143,acknowledge,none,id(q2ec1f.441)..id(q2ec1f.447)
q2ec1.f.move.143.1,,none,id(q2ec1f.448)
q2ec1.f.move.143.2,acknowledge,other,id(q2ec1f.449)..id(q2ec1f.456)
q2ec1.f.move.143.3,,none,id(q2ec1f.458)..id(q2ec1f.459)
q2ec1.f.move.143.4,acknowledge,none,id(q2ec1f.460)
q2ec1.f.move.146.5,,none,id(q2ec1f.462)
q2ec1.f.move.147,check,none,id(q2ec1f.463)..id(q2ec1f.470)
q2ec1.f.move.148.5,,none,id(q2ec1f.471)
q2ec1.f.move.149,acknowledge,none,id(q2ec1f.472)
q2ec1.f.move.151.5,,none,id(q2ec1f.474)
q2ec1.f.move.152,acknowledge,none,id(q2ec1f.475)
q2ec1.f.move.153.5,,none,id(q2ec1f.477)
q2ec1.f.move.154,acknowledge,none,id(q2ec1f.478)
q2ec1.f.move.156.5,,none,id(q2ec1f.480)
q2ec1.f.move.157,acknowledge,none,id(q2ec1f.481)
q2ec1.f.move.159.5,,none,id(q2ec1f.483)
q2ec1.f.move.160,reply_n,none,id(q2ec1f.484)..id(q2ec1f.486)
q2ec1.f.move.161.5,,none,id(q2ec1f.487)
q2ec1.f.move.162,reply_y,none,id(q2ec1f.488)
q2ec1.f.move.164.5,,none,id(q2ec1f.490)..id(q2ec1f.492)
q2ec1.f.move.165,check,none,id(q2ec1f.493)..id(q2ec1f.497)
q2ec1.f.move.167.5,,none,id(q2ec1f.499)
q2ec1.f.move.168,ready,none,id(q2ec1f.500)
q2ec1.f.move.169,query_yn,none,id(q2ec1f.501)..id(q2ec1f.511)
q2ec1.f.move.172.5,,none,id(q2ec1f.513)..id(q2ec1f.515)
q2ec1.f.move.173,acknowledge,none,id(q2ec1f.516)
q2ec1.f.move.174.5,,none,id(q2ec1f.518)
q2ec1.f.move.175,reply_w,none,id(q2ec1f.519)..id(q2ec1f.531)
q2ec1.f.move.178.5,,none,id(q2ec1f.532)
q2ec1.f.move.179,query_yn,none,id(q2ec1f.533)..id(q2ec1f.537)
q2ec1.f.move.180.5,,none,id(q2ec1f.539)
q2ec1.f.move.181,check,other,id(q2ec1f.540)..id(q2ec1f.543)
