move_id,label,rep,children
q1nc3.f.move.3,ready,none,id(q1nc3f.1)
q1nc3.f.move.4,explain,none,id(q1nc3f.3)..id(q1nc3f.12)
q1nc3.f.move.5.5,,none,id(q1nc3f.14)
q1nc3.f.move.6,reply_y,none,id(q1nc3f.15)..id(q1nc3f.18)
q1nc3.f.move.6.1,,none,id(q1nc3f.20)..id(q1nc3f.22)
q1nc3.f.move.7,check,none,id(q1nc3f.23)..id(q1nc3f.24.1)
q1nc3.f.move.8.5,,none,id(q1nc3f.26)
q1nc3.f.move.9,acknowledge,none,id(q1nc3f.27)
q1nc3.f.move.10.5,,none,id(q1nc3f.29)
q1nc3.f.move.11,ready,none,id(q1nc3f.30)
q1nc3.f.move.12,query_w,none,id(q1nc3f.32)..id(q1nc3f.37)
q1nc3.f.move.13.5,,none,id(q1nc3f.39)
q1nc3.f.move.14,query_w,self,id(q1nc3f.40)..id(q1nc3f.43)
q1nc3.f.move.15.5,,none,id(q1nc3f.45)..id(q1nc3f.46)
q1nc3.f.move.16,reply_n,none,id(q1nc3f.47)
q1nc3.f.move.17,query_w,none,id(q1nc3f.49)..id(q1nc3f.56)
q1nc3.f.move.19,query_yn,none,id(q1nc3f.58)..id(q1nc3f.71)
q1nc3.f.move.20.5,,none,id(q1nc3f.73)..id(q1nc3f.74)
q1nc3.f.move.21,clarify,self,id(q1nc3f.75)..id(q1nc3f.77)
q1nc3.f.move.23.5,,none,id(q1nc3f.79)..id(q1nc3f.91)
q1nc3.f.move.24,query_yn,none,id(q1nc3f.92)..id(q1nc3f.109)
q1nc3.f.move.27.5,,none,id(q1nc3f.111)
q1nc3.f.move.28,query_yn,none,id(q1nc3f.112)..id(q1nc3f.116)
q1nc3.f.move.29.5,,none,id(q1nc3f.118)
q1nc3.f.move.30,acknowledge,none,id(q1nc3f.119)
q1nc3.f.move.31,check,none,id(q1nc3f.121)..id(q1nc3f.123.1)
q1nc3.f.move.33.5,,none,id(q1nc3f.125)..id(q1nc3f.127)
q1nc3.f.move.34,acknowledge,none,id(q1nc3f.128)
q1nc3.f.move.34.5,,none,id(q1nc3f.130)..id(q1nc3f.132)
q1nc3.f.move.35,query_yn,none,id(q1nc3f.133)..id(q1nc3f.139)
q1nc3.f.move.36.5,,none,id(q1nc3f.141)
q1nc3.f.move.37,ready,none,id(q1nc3f.142)
q1nc3.f.move.38,query_w,none,id(q1nc3f.144)..id(q1nc3f.149)
q1nc3.f.move.39.5,,none,id(q1nc3f.151)
q1nc3.f.move.40,check,none,id(q1nc3f.152)..id(q1nc3f.153)
q1nc3.f.move.41.5,,none,id(q1nc3f.155)
q1nc3.f.move.42,acknowledge,none,id(q1nc3f.156)
q1nc3.f.move.43.5,,none,id(q1nc3f.158)..id(q1nc3f.159)
q1nc3.f.move.44,acknowledge,none,id(q1nc3f.160)
q1nc3.f.move.45,check,none,id(q1nc3f.162)..id(q1nc3f.163)
q1nc3.f.move.46.5,,none,id(q1nc3f.165)
q1nc3.f.move.47,check,none,id(q1nc3f.166)..id(q1nc3f.168)
q1nc3.f.move.48.5,,none,id(q1nc3f.170)
q1nc3.f.move.49,acknowledge,none,id(q1nc3f.171)..id(q1nc3f.177.1)
q1nc3.f.move.50,query_w,none,id(q1nc3f.179)..id(q1nc3f.182)
q1nc3.f.move.52.5,,none,id(q1nc3f.184)
q1nc3.f.move.53,reply_n,none,id(q1nc3f.185)
q1nc3.f.move.53.5,,none,id(q1nc3f.187)..id(q1nc3f.192)
q1nc3.f.move.54,explain,none,id(q1nc3f.193)..id(q1nc3f.200)
q1nc3.f.move.55.5,,none,id(q1nc3f.202)
q1nc3.f.move.56,reply_n,none,id(q1nc3f.203)
q1nc3.f.move.57,query_w,none,id(q1nc3f.204)..id(q1nc3f.206)
q1nc3.f.move.57.5,,none,id(q1nc3f.208)
q1nc3.f.move.58,acknowledge,none,id(q1nc3f.209)..id(q1nc3f.215)
q1nc3.f.move.59.5,,none,id(q1nc3f.216)
q1nc3.f.move.60,query_yn,none,id(q1nc3f.217)..id(q1nc3f.219)
q1nc3.f.move.60.5,,none,id(q1nc3f.220)..id(q1nc3f.222)
q1nc3.f.move.61,reply_w,none,id(q1nc3f.223)..id(q1nc3f.241.1)
q1nc3.f.move.61.5,,none,id(q1nc3f.243)
q1nc3.f.move.62,align,none,id(q1nc3f.244)
q1nc3.f.move.63.5,,none,id(q1nc3f.246)
q1nc3.f.move.64,explain,none,id(q1nc3f.247)..id(q1nc3f.251)
q1nc3.f.move.66.5,,none,id(q1nc3f.253)
q1nc3.f.move.67,reply_w,none,id(q1nc3f.254)
q1nc3.f.move.68.5,,none,id(q1nc3f.256)..id(q1nc3f.258)
q1nc3.f.move.69,explain,none,id(q1nc3f.259)..id(q1nc3f.262)
q1nc3.f.move.70.5,,none,id(q1nc3f.264)
q1nc3.f.move.71,align,none,id(q1nc3f.265)
q1nc3.f.move.71.5,,none,id(q1nc3f.267)..id(q1nc3f.270)
q1nc3.f.move.72,query_yn,none,id(q1nc3f.271)..id(q1nc3f.276)
q1nc3.f.move.74.5,,none,id(q1nc3f.278)
q1nc3.f.move.75,acknowledge,none,id(q1nc3f.279)
q1nc3.f.move.76.5,,none,id(q1nc3f.281)
q1nc3.f.move.77,explain,none,id(q1nc3f.282)..id(q1nc3f.287)
q1nc3.f.move.78.5,,none,id(q1nc3f.289)
q1nc3.f.move.79,align,none,id(q1nc3f.290)..id(q1nc3f.301)
q1nc3.f.move.80.5,,none,id(q1nc3f.302)
q1nc3.f.move.81,check,none,id(q1nc3f.303)..id(q1nc3f.309)
q1nc3.f.move.82.5,,none,id(q1nc3f.310)
q1nc3.f.move.83,check,none,id(q1nc3f.311)..id(q1nc3f.319.1)
q1nc3.f.move.84.5,,none,id(q1nc3f.321)..id(q1nc3f.325)
q1nc3.f.move.85,reply_n,none,id(q1nc3f.326)
q1nc3.f.move.86.5,,none,id(q1nc3f.327)
q1nc3.f.move.87,reply_w,none,id(q1nc3f.328)..id(q1nc3f.329)
q1nc3.f.move.88.5,,none,id(q1nc3f.331)..id(q1nc3f.335)
q1nc3.f.move.89,acknowledge,none,id(q1nc3f.336)..id(q1nc3f.339)
q1nc3.f.move.90,query_w,none,id(q1nc3f.341)..id(q1nc3f.343)
q1nc3.f.move.91.5,,none,id(q1nc3f.345)
q1nc3.f.move.92,ready,none,id(q1nc3f.346)..id(q1nc3f.348)
q1nc3.f.move.93,query_yn,none,id(q1nc3f.350)..id(q1nc3f.367)
q1nc3.f.move.96.5,,none,id(q1nc3f.369)
q1nc3.f.move.97,explain,none,id(q1nc3f.370)..id(q1nc3f.392)
q1nc3.f.move.101.5,,none,id(q1nc3f.394)..id(q1nc3f.400)
q1nc3.f.move.102,acknowledge,none,id(q1nc3f.401)..id(q1nc3f.403)
q1nc3.f.move.102.5,,none,id(q1nc3f.404)
q1nc3.f.move.103,check,none,id(q1nc3f.405)..id(q1nc3f.409)
q1nc3.f.move.107.5,,none,id(q1nc3f.411)..id(q1nc3f.412)
q1nc3.f.move.108,reply_y,none,id(q1nc3f.413)
q1nc3.f.move.110.5,,none,id(q1nc3f.415)..id(q1nc3f.416)
q1nc3.f.move.111,acknowledge,none,id(q1nc3f.417)
q1nc3.f.move.112.5,,none,id(q1nc3f.419)
q1nc3.f.move.113,acknowledge,none,id(q1nc3f.420)..id(q1nc3f.422)
q1nc3.f.move.115.5,,none,id(q1nc3f.423)..id(q1nc3f.425)
q1nc3.f.move.116,check,none,id(q1nc3f.426)..id(q1nc3f.430)
q1nc3.f.move.119.5,,none,id(q1nc3f.432)
q1nc3.f.move.120,acknowledge,none,id(q1nc3f.433)..id(q1nc3f.435)
q1nc3.f.move.120.5,,none,id(q1nc3f.436)
q1nc3.f.move.121,check,other,id(q1nc3f.437)..id(q1nc3f.442)
q1nc3.f.move.122.5,,none,id(q1nc3f.444)
q1nc3.f.move.123,query_w,none,id(q1nc3f.445)..id(q1nc3f.448)
q1nc3.f.move.124.5,,none,id(q1nc3f.449)
q1nc3.f.move.125,acknowledge,none,id(q1nc3f.450)..id(q1nc3f.452)
q1nc3.f.move.126.5,,none,id(q1nc3f.453)
q1nc3.f.move.127,acknowledge,none,id(q1nc3f.454)..id(q1nc3f.458)
q1nc3.f.move.128.5,,none,id(q1nc3f.459)..id(q1nc3f.461)
q1nc3.f.move.129,ready,none,id(q1nc3f.462)
q1nc3.f.move.130.5,,none,id(q1nc3f.463)..id(q1nc3f.467)
q1nc3.f.move.131,ready,none,id(q1nc3f.468)
q1nc3.f.move.131.5,,none,id(q1nc3f.470)
q1nc3.f.move.132,check,none,id(q1nc3f.471)..id(q1nc3f.476)
q1nc3.f.move.134.5,,none,id(q1nc3f.478)..id(q1nc3f.483)
q1nc3.f.move.135,explain,none,id(q1nc3f.484)..id(q1nc3f.493)
q1nc3.f.move.140.5,,none,id(q1nc3f.494)..id(q1nc3f.495)
q1nc3.f.move.141,acknowledge,none,id(q1nc3f.496)..id(q1nc3f.503)
q1nc3.f.move.142.5,,none,id(q1nc3f.505)
q1nc3.f.move.143,query_w,none,id(q1nc3f.506)..id(q1nc3f.510)
q1nc3.f.move.143.5,,none,id(q1nc3f.512)..id(q1nc3f.516)
q1nc3.f.move.144,check,none,id(q1nc3f.517)..id(q1nc3f.522)
q1nc3.f.move.144.5,,none,id(q1nc3f.524)
q1nc3.f.move.145,query_w,none,id(q1nc3f.525)..id(q1nc3f.531)
q1nc3.f.move.147,explain,none,id(q1nc3f.533)..id(q1nc3f.545)
q1nc3.f.move.148.5,,none,id(q1nc3f.546)
q1nc3.f.move.149,acknowledge,none,id(q1nc3f.547)
q1nc3.f.move.149.5,,none,id(q1nc3f.549)
q1nc3.f.move.150,check,none,id(q1nc3f.550)..id(q1nc3f.561)
q1nc3.f.move.152.5,,none,id(q1nc3f.562)
q1nc3.f.move.153,query_w,none,id(q1nc3f.563)..id(q1nc3f.566)
q1nc3.f.move.155.5,,none,id(q1nc3f.567)
