move_id,label,rep,children
q4nc8.g.move.1,ready,none,id(q4nc8g.1)
q4nc8.g.move.2,instruct,none,id(q4nc8g.2)..id(q4nc8g.7)
q4nc8.g.move.3.5,,none,id(q4nc8g.9)..id(q4nc8g.11)
q4nc8.g.move.4,reply_y,other,id(q4nc8g.12)..id(q4nc8g.16.1)
q4nc8.g.move.5.5,,none,id(q4nc8g.18)..id(q4nc8g.21)
q4nc8.g.move.6,instruct,none,id(q4nc8g.22)..id(q4nc8g.33)
q4nc8.g.move.8.5,,none,id(q4nc8g.34)..id(q4nc8g.42)
q4nc8.g.move.9,acknowledge,none,id(q4nc8g.43)..id(q4nc8g.45)
q4nc8.g.move.9.5,,none,id(q4nc8g.46)..id(q4nc8g.50)
q4nc8.g.move.10,explain,none,id(q4nc8g.51)..id(q4nc8g.54)
q4nc8.g.move.11,instruct,none,id(q4nc8g.56)..id(q4nc8g.74)
q4nc8.g.move.15.5,,none,id(q4nc8g.75)..id(q4nc8g.77)
q4nc8.g.move.16,reply_y,other,id(q4nc8g.78)..id(q4nc8g.81)
q4nc8.g.move.17,instruct,none,id(q4nc8g.82)..id(q4nc8g.98.1)
q4nc8.g.move.20.5,,none,id(q4nc8g.100)
q4nc8.g.move.21,instruct,none,id(q4nc8g.101)..id(q4nc8g.115.1)
q4nc8.g.move.23.5,,none,id(q4nc8g.117)..id(q4nc8g.119)
q4nc8.g.move.24,clarify,other,id(q4nc8g.120)..id(q4nc8g.132)
q4nc8.g.move.28.5,,none,id(q4nc8g.133)..id(q4nc8g.135)
q4nc8.g.move.29,align,none,id(q4nc8g.136)
q4nc8.g.move.30.5,,none,id(q4nc8g.138)
q4nc8.g.move.31,instruct,none,id(q4nc8g.139)..id(q4nc8g.167)
q4nc8.g.move.35.5,,none,id(q4nc8g.168)
q4nc8.g.move.36,clarify,none,id(q4nc8g.169)..id(q4nc8g.171)
q4nc8.g.move.37.5,,none,id(q4nc8g.173)
q4nc8.g.move.38,clarify,none,id(q4nc8g.174)..id(q4nc8g.204)
q4nc8.g.move.41.5,,none,id(q4nc8g.205)
q4nc8.g.move.42,clarify,none,id(q4nc8g.206)..id(q4nc8g.216)
q4nc8.g.move.46.5,,none,id(q4nc8g.217)..id(q4nc8g.219)
q4nc8.g.move.47,reply_y,other,id(q4nc8g.220)..id(q4nc8g.228)
q4nc8.g.move.48.5,,none,id(q4nc8g.229)
q4nc8.g.move.49,acknowledge,none,id(q4nc8g.230)..id(q4nc8g.231)
q4nc8.g.move.49.5,,none,id(q4nc8g.233)..id(q4nc8g.236)
q4nc8.g.move.50,instruct,none,id(q4nc8g.237)..id(q4nc8g.245)
q4nc8.g.move.52.5,,none,id(q4nc8g.246)..id(q4nc8g.248)
q4nc8.g.move.53,align,none,id(q4nc8g.249)..id(q4nc8g.269)
q4nc8.g.move.53.4,,none,id(q4nc8g.271)
q4nc8.g.move.53.9,instruct,none,id(q4nc8g.272)..id(q4nc8g.287)
q4nc8.g.move.54.5,,none,id(q4nc8g.289)..id(q4nc8g.291)
q4nc8.g.move.55,align,none,id(q4nc8g.292)
q4nc8.g.move.55.5,,none,id(q4nc8g.294)..id(q4nc8g.296)
q4nc8.g.move.56,instruct,none,id(q4nc8g.297)..id(q4nc8g.312)
q4nc8.g.move.57.5,,none,id(q4nc8g.313)..id(q4nc8g.315)
q4nc8.g.move.58,reply_y,other,id(q4nc8g.316)..id(q4nc8g.326)
q4nc8.g.move.60.5,,none,id(q4nc8g.327)..id(q4nc8g.330)
q4nc8.g.move.61,reply_y,none,id(q4nc8g.331)..id(q4nc8g.333)
q4nc8.g.move.62.5,,none,id(q4nc8g.334)..id(q4nc8g.336)
q4nc8.g.move.63,reply_w,none,id(q4nc8g.337)..id(q4nc8g.352)
q4nc8.g.move.66.5,,none,id(q4nc8g.354)
q4nc8.g.move.67,align,none,id(q4nc8g.355)
q4nc8.g.move.67.5,,none,id(q4nc8g.357)..id(q4nc8g.359)
q4nc8.g.move.68,query_yn,none,id(q4nc8g.360)..id(q4nc8g.367)
q4nc8.g.move.69.5,,none,id(q4nc8g.369)
q4nc8.g.move.70,check,none,id(q4nc8g.370)..id(q4nc8g.376)
q4nc8.g.move.71.5,,none,id(q4nc8g.378)..id(q4nc8g.381)
q4nc8.g.move.72,acknowledge,none,id(q4nc8g.382)
q4nc8.g.move.73.5,,none,id(q4nc8g.384)
q4nc8.g.move.74,query_w,none,id(q4nc8g.385)..id(q4nc8g.393)
q4nc8.g.move.76.5,,none,id(q4nc8g.395)..id(q4nc8g.398)
q4nc8.g.move.77,check,other,id(q4nc8g.399)..id(q4nc8g.408)
q4nc8.g.move.78.5,,none,id(q4nc8g.410)
q4nc8.g.move.79,check,other,id(q4nc8g.411)..id(q4nc8g.414)
q4nc8.g.move.80.5,,none,id(q4nc8g.416)..id(q4nc8g.420)
q4nc8.g.move.81,acknowledge,none,id(q4nc8g.421)..id(q4nc8g.424)
