start,end,id,type
0.0000,10.1990,q4ec3.g.gaze.2,id(gtype_down)
10.1990,12.1881,q4ec3.g.gaze.3,id(gtype_up)
12.1881,14.1084,q4ec3.g.gaze.4,id(gtype_down)
14.1084,14.6601,q4ec3.g.gaze.5,id(gtype_up)
14.6601,17.6385,q4ec3.g.gaze.6,id(gtype_down)
17.6385,18.5141,q4ec3.g.gaze.7,id(gtype_up)
18.5141,19.7180,q4ec3.g.gaze.8,id(gtype_down)
19.7180,20.1238,q4ec3.g.gaze.9,id(gtype_up)
20.1238,26.3571,q4ec3.g.gaze.10,id(gtype_down)
26.3571,28.0494,q4ec3.g.gaze.11,id(gtype_up)
28.0494,36.3592,q4ec3.g.gaze.12,id(gtype_down)
36.3592,37.1029,q4ec3.g.gaze.13,id(gtype_up)
37.1029,37.4675,q4ec3.g.gaze.14,id(gtype_down)
37.4675,38.3193,q4ec3.g.gaze.15,id(gtype_up)
38.3193,39.4879,q4ec3.g.gaze.16,id(gtype_down)
39.4879,42.3211,q4ec3.g.gaze.17,id(gtype_up)
42.3211,42.7934,q4ec3.g.gaze.18,id(gtype_down)
42.7934,45.2700,q4ec3.g.gaze.19,id(gtype_up)
45.2700,45.8916,q4ec3.g.gaze.20,id(gtype_down)
45.8916,49.2575,q4ec3.g.gaze.21,id(gtype_up)
49.2575,58.2736,q4ec3.g.gaze.22,id(gtype_down)
58.2736,59.5158,q4ec3.g.gaze.23,id(gtype_up)
59.5158,61.2952,q4ec3.g.gaze.24,id(gtype_down)
61.2952,61.7574,q4ec3.g.gaze.25,id(gtype_up)
61.7574,65.1547,q4ec3.g.gaze.26,id(gtype_down)
65.1547,69.1496,q4ec3.g.gaze.27,id(gtype_up)
69.1496,71.3929,q4ec3.g.gaze.28,id(gtype_down)
71.3929,72.1812,q4ec3.g.gaze.29,id(gtype_up)
72.1812,72.8948,q4ec3.g.gaze.30,id(gtype_down)
72.8948,74.2132,q4ec3.g.gaze.31,id(gtype_up)
74.2132,75.5678,q4ec3.g.gaze.32,id(gtype_down)
75.5678,77.0895,q4ec3.g.gaze.33,id(gtype_up)
77.0895,77.6442,q4ec3.g.gaze.34,id(gtype_down)
77.6442,77.8594,q4ec3.g.gaze.35,id(gtype_up)
77.8594,78.1697,q4ec3.g.gaze.36,id(gtype_down)
78.1697,79.9329,q4ec3.g.gaze.37,id(gtype_up)
79.9329,80.4870,q4ec3.g.gaze.38,id(gtype_down)
80.4870,82.0205,q4ec3.g.gaze.39,id(gtype_up)
82.0205,83.9997,q4ec3.g.gaze.40,id(gtype_down)
83.9997,85.7821,q4ec3.g.gaze.41,id(gtype_up)
85.7821,86.9600,q4ec3.g.gaze.42,id(gtype_down)
86.9600,87.9310,q4ec3.g.gaze.43,id(gtype_up)
87.9310,92.5555,q4ec3.g.gaze.44,id(gtype_down)
92.5555,94.1085,q4ec3.g.gaze.45,id(gtype_up)
94.1085,95.4034,q4ec3.g.gaze.46,id(gtype_down)
95.4034,99.2947,q4ec3.g.gaze.47,id(gtype_up)
99.2947,101.6874,q4ec3.g.gaze.48,id(gtype_down)
101.6874,103.6926,q4ec3.g.gaze.49,id(gtype_up)
103.6926,106.5556,q4ec3.g.gaze.50,id(gtype_down)
106.5556,106.7898,q4ec3.g.gaze.51,id(gtype_up)
106.7898,127.8940,q4ec3.g.gaze.52,id(gtype_down)
127.8940,128.3740,q4ec3.g.gaze.53,id(gtype_up)
128.3740,133.4479,q4ec3.g.gaze.54,id(gtype_down)
133.4479,135.1303,q4ec3.g.gaze.55,id(gtype_up)
135.1303,138.6427,q4ec3.g.gaze.56,id(gtype_down)
138.6427,139.2727,q4ec3.g.gaze.57,id(gtype_up)
139.2727,141.1331,q4ec3.g.gaze.58,id(gtype_down)
141.1331,141.8254,q4ec3.g.gaze.59,id(gtype_up)
141.8254,144.3843,q4ec3.g.gaze.60,id(gtype_down)
144.3843,145.0949,q4ec3.g.gaze.61,id(gtype_up)
145.0949,147.3043,q4ec3.g.gaze.62,id(gtype_down)
147.3043,147.8903,q4ec3.g.gaze.63,id(gtype_up)
147.8903,153.0283,q4ec3.g.gaze.64,id(gtype_down)
153.0283,154.6737,q4ec3.g.gaze.65,id(gtype_up)
154.6737,158.9507,q4ec3.g.gaze.66,id(gtype_down)
158.9507,159.5353,q4ec3.g.gaze.67,id(gtype_up)
159.5353,177.2190,q4ec3.g.gaze.68,id(gtype_down)
177.2190,178.7204,q4ec3.g.gaze.69,id(gtype_up)
178.7204,178.7205,q4ec3.g.gaze.70,id(gtype_down)
178.7205,178.7205,q4ec3.g.gaze.71,id(gtype_up)
178.7205,178.7205,q4ec3.g.gaze.72,id(gtype_down)
178.7205,183.9339,q4ec3.g.gaze.73,id(gtype_up)
183.9339,186.2058,q4ec3.g.gaze.74,id(gtype_down)
