start,end,id,type
0.0000,0.4045,q3ec2.f.gaze.3,id(gtype_up)
0.4045,4.1276,q3ec2.f.gaze.4,id(gtype_down)
4.1276,4.3437,q3ec2.f.gaze.5,id(gtype_up)
4.3437,8.6832,q3ec2.f.gaze.6,id(gtype_down)
8.6832,56.9251,q3ec2.f.gaze.7,id(gtype_off)
56.9251,126.3379,q3ec2.f.gaze.9,id(gtype_down)
126.3379,126.3379,q3ec2.f.gaze.10,id(gtype_off)
126.3379,129.7676,q3ec2.f.gaze.12,id(gtype_down)
129.7676,129.9696,q3ec2.f.gaze.13,id(gtype_up)
129.9696,164.2029,q3ec2.f.gaze.14,id(gtype_down)
164.2029,166.9644,q3ec2.f.gaze.15,id(gtype_up)
166.9644,190.3150,q3ec2.f.gaze.16,id(gtype_down)
190.3150,190.6979,q3ec2.f.gaze.17,id(gtype_up)
190.6979,220.7603,q3ec2.f.gaze.18,id(gtype_down)
220.7603,223.5316,q3ec2.f.gaze.19,id(gtype_up)
223.5316,268.7080,q3ec2.f.gaze.20,id(gtype_down)
268.7080,276.5757,q3ec2.f.gaze.21,id(gtype_up)
276.5757,339.3344,q3ec2.f.gaze.22,id(gtype_down)
339.3344,339.8944,q3ec2.f.gaze.23,id(gtype_up)
339.8944,349.1982,q3ec2.f.gaze.24,id(gtype_down)
349.1982,350.2534,q3ec2.f.gaze.25,id(gtype_up)
350.2534,365.3801,q3ec2.f.gaze.26,id(gtype_down)
365.3801,365.3802,q3ec2.f.gaze.27,id(gtype_up)
365.3802,368.9666,q3ec2.f.gaze.28,id(gtype_down)
368.9666,369.1418,q3ec2.f.gaze.29,id(gtype_up)
369.1418,371.3013,q3ec2.f.gaze.30,id(gtype_down)
