start,end,id,type
0.0000,1.2251,q8ec1.f.gaze.3,id(gtype_up)
1.2251,9.0274,q8ec1.f.gaze.4,id(gtype_down)
9.0274,10.6043,q8ec1.f.gaze.5,id(gtype_up)
10.6043,11.9484,q8ec1.f.gaze.6,id(gtype_down)
11.9484,13.4612,q8ec1.f.gaze.7,id(gtype_up)
13.4612,16.7835,q8ec1.f.gaze.8,id(gtype_down)
16.7835,18.9978,q8ec1.f.gaze.9,id(gtype_up)
18.9978,24.1808,q8ec1.f.gaze.10,id(gtype_down)
24.1808,21.4810,q8ec1.f.gaze.11,id(gtype_up)
21.4810,25.6334,q8ec1.f.gaze.12,id(gtype_down)
25.6334,27.0438,q8ec1.f.gaze.13,id(gtype_up)
27.0438,27.0438,q8ec1.f.gaze.14,id(gtype_down)
27.0438,28.2588,q8ec1.f.gaze.15,id(gtype_up)
28.2588,28.2589,q8ec1.f.gaze.16,id(gtype_down)
28.2589,30.0341,q8ec1.f.gaze.17,id(gtype_up)
30.0341,33.2266,q8ec1.f.gaze.18,id(gtype_down)
33.2266,33.9329,q8ec1.f.gaze.19,id(gtype_up)
33.9329,33.9330,q8ec1.f.gaze.20,id(gtype_down)
33.9330,38.6250,q8ec1.f.gaze.21,id(gtype_up)
38.6250,42.6958,q8ec1.f.gaze.22,id(gtype_down)
42.6958,43.8211,q8ec1.f.gaze.23,id(gtype_up)
43.8211,50.8950,q8ec1.f.gaze.24,id(gtype_down)
50.8950,57.2360,q8ec1.f.gaze.25,id(gtype_up)
57.2360,57.2361,q8ec1.f.gaze.26,id(gtype_down)
57.2361,55.7233,q8ec1.f.gaze.27,id(gtype_up)
55.7233,56.2228,q8ec1.f.gaze.28,id(gtype_down)
56.2228,59.3836,q8ec1.f.gaze.29,id(gtype_up)
59.3836,62.8500,q8ec1.f.gaze.30,id(gtype_down)
62.8500,63.4477,q8ec1.f.gaze.31,id(gtype_up)
63.4477,65.4806,q8ec1.f.gaze.32,id(gtype_down)
65.4806,66.6618,q8ec1.f.gaze.33,id(gtype_up)
66.6618,71.6951,q8ec1.f.gaze.34,id(gtype_down)
71.6951,73.7388,q8ec1.f.gaze.35,id(gtype_up)
73.7388,75.5666,q8ec1.f.gaze.36,id(gtype_down)
75.5666,76.7763,q8ec1.f.gaze.37,id(gtype_up)
76.7763,81.5669,q8ec1.f.gaze.38,id(gtype_down)
81.5669,84.1339,q8ec1.f.gaze.39,id(gtype_up)
84.1339,84.1340,q8ec1.f.gaze.40,id(gtype_down)
84.1340,84.6376,q8ec1.f.gaze.41,id(gtype_up)
84.6376,87.9981,q8ec1.f.gaze.42,id(gtype_down)
87.9981,88.5930,q8ec1.f.gaze.43,id(gtype_up)
88.5930,90.8843,q8ec1.f.gaze.44,id(gtype_down)
90.8843,93.4042,q8ec1.f.gaze.45,id(gtype_up)
93.4042,94.7880,q8ec1.f.gaze.46,id(gtype_down)
94.7880,97.0724,q8ec1.f.gaze.47,id(gtype_up)
97.0724,103.1398,q8ec1.f.gaze.48,id(gtype_down)
103.1398,103.9373,q8ec1.f.gaze.49,id(gtype_up)
103.9373,105.3972,q8ec1.f.gaze.50,id(gtype_down)
105.3972,109.1456,q8ec1.f.gaze.51,id(gtype_up)
109.1456,111.3306,q8ec1.f.gaze.52,id(gtype_down)
111.3306,112.5989,q8ec1.f.gaze.53,id(gtype_up)
112.5989,116.2136,q8ec1.f.gaze.54,id(gtype_down)
116.2136,119.3424,q8ec1.f.gaze.55,id(gtype_up)
119.3424,119.3425,q8ec1.f.gaze.56,id(gtype_down)
119.3425,120.2573,q8ec1.f.gaze.57,id(gtype_up)
120.2573,121.4808,q8ec1.f.gaze.58,id(gtype_down)
121.4808,122.0197,q8ec1.f.gaze.59,id(gtype_up)
122.0197,123.6933,q8ec1.f.gaze.60,id(gtype_down)
123.6933,124.6259,q8ec1.f.gaze.61,id(gtype_up)
124.6259,125.2191,q8ec1.f.gaze.62,id(gtype_down)
125.2191,126.3861,q8ec1.f.gaze.63,id(gtype_up)
126.3861,128.8024,q8ec1.f.gaze.64,id(gtype_down)
128.8024,130.7778,q8ec1.f.gaze.65,id(gtype_up)
130.7778,133.8283,q8ec1.f.gaze.66,id(gtype_down)
133.8283,134.8989,q8ec1.f.gaze.67,id(gtype_up)
134.8989,136.6921,q8ec1.f.gaze.68,id(gtype_down)
136.6921,139.4245,q8ec1.f.gaze.69,id(gtype_up)
139.4245,139.4246,q8ec1.f.gaze.70,id(gtype_down)
139.4246,139.0620,q8ec1.f.gaze.71,id(gtype_up)
139.0620,143.6200,q8ec1.f.gaze.72,id(gtype_down)
143.6200,143.9420,q8ec1.f.gaze.73,id(gtype_up)
143.9420,145.1653,q8ec1.f.gaze.74,id(gtype_down)
