start,end,id,type
0.0000,1.8998,q4ec2.f.gaze.3,id(gtype_up)
1.8998,1.8999,q4ec2.f.gaze.4,id(gtype_down)
1.8999,2.5891,q4ec2.f.gaze.5,id(gtype_up)
2.5891,22.6344,q4ec2.f.gaze.6,id(gtype_down)
22.6344,23.1644,q4ec2.f.gaze.7,id(gtype_up)
23.1644,31.9462,q4ec2.f.gaze.8,id(gtype_down)
31.9462,32.2744,q4ec2.f.gaze.9,id(gtype_up)
32.2744,32.2746,q4ec2.f.gaze.10,id(gtype_down)
32.2746,32.2746,q4ec2.f.gaze.11,id(gtype_up)
32.2746,44.8411,q4ec2.f.gaze.12,id(gtype_down)
44.8411,46.6519,q4ec2.f.gaze.13,id(gtype_up)
46.6519,52.8211,q4ec2.f.gaze.14,id(gtype_down)
52.8211,53.1381,q4ec2.f.gaze.15,id(gtype_up)
53.1381,62.1142,q4ec2.f.gaze.16,id(gtype_down)
62.1142,62.6628,q4ec2.f.gaze.17,id(gtype_up)
62.6628,65.1115,q4ec2.f.gaze.18,id(gtype_down)
65.1115,67.0940,q4ec2.f.gaze.19,id(gtype_up)
67.0940,79.1723,q4ec2.f.gaze.20,id(gtype_down)
79.1723,84.4003,q4ec2.f.gaze.21,id(gtype_up)
84.4003,94.6871,q4ec2.f.gaze.22,id(gtype_down)
94.6871,95.2983,q4ec2.f.gaze.23,id(gtype_up)
95.2983,100.8261,q4ec2.f.gaze.24,id(gtype_down)
100.8261,101.4831,q4ec2.f.gaze.25,id(gtype_up)
101.4831,101.8105,q4ec2.f.gaze.26,id(gtype_down)
101.8105,102.8107,q4ec2.f.gaze.27,id(gtype_up)
102.8107,103.3089,q4ec2.f.gaze.28,id(gtype_down)
103.3089,103.8873,q4ec2.f.gaze.29,id(gtype_up)
103.8873,105.3792,q4ec2.f.gaze.30,id(gtype_down)
105.3792,106.5175,q4ec2.f.gaze.31,id(gtype_up)
106.5175,110.4780,q4ec2.f.gaze.32,id(gtype_down)
110.4780,111.9363,q4ec2.f.gaze.33,id(gtype_up)
111.9363,112.3831,q4ec2.f.gaze.34,id(gtype_down)
112.3831,112.7108,q4ec2.f.gaze.35,id(gtype_up)
112.7108,113.2695,q4ec2.f.gaze.36,id(gtype_down)
113.2695,113.7088,q4ec2.f.gaze.37,id(gtype_up)
113.7088,116.4018,q4ec2.f.gaze.38,id(gtype_down)
116.4018,117.6052,q4ec2.f.gaze.39,id(gtype_up)
117.6052,119.6422,q4ec2.f.gaze.40,id(gtype_down)
119.6422,121.9711,q4ec2.f.gaze.41,id(gtype_up)
121.9711,122.4551,q4ec2.f.gaze.42,id(gtype_down)
122.4551,124.9144,q4ec2.f.gaze.43,id(gtype_up)
124.9144,137.4353,q4ec2.f.gaze.44,id(gtype_down)
137.4353,138.5712,q4ec2.f.gaze.45,id(gtype_up)
138.5712,139.0106,q4ec2.f.gaze.46,id(gtype_down)
139.0106,139.6760,q4ec2.f.gaze.47,id(gtype_up)
139.6760,163.6733,q4ec2.f.gaze.48,id(gtype_down)
163.6733,165.7813,q4ec2.f.gaze.49,id(gtype_up)
165.7813,166.7150,q4ec2.f.gaze.50,id(gtype_down)
166.7150,167.3691,q4ec2.f.gaze.51,id(gtype_up)
167.3691,167.3692,q4ec2.f.gaze.52,id(gtype_down)
167.3692,167.8179,q4ec2.f.gaze.53,id(gtype_up)
167.8179,168.6292,q4ec2.f.gaze.54,id(gtype_down)
168.6292,169.2466,q4ec2.f.gaze.55,id(gtype_up)
169.2466,177.9531,q4ec2.f.gaze.56,id(gtype_down)
177.9531,178.3752,q4ec2.f.gaze.57,id(gtype_up)
178.3752,179.0946,q4ec2.f.gaze.58,id(gtype_down)
179.0946,179.6244,q4ec2.f.gaze.59,id(gtype_up)
179.6244,184.4063,q4ec2.f.gaze.60,id(gtype_down)
184.4063,185.1576,q4ec2.f.gaze.61,id(gtype_up)
185.1576,185.7836,q4ec2.f.gaze.62,id(gtype_down)
185.7836,187.5719,q4ec2.f.gaze.63,id(gtype_up)
187.5719,188.0745,q4ec2.f.gaze.64,id(gtype_down)
188.0745,188.7129,q4ec2.f.gaze.65,id(gtype_up)
188.7129,193.5707,q4ec2.f.gaze.66,id(gtype_down)
193.5707,194.0228,q4ec2.f.gaze.67,id(gtype_up)
194.0228,194.6648,q4ec2.f.gaze.68,id(gtype_down)
194.6648,194.9841,q4ec2.f.gaze.69,id(gtype_up)
194.9841,200.6293,q4ec2.f.gaze.70,id(gtype_down)
200.6293,200.6293,q4ec2.f.gaze.71,id(gtype_off)
200.6293,205.5007,q4ec2.f.gaze.73,id(gtype_down)
205.5007,205.8108,q4ec2.f.gaze.74,id(gtype_up)
205.8108,216.4045,q4ec2.f.gaze.75,id(gtype_down)
216.4045,217.7923,q4ec2.f.gaze.76,id(gtype_up)
217.7923,219.2003,q4ec2.f.gaze.77,id(gtype_down)
219.2003,220.4461,q4ec2.f.gaze.78,id(gtype_up)
220.4461,236.1097,q4ec2.f.gaze.79,id(gtype_down)
236.1097,236.9042,q4ec2.f.gaze.80,id(gtype_up)
236.9042,237.2532,q4ec2.f.gaze.81,id(gtype_down)
237.2532,239.5646,q4ec2.f.gaze.82,id(gtype_up)
239.5646,241.8408,q4ec2.f.gaze.83,id(gtype_down)
241.8408,241.9873,q4ec2.f.gaze.84,id(gtype_up)
241.9873,244.5249,q4ec2.f.gaze.85,id(gtype_down)
244.5249,247.2786,q4ec2.f.gaze.86,id(gtype_up)
247.2786,249.4344,q4ec2.f.gaze.87,id(gtype_down)
249.4344,250.2172,q4ec2.f.gaze.88,id(gtype_up)
250.2172,254.6072,q4ec2.f.gaze.89,id(gtype_down)
254.6072,258.1143,q4ec2.f.gaze.90,id(gtype_up)
258.1143,261.4209,q4ec2.f.gaze.91,id(gtype_down)
261.4209,262.9421,q4ec2.f.gaze.92,id(gtype_up)
262.9421,270.7820,q4ec2.f.gaze.93,id(gtype_down)
270.7820,270.7821,q4ec2.f.gaze.94,id(gtype_up)
270.7821,270.7821,q4ec2.f.gaze.95,id(gtype_down)
270.7821,271.3583,q4ec2.f.gaze.96,id(gtype_up)
271.3583,272.8881,q4ec2.f.gaze.97,id(gtype_down)
272.8881,273.7103,q4ec2.f.gaze.98,id(gtype_up)
273.7103,277.4200,q4ec2.f.gaze.99,id(gtype_down)
277.4200,279.9984,q4ec2.f.gaze.100,id(gtype_up)
279.9984,283.2534,q4ec2.f.gaze.101,id(gtype_down)
283.2534,285.2680,q4ec2.f.gaze.102,id(gtype_up)
285.2680,286.4677,q4ec2.f.gaze.103,id(gtype_down)
286.4677,287.7086,q4ec2.f.gaze.104,id(gtype_up)
287.7086,290.4417,q4ec2.f.gaze.105,id(gtype_down)
290.4417,290.7358,q4ec2.f.gaze.106,id(gtype_up)
290.7358,294.2932,q4ec2.f.gaze.107,id(gtype_down)
294.2932,294.4989,q4ec2.f.gaze.108,id(gtype_up)
294.4989,304.2766,q4ec2.f.gaze.109,id(gtype_down)
304.2766,307.4031,q4ec2.f.gaze.110,id(gtype_up)
307.4031,308.5451,q4ec2.f.gaze.111,id(gtype_down)
308.5451,310.5214,q4ec2.f.gaze.112,id(gtype_up)
310.5214,326.4539,q4ec2.f.gaze.113,id(gtype_down)
326.4539,326.8985,q4ec2.f.gaze.114,id(gtype_up)
326.8985,330.2568,q4ec2.f.gaze.115,id(gtype_down)
330.2568,331.0249,q4ec2.f.gaze.116,id(gtype_up)
331.0249,331.4448,q4ec2.f.gaze.117,id(gtype_down)
331.4448,333.0843,q4ec2.f.gaze.118,id(gtype_up)
333.0843,333.3422,q4ec2.f.gaze.119,id(gtype_down)
333.3422,334.5709,q4ec2.f.gaze.120,id(gtype_up)
334.5709,348.8401,q4ec2.f.gaze.121,id(gtype_down)
348.8401,351.0912,q4ec2.f.gaze.122,id(gtype_up)
351.0912,355.2499,q4ec2.f.gaze.123,id(gtype_down)
355.2499,361.6312,q4ec2.f.gaze.124,id(gtype_up)
361.6312,368.7105,q4ec2.f.gaze.125,id(gtype_down)
368.7105,373.8326,q4ec2.f.gaze.126,id(gtype_up)
373.8326,402.6512,q4ec2.f.gaze.127,id(gtype_down)
402.6512,403.4632,q4ec2.f.gaze.128,id(gtype_up)
403.4632,406.7189,q4ec2.f.gaze.129,id(gtype_down)
406.7189,408.0374,q4ec2.f.gaze.130,id(gtype_up)
408.0374,428.7050,q4ec2.f.gaze.131,id(gtype_down)
428.7050,431.0296,q4ec2.f.gaze.132,id(gtype_up)
431.0296,432.6432,q4ec2.f.gaze.133,id(gtype_down)
432.6432,435.4521,q4ec2.f.gaze.134,id(gtype_up)
435.4521,464.9441,q4ec2.f.gaze.135,id(gtype_down)
464.9441,469.3531,q4ec2.f.gaze.136,id(gtype_up)
469.3531,488.7931,q4ec2.f.gaze.137,id(gtype_down)
488.7931,490.1980,q4ec2.f.gaze.138,id(gtype_up)
490.1980,491.1597,q4ec2.f.gaze.139,id(gtype_down)
491.1597,494.8553,q4ec2.f.gaze.140,id(gtype_up)
494.8553,496.4359,q4ec2.f.gaze.141,id(gtype_down)
496.4359,499.6176,q4ec2.f.gaze.142,id(gtype_up)
499.6176,500.5857,q4ec2.f.gaze.143,id(gtype_down)
500.5857,503.4057,q4ec2.f.gaze.144,id(gtype_up)
503.4057,505.7744,q4ec2.f.gaze.145,id(gtype_down)
505.7744,508.1960,q4ec2.f.gaze.146,id(gtype_up)
508.1960,508.6806,q4ec2.f.gaze.147,id(gtype_down)
508.6806,509.1443,q4ec2.f.gaze.148,id(gtype_up)
509.1443,512.7116,q4ec2.f.gaze.149,id(gtype_down)
512.7116,513.6660,q4ec2.f.gaze.150,id(gtype_up)
513.6660,514.0446,q4ec2.f.gaze.151,id(gtype_down)
514.0446,515.0803,q4ec2.f.gaze.152,id(gtype_up)
515.0803,516.2391,q4ec2.f.gaze.153,id(gtype_down)
516.2391,517.1186,q4ec2.f.gaze.154,id(gtype_up)
517.1186,520.1025,q4ec2.f.gaze.155,id(gtype_down)
520.1025,520.6765,q4ec2.f.gaze.156,id(gtype_up)
520.6765,520.6766,q4ec2.f.gaze.157,id(gtype_down)
520.6766,521.9556,q4ec2.f.gaze.158,id(gtype_up)
521.9556,528.4949,q4ec2.f.gaze.159,id(gtype_down)
528.4949,530.6731,q4ec2.f.gaze.160,id(gtype_up)
530.6731,558.6954,q4ec2.f.gaze.161,id(gtype_down)
558.6954,560.8358,q4ec2.f.gaze.162,id(gtype_up)
560.8358,584.7009,q4ec2.f.gaze.163,id(gtype_down)
584.7009,585.0429,q4ec2.f.gaze.164,id(gtype_up)
585.0429,590.1606,q4ec2.f.gaze.166,id(gtype_off)
590.1606,601.9532,q4ec2.f.gaze.168,id(gtype_down)
601.9532,602.3432,q4ec2.f.gaze.169,id(gtype_up)
602.3432,602.4443,q4ec2.f.gaze.170,id(gtype_down)
