start,end,id,type
0.0000,0.6629,q4ec6.g.gaze.2,id(gtype_down)
0.6629,1.9362,q4ec6.g.gaze.3,id(gtype_up)
1.9362,9.2392,q4ec6.g.gaze.4,id(gtype_down)
9.2392,10.5237,q4ec6.g.gaze.5,id(gtype_up)
10.5237,12.3597,q4ec6.g.gaze.6,id(gtype_down)
12.3597,12.9234,q4ec6.g.gaze.7,id(gtype_up)
12.9234,13.1831,q4ec6.g.gaze.8,id(gtype_down)
13.1831,14.0390,q4ec6.g.gaze.9,id(gtype_up)
14.0390,15.0333,q4ec6.g.gaze.10,id(gtype_down)
15.0333,16.2550,q4ec6.g.gaze.11,id(gtype_up)
16.2550,26.7340,q4ec6.g.gaze.12,id(gtype_down)
26.7340,27.4001,q4ec6.g.gaze.13,id(gtype_up)
27.4001,29.0514,q4ec6.g.gaze.14,id(gtype_down)
29.0514,29.5553,q4ec6.g.gaze.15,id(gtype_up)
29.5553,34.7858,q4ec6.g.gaze.16,id(gtype_down)
34.7858,41.4629,q4ec6.g.gaze.17,id(gtype_up)
41.4629,41.6413,q4ec6.g.gaze.18,id(gtype_down)
41.6413,42.1361,q4ec6.g.gaze.19,id(gtype_up)
42.1361,54.2221,q4ec6.g.gaze.20,id(gtype_down)
54.2221,54.8335,q4ec6.g.gaze.21,id(gtype_up)
54.8335,58.5112,q4ec6.g.gaze.22,id(gtype_down)
58.5112,59.3224,q4ec6.g.gaze.23,id(gtype_up)
59.3224,73.1286,q4ec6.g.gaze.24,id(gtype_down)
73.1286,73.9573,q4ec6.g.gaze.25,id(gtype_up)
73.9573,77.1870,q4ec6.g.gaze.26,id(gtype_down)
77.1870,77.9651,q4ec6.g.gaze.27,id(gtype_up)
77.9651,87.0328,q4ec6.g.gaze.28,id(gtype_down)
87.0328,87.8432,q4ec6.g.gaze.29,id(gtype_up)
87.8432,93.8514,q4ec6.g.gaze.30,id(gtype_down)
93.8514,95.4699,q4ec6.g.gaze.31,id(gtype_up)
95.4699,102.1478,q4ec6.g.gaze.32,id(gtype_down)
102.1478,103.0664,q4ec6.g.gaze.33,id(gtype_up)
103.0664,106.9845,q4ec6.g.gaze.34,id(gtype_down)
106.9845,108.0733,q4ec6.g.gaze.35,id(gtype_up)
108.0733,114.3647,q4ec6.g.gaze.36,id(gtype_down)
114.3647,115.2809,q4ec6.g.gaze.37,id(gtype_up)
115.2809,117.0558,q4ec6.g.gaze.38,id(gtype_down)
117.0558,117.7947,q4ec6.g.gaze.39,id(gtype_up)
117.7947,121.7864,q4ec6.g.gaze.40,id(gtype_down)
121.7864,121.9775,q4ec6.g.gaze.41,id(gtype_up)
121.9775,123.5060,q4ec6.g.gaze.42,id(gtype_down)
123.5060,123.5062,q4ec6.g.gaze.43,id(gtype_up)
123.5062,132.7256,q4ec6.g.gaze.44,id(gtype_down)
132.7256,134.8596,q4ec6.g.gaze.45,id(gtype_up)
134.8596,135.3132,q4ec6.g.gaze.46,id(gtype_down)
135.3132,135.9509,q4ec6.g.gaze.47,id(gtype_up)
135.9509,136.2869,q4ec6.g.gaze.48,id(gtype_down)
136.2869,138.8214,q4ec6.g.gaze.49,id(gtype_up)
138.8214,150.7690,q4ec6.g.gaze.50,id(gtype_down)
150.7690,152.7422,q4ec6.g.gaze.51,id(gtype_up)
152.7422,182.9090,q4ec6.g.gaze.52,id(gtype_down)
182.9090,184.8290,q4ec6.g.gaze.53,id(gtype_up)
184.8290,202.6037,q4ec6.g.gaze.54,id(gtype_down)
202.6037,203.0568,q4ec6.g.gaze.55,id(gtype_up)
203.0568,317.8646,q4ec6.g.gaze.56,id(gtype_down)
