start,end,id,type
0.0000,4.1024,q3ec8.g.gaze.2,id(gtype_down)
4.1024,5.2426,q3ec8.g.gaze.3,id(gtype_up)
5.2426,8.7434,q3ec8.g.gaze.4,id(gtype_down)
8.7434,9.7036,q3ec8.g.gaze.5,id(gtype_up)
9.7036,14.5945,q3ec8.g.gaze.6,id(gtype_down)
14.5945,16.0805,q3ec8.g.gaze.7,id(gtype_up)
16.0805,19.0238,q3ec8.g.gaze.8,id(gtype_down)
19.0238,19.0239,q3ec8.g.gaze.9,id(gtype_up)
19.0239,28.7940,q3ec8.g.gaze.10,id(gtype_down)
28.7940,29.2633,q3ec8.g.gaze.11,id(gtype_up)
29.2633,31.5021,q3ec8.g.gaze.12,id(gtype_down)
31.5021,33.0617,q3ec8.g.gaze.13,id(gtype_up)
33.0617,37.5806,q3ec8.g.gaze.14,id(gtype_down)
37.5806,41.5870,q3ec8.g.gaze.15,id(gtype_up)
41.5870,45.6998,q3ec8.g.gaze.16,id(gtype_down)
45.6998,47.0287,q3ec8.g.gaze.17,id(gtype_up)
47.0287,56.4455,q3ec8.g.gaze.18,id(gtype_down)
56.4455,56.4456,q3ec8.g.gaze.19,id(gtype_up)
56.4456,79.5812,q3ec8.g.gaze.20,id(gtype_down)
79.5812,80.0693,q3ec8.g.gaze.21,id(gtype_up)
80.0693,82.4249,q3ec8.g.gaze.22,id(gtype_down)
82.4249,82.4250,q3ec8.g.gaze.23,id(gtype_up)
82.4250,83.2416,q3ec8.g.gaze.24,id(gtype_down)
83.2416,84.3853,q3ec8.g.gaze.25,id(gtype_up)
84.3853,86.2238,q3ec8.g.gaze.26,id(gtype_down)
86.2238,87.0365,q3ec8.g.gaze.27,id(gtype_up)
87.0365,93.7521,q3ec8.g.gaze.28,id(gtype_down)
93.7521,94.1928,q3ec8.g.gaze.29,id(gtype_up)
94.1928,103.1470,q3ec8.g.gaze.30,id(gtype_down)
103.1470,100.6724,q3ec8.g.gaze.31,id(gtype_up)
100.6724,108.0848,q3ec8.g.gaze.32,id(gtype_down)
108.0848,109.8847,q3ec8.g.gaze.33,id(gtype_up)
109.8847,118.4707,q3ec8.g.gaze.34,id(gtype_down)
118.4707,119.8957,q3ec8.g.gaze.35,id(gtype_up)
119.8957,128.5903,q3ec8.g.gaze.36,id(gtype_down)
128.5903,128.9861,q3ec8.g.gaze.37,id(gtype_up)
128.9861,137.2979,q3ec8.g.gaze.38,id(gtype_down)
137.2979,141.5584,q3ec8.g.gaze.39,id(gtype_up)
141.5584,141.5585,q3ec8.g.gaze.40,id(gtype_down)
141.5585,143.5950,q3ec8.g.gaze.41,id(gtype_up)
143.5950,145.6345,q3ec8.g.gaze.42,id(gtype_down)
145.6345,146.1450,q3ec8.g.gaze.43,id(gtype_up)
146.1450,146.4239,q3ec8.g.gaze.44,id(gtype_down)
146.4239,147.1634,q3ec8.g.gaze.45,id(gtype_up)
147.1634,159.1918,q3ec8.g.gaze.46,id(gtype_down)
159.1918,159.7023,q3ec8.g.gaze.47,id(gtype_up)
159.7023,159.7024,q3ec8.g.gaze.48,id(gtype_down)
159.7024,161.6904,q3ec8.g.gaze.49,id(gtype_up)
161.6904,168.2615,q3ec8.g.gaze.50,id(gtype_down)
168.2615,168.2052,q3ec8.g.gaze.51,id(gtype_up)
168.2052,176.9020,q3ec8.g.gaze.52,id(gtype_down)
176.9020,178.4769,q3ec8.g.gaze.53,id(gtype_up)
178.4769,188.6674,q3ec8.g.gaze.54,id(gtype_down)
188.6674,189.2838,q3ec8.g.gaze.55,id(gtype_up)
189.2838,190.8734,q3ec8.g.gaze.56,id(gtype_down)
190.8734,191.2976,q3ec8.g.gaze.57,id(gtype_up)
191.2976,194.1246,q3ec8.g.gaze.58,id(gtype_down)
194.1246,196.3392,q3ec8.g.gaze.59,id(gtype_up)
196.3392,207.2007,q3ec8.g.gaze.60,id(gtype_down)
207.2007,205.0988,q3ec8.g.gaze.61,id(gtype_up)
205.0988,208.7520,q3ec8.g.gaze.62,id(gtype_down)
208.7520,209.1256,q3ec8.g.gaze.63,id(gtype_up)
209.1256,226.7202,q3ec8.g.gaze.64,id(gtype_down)
226.7202,228.6425,q3ec8.g.gaze.65,id(gtype_up)
228.6425,233.0674,q3ec8.g.gaze.66,id(gtype_down)
233.0674,233.0674,q3ec8.g.gaze.67,id(gtype_up)
233.0674,233.0674,q3ec8.g.gaze.68,id(gtype_down)
233.0674,233.4483,q3ec8.g.gaze.69,id(gtype_up)
233.4483,233.9289,q3ec8.g.gaze.70,id(gtype_down)
233.9289,234.2302,q3ec8.g.gaze.71,id(gtype_up)
234.2302,241.5335,q3ec8.g.gaze.72,id(gtype_down)
241.5335,242.8556,q3ec8.g.gaze.73,id(gtype_up)
242.8556,243.8765,q3ec8.g.gaze.74,id(gtype_down)
243.8765,244.5746,q3ec8.g.gaze.75,id(gtype_up)
244.5746,246.8496,q3ec8.g.gaze.76,id(gtype_down)
246.8496,247.4259,q3ec8.g.gaze.77,id(gtype_up)
247.4259,252.0066,q3ec8.g.gaze.78,id(gtype_down)
252.0066,253.7486,q3ec8.g.gaze.79,id(gtype_up)
253.7486,257.9528,q3ec8.g.gaze.80,id(gtype_down)
257.9528,259.4072,q3ec8.g.gaze.81,id(gtype_up)
259.4072,265.8663,q3ec8.g.gaze.82,id(gtype_down)
265.8663,267.7640,q3ec8.g.gaze.83,id(gtype_up)
267.7640,276.8319,q3ec8.g.gaze.84,id(gtype_down)
276.8319,277.9026,q3ec8.g.gaze.85,id(gtype_up)
