start,end,id,type
0.0000,10.2728,q8ec7.f.gaze.2,id(gtype_down)
10.2728,10.7777,q8ec7.f.gaze.3,id(gtype_up)
10.7777,317.4019,q8ec7.f.gaze.4,id(gtype_down)
317.4019,317.5785,q8ec7.f.gaze.5,id(gtype_up)
317.5785,321.7315,q8ec7.f.gaze.6,id(gtype_down)
321.7315,322.5523,q8ec7.f.gaze.7,id(gtype_up)
322.5523,330.5301,q8ec7.f.gaze.8,id(gtype_down)
330.5301,331.3227,q8ec7.f.gaze.9,id(gtype_up)
331.3227,380.6093,q8ec7.f.gaze.10,id(gtype_down)
380.6093,381.6763,q8ec7.f.gaze.11,id(gtype_up)
381.6763,413.4209,q8ec7.f.gaze.12,id(gtype_down)
413.4209,413.9718,q8ec7.f.gaze.13,id(gtype_up)
413.9718,422.7854,q8ec7.f.gaze.14,id(gtype_down)
