start,end,id,type
0.0000,2.8722,q8ec3.g.gaze.4,id(gtype_down)
2.8722,4.5680,q8ec3.g.gaze.5,id(gtype_up)
4.5680,8.8904,q8ec3.g.gaze.6,id(gtype_down)
8.8904,10.4644,q8ec3.g.gaze.7,id(gtype_up)
10.4644,10.7870,q8ec3.g.gaze.8,id(gtype_down)
10.7870,12.2042,q8ec3.g.gaze.9,id(gtype_up)
12.2042,18.6308,q8ec3.g.gaze.10,id(gtype_down)
18.6308,20.7743,q8ec3.g.gaze.11,id(gtype_up)
20.7743,21.8060,q8ec3.g.gaze.12,id(gtype_down)
21.8060,25.1005,q8ec3.g.gaze.13,id(gtype_up)
25.1005,30.9607,q8ec3.g.gaze.14,id(gtype_down)
30.9607,32.9887,q8ec3.g.gaze.15,id(gtype_up)
32.9887,36.0076,q8ec3.g.gaze.16,id(gtype_down)
36.0076,36.5439,q8ec3.g.gaze.17,id(gtype_up)
36.5439,39.1070,q8ec3.g.gaze.18,id(gtype_down)
39.1070,39.1070,q8ec3.g.gaze.19,id(gtype_up)
39.1070,41.5227,q8ec3.g.gaze.20,id(gtype_down)
41.5227,42.0869,q8ec3.g.gaze.21,id(gtype_up)
42.0869,46.1425,q8ec3.g.gaze.22,id(gtype_down)
46.1425,47.0626,q8ec3.g.gaze.23,id(gtype_up)
47.0626,47.9596,q8ec3.g.gaze.24,id(gtype_down)
47.9596,47.9597,q8ec3.g.gaze.25,id(gtype_up)
47.9597,52.3035,q8ec3.g.gaze.26,id(gtype_down)
52.3035,53.8187,q8ec3.g.gaze.27,id(gtype_up)
53.8187,57.1733,q8ec3.g.gaze.28,id(gtype_down)
57.1733,58.0122,q8ec3.g.gaze.29,id(gtype_up)
58.0122,60.1000,q8ec3.g.gaze.30,id(gtype_down)
60.1000,61.4412,q8ec3.g.gaze.31,id(gtype_up)
61.4412,62.4742,q8ec3.g.gaze.32,id(gtype_down)
62.4742,62.9126,q8ec3.g.gaze.33,id(gtype_up)
62.9126,64.3354,q8ec3.g.gaze.34,id(gtype_down)
64.3354,65.5902,q8ec3.g.gaze.35,id(gtype_up)
65.5902,67.4965,q8ec3.g.gaze.36,id(gtype_down)
67.4965,67.8177,q8ec3.g.gaze.37,id(gtype_up)
67.8177,68.4028,q8ec3.g.gaze.38,id(gtype_down)
68.4028,68.9848,q8ec3.g.gaze.39,id(gtype_up)
68.9848,69.9710,q8ec3.g.gaze.40,id(gtype_down)
69.9710,70.6386,q8ec3.g.gaze.41,id(gtype_up)
70.6386,73.0487,q8ec3.g.gaze.42,id(gtype_down)
73.0487,73.5346,q8ec3.g.gaze.43,id(gtype_up)
73.5346,73.8914,q8ec3.g.gaze.44,id(gtype_down)
73.8914,76.0599,q8ec3.g.gaze.45,id(gtype_up)
76.0599,79.1709,q8ec3.g.gaze.46,id(gtype_down)
79.1709,81.5659,q8ec3.g.gaze.47,id(gtype_up)
81.5659,83.8294,q8ec3.g.gaze.48,id(gtype_down)
83.8294,84.1223,q8ec3.g.gaze.49,id(gtype_up)
84.1223,93.0906,q8ec3.g.gaze.50,id(gtype_down)
93.0906,93.8492,q8ec3.g.gaze.51,id(gtype_up)
93.8492,94.1607,q8ec3.g.gaze.52,id(gtype_down)
94.1607,95.1091,q8ec3.g.gaze.53,id(gtype_up)
95.1091,99.4866,q8ec3.g.gaze.54,id(gtype_down)
99.4866,100.9821,q8ec3.g.gaze.55,id(gtype_up)
100.9821,125.3243,q8ec3.g.gaze.56,id(gtype_down)
125.3243,125.9242,q8ec3.g.gaze.57,id(gtype_up)
125.9242,129.9912,q8ec3.g.gaze.58,id(gtype_down)
129.9912,130.2523,q8ec3.g.gaze.59,id(gtype_up)
130.2523,132.8256,q8ec3.g.gaze.60,id(gtype_down)
132.8256,133.2965,q8ec3.g.gaze.61,id(gtype_up)
133.2965,138.4999,q8ec3.g.gaze.62,id(gtype_down)
138.4999,139.2100,q8ec3.g.gaze.63,id(gtype_up)
139.2100,143.2023,q8ec3.g.gaze.64,id(gtype_down)
143.2023,144.7510,q8ec3.g.gaze.65,id(gtype_up)
144.7510,150.8347,q8ec3.g.gaze.66,id(gtype_down)
150.8347,151.2055,q8ec3.g.gaze.67,id(gtype_up)
151.2055,159.1867,q8ec3.g.gaze.68,id(gtype_down)
