start,end,id,type
0.0000,2.5609,q4ec8.g.gaze.2,id(gtype_down)
2.5609,3.1748,q4ec8.g.gaze.3,id(gtype_up)
3.1748,3.1749,q4ec8.g.gaze.4,id(gtype_down)
3.1749,3.9925,q4ec8.g.gaze.5,id(gtype_up)
3.9925,10.0199,q4ec8.g.gaze.6,id(gtype_down)
10.0199,19.2619,q4ec8.g.gaze.7,id(gtype_up)
19.2619,20.7514,q4ec8.g.gaze.8,id(gtype_down)
20.7514,31.4339,q4ec8.g.gaze.9,id(gtype_off)
31.4339,43.8449,q4ec8.g.gaze.11,id(gtype_down)
43.8449,43.8450,q4ec8.g.gaze.12,id(gtype_up)
43.8450,51.1949,q4ec8.g.gaze.13,id(gtype_down)
51.1949,53.2240,q4ec8.g.gaze.14,id(gtype_up)
53.2240,55.7647,q4ec8.g.gaze.15,id(gtype_down)
55.7647,55.7648,q4ec8.g.gaze.16,id(gtype_up)
55.7648,61.0473,q4ec8.g.gaze.17,id(gtype_down)
61.0473,89.9882,q4ec8.g.gaze.21,id(gtype_off)
89.9882,91.2035,q4ec8.g.gaze.23,id(gtype_down)
91.2035,106.2288,q4ec8.g.gaze.24,id(gtype_off)
106.2288,108.8694,q4ec8.g.gaze.26,id(gtype_down)
108.8694,117.1698,q4ec8.g.gaze.27,id(gtype_off)
117.1698,123.5890,q4ec8.g.gaze.29,id(gtype_down)
123.5890,126.0580,q4ec8.g.gaze.30,id(gtype_off)
126.0580,132.3360,q4ec8.g.gaze.32,id(gtype_down)
132.3360,137.5912,q4ec8.g.gaze.33,id(gtype_off)
137.5912,143.9699,q4ec8.g.gaze.35,id(gtype_down)
143.9699,156.1118,q4ec8.g.gaze.36,id(gtype_off)
156.1118,166.2172,q4ec8.g.gaze.38,id(gtype_down)
166.2172,167.0026,q4ec8.g.gaze.39,id(gtype_up)
167.0026,168.4550,q4ec8.g.gaze.40,id(gtype_down)
168.4550,169.9274,q4ec8.g.gaze.41,id(gtype_up)
169.9274,174.4264,q4ec8.g.gaze.42,id(gtype_down)
174.4264,176.6778,q4ec8.g.gaze.43,id(gtype_up)
176.6778,177.9388,q4ec8.g.gaze.44,id(gtype_down)
177.9388,179.6848,q4ec8.g.gaze.45,id(gtype_up)
179.6848,180.4470,q4ec8.g.gaze.46,id(gtype_down)
180.4470,182.9658,q4ec8.g.gaze.47,id(gtype_up)
182.9658,185.1872,q4ec8.g.gaze.48,id(gtype_down)
185.1872,185.7643,q4ec8.g.gaze.49,id(gtype_up)
185.7643,211.3500,q4ec8.g.gaze.50,id(gtype_down)
211.3500,211.7367,q4ec8.g.gaze.51,id(gtype_up)
211.7367,212.2505,q4ec8.g.gaze.52,id(gtype_down)
212.2505,214.2945,q4ec8.g.gaze.53,id(gtype_up)
214.2945,219.3227,q4ec8.g.gaze.55,id(gtype_off)
219.3227,219.9519,q4ec8.g.gaze.57,id(gtype_down)
219.9519,252.7852,q4ec8.g.gaze.58,id(gtype_off)
252.7852,255.3570,q4ec8.g.gaze.60,id(gtype_down)
255.3570,257.6602,q4ec8.g.gaze.61,id(gtype_up)
257.6602,258.6163,q4ec8.g.gaze.62,id(gtype_down)
258.6163,258.8894,q4ec8.g.gaze.63,id(gtype_up)
258.8894,266.8408,q4ec8.g.gaze.64,id(gtype_down)
266.8408,267.7505,q4ec8.g.gaze.65,id(gtype_up)
267.7505,268.2228,q4ec8.g.gaze.66,id(gtype_down)
268.2228,269.1881,q4ec8.g.gaze.67,id(gtype_up)
269.1881,275.0167,q4ec8.g.gaze.68,id(gtype_down)
275.0167,276.2573,q4ec8.g.gaze.69,id(gtype_up)
276.2573,280.0075,q4ec8.g.gaze.70,id(gtype_down)
280.0075,282.1534,q4ec8.g.gaze.71,id(gtype_up)
282.1534,282.7621,q4ec8.g.gaze.72,id(gtype_down)
282.7621,285.0699,q4ec8.g.gaze.73,id(gtype_up)
285.0699,293.1093,q4ec8.g.gaze.74,id(gtype_down)
293.1093,294.2062,q4ec8.g.gaze.75,id(gtype_up)
294.2062,315.2760,q4ec8.g.gaze.76,id(gtype_down)
315.2760,315.8662,q4ec8.g.gaze.77,id(gtype_up)
315.8662,320.9403,q4ec8.g.gaze.78,id(gtype_down)
320.9403,321.3362,q4ec8.g.gaze.79,id(gtype_up)
321.3362,322.8811,q4ec8.g.gaze.80,id(gtype_down)
322.8811,324.3040,q4ec8.g.gaze.81,id(gtype_up)
324.3040,329.5607,q4ec8.g.gaze.82,id(gtype_down)
329.5607,331.3951,q4ec8.g.gaze.83,id(gtype_up)
331.3951,334.4558,q4ec8.g.gaze.84,id(gtype_down)
334.4558,335.4862,q4ec8.g.gaze.85,id(gtype_up)
