start,end,id,type
0.0000,10.7345,q3ec7.f.gaze.2,id(gtype_down)
10.7345,18.7296,q3ec7.f.gaze.3,id(gtype_off)
18.7296,28.2996,q3ec7.f.gaze.5,id(gtype_down)
28.2996,29.6930,q3ec7.f.gaze.6,id(gtype_up)
29.6930,29.6930,q3ec7.f.gaze.7,id(gtype_down)
29.6930,37.6335,q3ec7.f.gaze.8,id(gtype_up)
37.6335,56.8515,q3ec7.f.gaze.9,id(gtype_down)
56.8515,57.1081,q3ec7.f.gaze.10,id(gtype_up)
57.1081,62.9766,q3ec7.f.gaze.11,id(gtype_down)
62.9766,65.2386,q3ec7.f.gaze.12,id(gtype_up)
65.2386,66.9886,q3ec7.f.gaze.13,id(gtype_down)
66.9886,68.6026,q3ec7.f.gaze.14,id(gtype_up)
68.6026,103.9889,q3ec7.f.gaze.15,id(gtype_down)
103.9889,105.4612,q3ec7.f.gaze.16,id(gtype_up)
105.4612,124.7376,q3ec7.f.gaze.17,id(gtype_down)
124.7376,124.7376,q3ec7.f.gaze.18,id(gtype_off)
124.7376,132.9216,q3ec7.f.gaze.20,id(gtype_down)
132.9216,139.5018,q3ec7.f.gaze.21,id(gtype_up)
139.5018,143.9823,q3ec7.f.gaze.22,id(gtype_down)
143.9823,145.0067,q3ec7.f.gaze.23,id(gtype_up)
145.0067,145.0067,q3ec7.f.gaze.24,id(gtype_down)
145.0067,146.1430,q3ec7.f.gaze.25,id(gtype_up)
146.1430,155.0395,q3ec7.f.gaze.26,id(gtype_down)
155.0395,224.2803,q3ec7.f.gaze.27,id(gtype_up)
224.2803,236.7139,q3ec7.f.gaze.28,id(gtype_down)
