start,end,id,type
0.0000,51.8659,q7ec8.g.gaze.2,id(gtype_down)
51.8659,53.6429,q7ec8.g.gaze.3,id(gtype_up)
53.6429,98.0525,q7ec8.g.gaze.4,id(gtype_down)
98.0525,99.2416,q7ec8.g.gaze.5,id(gtype_up)
99.2416,127.9467,q7ec8.g.gaze.6,id(gtype_down)
127.9467,128.7438,q7ec8.g.gaze.7,id(gtype_up)
128.7438,142.4830,q7ec8.g.gaze.8,id(gtype_down)
142.4830,144.7278,q7ec8.g.gaze.9,id(gtype_up)
144.7278,152.4674,q7ec8.g.gaze.10,id(gtype_down)
152.4674,156.1858,q7ec8.g.gaze.11,id(gtype_up)
156.1858,161.4430,q7ec8.g.gaze.12,id(gtype_down)
161.4430,166.5072,q7ec8.g.gaze.13,id(gtype_up)
166.5072,168.2661,q7ec8.g.gaze.14,id(gtype_down)
168.2661,170.4627,q7ec8.g.gaze.15,id(gtype_up)
170.4627,177.1686,q7ec8.g.gaze.16,id(gtype_down)
177.1686,180.0526,q7ec8.g.gaze.17,id(gtype_up)
180.0526,200.2944,q7ec8.g.gaze.18,id(gtype_down)
200.2944,202.6973,q7ec8.g.gaze.19,id(gtype_up)
202.6973,207.1323,q7ec8.g.gaze.20,id(gtype_down)
207.1323,209.8959,q7ec8.g.gaze.21,id(gtype_up)
209.8959,213.6311,q7ec8.g.gaze.22,id(gtype_down)
213.6311,215.5974,q7ec8.g.gaze.23,id(gtype_up)
215.5974,218.4090,q7ec8.g.gaze.24,id(gtype_down)
218.4090,219.6721,q7ec8.g.gaze.25,id(gtype_up)
219.6721,228.3033,q7ec8.g.gaze.26,id(gtype_down)
228.3033,229.9456,q7ec8.g.gaze.27,id(gtype_up)
229.9456,234.0001,q7ec8.g.gaze.28,id(gtype_down)
234.0001,234.7756,q7ec8.g.gaze.29,id(gtype_up)
234.7756,236.5543,q7ec8.g.gaze.30,id(gtype_down)
236.5543,238.5110,q7ec8.g.gaze.31,id(gtype_up)
238.5110,255.6106,q7ec8.g.gaze.32,id(gtype_down)
255.6106,257.2427,q7ec8.g.gaze.33,id(gtype_up)
257.2427,288.3528,q7ec8.g.gaze.34,id(gtype_down)
288.3528,292.9312,q7ec8.g.gaze.35,id(gtype_up)
292.9312,293.8139,q7ec8.g.gaze.36,id(gtype_down)
293.8139,294.6736,q7ec8.g.gaze.37,id(gtype_up)
294.6736,301.3728,q7ec8.g.gaze.38,id(gtype_down)
301.3728,302.3692,q7ec8.g.gaze.39,id(gtype_up)
302.3692,305.9824,q7ec8.g.gaze.40,id(gtype_down)
305.9824,307.3649,q7ec8.g.gaze.41,id(gtype_up)
307.3649,315.2809,q7ec8.g.gaze.42,id(gtype_down)
315.2809,316.5991,q7ec8.g.gaze.43,id(gtype_up)
316.5991,337.9801,q7ec8.g.gaze.44,id(gtype_down)
337.9801,339.1478,q7ec8.g.gaze.45,id(gtype_up)
339.1478,354.0869,q7ec8.g.gaze.46,id(gtype_down)
354.0869,355.4439,q7ec8.g.gaze.47,id(gtype_up)
355.4439,363.2337,q7ec8.g.gaze.48,id(gtype_down)
363.2337,363.2486,q7ec8.g.gaze.49,id(gtype_up)
363.2486,372.5274,q7ec8.g.gaze.50,id(gtype_down)
372.5274,374.2470,q7ec8.g.gaze.51,id(gtype_up)
374.2470,379.3310,q7ec8.g.gaze.52,id(gtype_down)
379.3310,380.2961,q7ec8.g.gaze.53,id(gtype_up)
380.2961,387.7141,q7ec8.g.gaze.54,id(gtype_down)
387.7141,388.4133,q7ec8.g.gaze.55,id(gtype_up)
388.4133,391.5201,q7ec8.g.gaze.56,id(gtype_down)
391.5201,392.7599,q7ec8.g.gaze.57,id(gtype_up)
392.7599,396.4902,q7ec8.g.gaze.58,id(gtype_down)
396.4902,398.4310,q7ec8.g.gaze.59,id(gtype_up)
398.4310,406.5900,q7ec8.g.gaze.60,id(gtype_down)
406.5900,407.5308,q7ec8.g.gaze.61,id(gtype_up)
407.5308,408.9843,q7ec8.g.gaze.62,id(gtype_down)
408.9843,429.2200,q7ec8.g.gaze.63,id(gtype_up)
429.2200,464.8420,q7ec8.g.gaze.64,id(gtype_down)
464.8420,465.5485,q7ec8.g.gaze.65,id(gtype_up)
465.5485,496.7178,q7ec8.g.gaze.66,id(gtype_down)
496.7178,498.7517,q7ec8.g.gaze.67,id(gtype_up)
498.7517,533.7632,q7ec8.g.gaze.68,id(gtype_down)
533.7632,534.8746,q7ec8.g.gaze.69,id(gtype_up)
534.8746,557.4412,q7ec8.g.gaze.70,id(gtype_down)
557.4412,558.8637,q7ec8.g.gaze.71,id(gtype_up)
558.8637,562.3221,q7ec8.g.gaze.72,id(gtype_down)
562.3221,563.0599,q7ec8.g.gaze.73,id(gtype_up)
563.0599,563.0600,q7ec8.g.gaze.74,id(gtype_down)
563.0600,563.7796,q7ec8.g.gaze.75,id(gtype_up)
563.7796,576.2890,q7ec8.g.gaze.76,id(gtype_down)
576.2890,578.0726,q7ec8.g.gaze.77,id(gtype_up)
578.0726,588.0427,q7ec8.g.gaze.78,id(gtype_down)
588.0427,588.5031,q7ec8.g.gaze.79,id(gtype_up)
588.5031,602.7751,q7ec8.g.gaze.80,id(gtype_down)
602.7751,605.4878,q7ec8.g.gaze.81,id(gtype_up)
