start,end,id,type
0.0000,69.6220,q4ec5.f.gaze.2,id(gtype_down)
69.6220,71.3245,q4ec5.f.gaze.3,id(gtype_up)
71.3245,74.6564,q4ec5.f.gaze.4,id(gtype_down)
74.6564,80.3255,q4ec5.f.gaze.5,id(gtype_up)
80.3255,89.4232,q4ec5.f.gaze.6,id(gtype_down)
89.4232,90.0619,q4ec5.f.gaze.7,id(gtype_up)
90.0619,119.7366,q4ec5.f.gaze.8,id(gtype_down)
119.7366,120.2407,q4ec5.f.gaze.9,id(gtype_up)
120.2407,143.0093,q4ec5.f.gaze.10,id(gtype_down)
143.0093,145.8157,q4ec5.f.gaze.11,id(gtype_up)
145.8157,154.2884,q4ec5.f.gaze.12,id(gtype_down)
154.2884,156.1944,q4ec5.f.gaze.13,id(gtype_up)
156.1944,232.8493,q4ec5.f.gaze.14,id(gtype_down)
232.8493,233.3626,q4ec5.f.gaze.15,id(gtype_up)
233.3626,248.2477,q4ec5.f.gaze.16,id(gtype_down)
248.2477,249.8157,q4ec5.f.gaze.17,id(gtype_up)
249.8157,279.9938,q4ec5.f.gaze.18,id(gtype_down)
279.9938,280.7398,q4ec5.f.gaze.19,id(gtype_up)
280.7398,281.0259,q4ec5.f.gaze.20,id(gtype_down)
281.0259,282.8335,q4ec5.f.gaze.21,id(gtype_up)
282.8335,319.3888,q4ec5.f.gaze.22,id(gtype_down)
319.3888,320.2153,q4ec5.f.gaze.23,id(gtype_up)
320.2153,334.8219,q4ec5.f.gaze.24,id(gtype_down)
334.8219,335.0616,q4ec5.f.gaze.25,id(gtype_up)
335.0616,336.3372,q4ec5.f.gaze.26,id(gtype_down)
336.3372,337.9457,q4ec5.f.gaze.27,id(gtype_up)
337.9457,339.0752,q4ec5.f.gaze.28,id(gtype_down)
339.0752,340.4550,q4ec5.f.gaze.29,id(gtype_up)
340.4550,345.6295,q4ec5.f.gaze.30,id(gtype_down)
345.6295,347.1636,q4ec5.f.gaze.31,id(gtype_up)
347.1636,352.1290,q4ec5.f.gaze.32,id(gtype_down)
352.1290,354.1654,q4ec5.f.gaze.33,id(gtype_up)
354.1654,376.0113,q4ec5.f.gaze.34,id(gtype_down)
376.0113,376.5513,q4ec5.f.gaze.35,id(gtype_up)
376.5513,390.0058,q4ec5.f.gaze.36,id(gtype_down)
390.0058,391.0439,q4ec5.f.gaze.37,id(gtype_up)
391.0439,413.1738,q4ec5.f.gaze.38,id(gtype_down)
413.1738,413.9256,q4ec5.f.gaze.39,id(gtype_up)
413.9256,425.8639,q4ec5.f.gaze.40,id(gtype_down)
425.8639,427.7549,q4ec5.f.gaze.41,id(gtype_up)
427.7549,437.5060,q4ec5.f.gaze.42,id(gtype_down)
437.5060,438.4457,q4ec5.f.gaze.43,id(gtype_up)
