start,end,id,type
0.0000,6.0317,q4ec1.g.gaze.2,id(gtype_down)
6.0317,6.0317,q4ec1.g.gaze.3,id(gtype_up)
6.0317,39.5399,q4ec1.g.gaze.4,id(gtype_down)
39.5399,39.5400,q4ec1.g.gaze.5,id(gtype_up)
39.5400,41.3905,q4ec1.g.gaze.6,id(gtype_down)
41.3905,43.1966,q4ec1.g.gaze.7,id(gtype_up)
43.1966,56.7043,q4ec1.g.gaze.8,id(gtype_down)
56.7043,58.1051,q4ec1.g.gaze.9,id(gtype_up)
58.1051,86.3620,q4ec1.g.gaze.10,id(gtype_down)
86.3620,87.4543,q4ec1.g.gaze.11,id(gtype_up)
87.4543,109.1181,q4ec1.g.gaze.12,id(gtype_down)
109.1181,111.6279,q4ec1.g.gaze.13,id(gtype_off)
111.6279,116.8414,q4ec1.g.gaze.15,id(gtype_down)
116.8414,117.6464,q4ec1.g.gaze.16,id(gtype_up)
117.6464,124.3212,q4ec1.g.gaze.17,id(gtype_down)
124.3212,125.1464,q4ec1.g.gaze.18,id(gtype_off)
125.1464,147.4409,q4ec1.g.gaze.20,id(gtype_down)
147.4409,148.0075,q4ec1.g.gaze.21,id(gtype_up)
148.0075,196.1579,q4ec1.g.gaze.22,id(gtype_down)
196.1579,196.5738,q4ec1.g.gaze.23,id(gtype_up)
196.5738,212.4888,q4ec1.g.gaze.24,id(gtype_down)
