start,end,id,type
0.0000,13.7367,q3ec8.f.gaze.2,id(gtype_down)
13.7367,14.4714,q3ec8.f.gaze.3,id(gtype_up)
14.4714,19.7627,q3ec8.f.gaze.4,id(gtype_down)
19.7627,21.3180,q3ec8.f.gaze.5,id(gtype_up)
21.3180,25.6848,q3ec8.f.gaze.6,id(gtype_down)
25.6848,26.8366,q3ec8.f.gaze.7,id(gtype_up)
26.8366,49.7461,q3ec8.f.gaze.8,id(gtype_down)
49.7461,50.3370,q3ec8.f.gaze.9,id(gtype_up)
50.3370,105.0344,q3ec8.f.gaze.10,id(gtype_down)
105.0344,105.7143,q3ec8.f.gaze.11,id(gtype_up)
105.7143,136.7576,q3ec8.f.gaze.12,id(gtype_down)
136.7576,137.6714,q3ec8.f.gaze.13,id(gtype_up)
137.6714,178.0872,q3ec8.f.gaze.14,id(gtype_down)
178.0872,180.2560,q3ec8.f.gaze.15,id(gtype_up)
180.2560,196.3392,q3ec8.f.gaze.16,id(gtype_down)
196.3392,199.2673,q3ec8.f.gaze.17,id(gtype_up)
199.2673,200.4648,q3ec8.f.gaze.18,id(gtype_down)
200.4648,201.3419,q3ec8.f.gaze.19,id(gtype_up)
201.3419,246.9292,q3ec8.f.gaze.20,id(gtype_down)
246.9292,249.2600,q3ec8.f.gaze.21,id(gtype_up)
249.2600,271.8701,q3ec8.f.gaze.22,id(gtype_down)
271.8701,273.5181,q3ec8.f.gaze.23,id(gtype_up)
273.5181,274.7064,q3ec8.f.gaze.24,id(gtype_down)
274.7064,275.9330,q3ec8.f.gaze.25,id(gtype_up)
275.9330,286.6583,q3ec8.f.gaze.26,id(gtype_down)
