start,end,id,type
0.0000,2.0472,q8ec5.f.gaze.2,id(gtype_down)
2.0472,3.7315,q8ec5.f.gaze.3,id(gtype_up)
3.7315,20.6211,q8ec5.f.gaze.4,id(gtype_down)
20.6211,20.9085,q8ec5.f.gaze.5,id(gtype_up)
20.9085,21.6659,q8ec5.f.gaze.6,id(gtype_down)
21.6659,23.3106,q8ec5.f.gaze.7,id(gtype_up)
23.3106,23.9060,q8ec5.f.gaze.8,id(gtype_down)
23.9060,24.3059,q8ec5.f.gaze.9,id(gtype_up)
24.3059,24.3060,q8ec5.f.gaze.10,id(gtype_down)
24.3060,24.9622,q8ec5.f.gaze.11,id(gtype_up)
24.9622,25.7782,q8ec5.f.gaze.12,id(gtype_down)
25.7782,26.8889,q8ec5.f.gaze.13,id(gtype_up)
26.8889,36.4822,q8ec5.f.gaze.14,id(gtype_down)
36.4822,37.1830,q8ec5.f.gaze.15,id(gtype_up)
37.1830,42.5011,q8ec5.f.gaze.16,id(gtype_down)
42.5011,43.1464,q8ec5.f.gaze.17,id(gtype_up)
43.1464,47.6110,q8ec5.f.gaze.18,id(gtype_down)
47.6110,43.9851,q8ec5.f.gaze.19,id(gtype_up)
43.9851,50.5385,q8ec5.f.gaze.20,id(gtype_down)
50.5385,51.0418,q8ec5.f.gaze.21,id(gtype_up)
51.0418,52.3348,q8ec5.f.gaze.22,id(gtype_down)
52.3348,52.6062,q8ec5.f.gaze.23,id(gtype_up)
52.6062,53.3271,q8ec5.f.gaze.24,id(gtype_down)
53.3271,53.9353,q8ec5.f.gaze.25,id(gtype_up)
53.9353,53.9354,q8ec5.f.gaze.26,id(gtype_down)
53.9354,54.3380,q8ec5.f.gaze.27,id(gtype_up)
54.3380,54.8041,q8ec5.f.gaze.28,id(gtype_down)
54.8041,55.2866,q8ec5.f.gaze.29,id(gtype_up)
55.2866,68.8213,q8ec5.f.gaze.30,id(gtype_down)
68.8213,70.0402,q8ec5.f.gaze.31,id(gtype_up)
70.0402,73.8903,q8ec5.f.gaze.32,id(gtype_down)
73.8903,75.4453,q8ec5.f.gaze.33,id(gtype_up)
75.4453,76.5835,q8ec5.f.gaze.34,id(gtype_down)
76.5835,77.2549,q8ec5.f.gaze.35,id(gtype_up)
77.2549,78.6795,q8ec5.f.gaze.36,id(gtype_down)
78.6795,80.2767,q8ec5.f.gaze.37,id(gtype_up)
80.2767,80.2768,q8ec5.f.gaze.38,id(gtype_down)
80.2768,81.8146,q8ec5.f.gaze.39,id(gtype_up)
81.8146,81.8147,q8ec5.f.gaze.40,id(gtype_down)
81.8147,81.9723,q8ec5.f.gaze.41,id(gtype_up)
81.9723,88.8088,q8ec5.f.gaze.42,id(gtype_down)
88.8088,89.3283,q8ec5.f.gaze.43,id(gtype_up)
89.3283,102.4328,q8ec5.f.gaze.44,id(gtype_down)
102.4328,103.1515,q8ec5.f.gaze.45,id(gtype_up)
103.1515,121.6802,q8ec5.f.gaze.46,id(gtype_down)
121.6802,121.9381,q8ec5.f.gaze.47,id(gtype_up)
121.9381,140.4585,q8ec5.f.gaze.48,id(gtype_down)
140.4585,141.7050,q8ec5.f.gaze.49,id(gtype_up)
141.7050,147.4095,q8ec5.f.gaze.50,id(gtype_down)
147.4095,147.6579,q8ec5.f.gaze.51,id(gtype_up)
147.6579,149.5762,q8ec5.f.gaze.52,id(gtype_down)
149.5762,149.9656,q8ec5.f.gaze.53,id(gtype_up)
149.9656,154.1029,q8ec5.f.gaze.54,id(gtype_down)
154.1029,154.8701,q8ec5.f.gaze.55,id(gtype_up)
154.8701,159.1304,q8ec5.f.gaze.56,id(gtype_down)
159.1304,159.8435,q8ec5.f.gaze.57,id(gtype_up)
159.8435,166.3751,q8ec5.f.gaze.58,id(gtype_down)
166.3751,167.2790,q8ec5.f.gaze.59,id(gtype_up)
167.2790,188.7962,q8ec5.f.gaze.60,id(gtype_down)
188.7962,190.9302,q8ec5.f.gaze.61,id(gtype_up)
190.9302,192.8045,q8ec5.f.gaze.62,id(gtype_down)
192.8045,194.6348,q8ec5.f.gaze.63,id(gtype_up)
194.6348,201.9945,q8ec5.f.gaze.64,id(gtype_down)
201.9945,203.3612,q8ec5.f.gaze.65,id(gtype_up)
203.3612,203.3613,q8ec5.f.gaze.66,id(gtype_down)
203.3613,204.5075,q8ec5.f.gaze.67,id(gtype_up)
204.5075,235.3887,q8ec5.f.gaze.68,id(gtype_down)
235.3887,235.6740,q8ec5.f.gaze.69,id(gtype_up)
235.6740,253.2516,q8ec5.f.gaze.70,id(gtype_down)
253.2516,253.5411,q8ec5.f.gaze.71,id(gtype_up)
253.5411,259.6366,q8ec5.f.gaze.72,id(gtype_down)
259.6366,259.6366,q8ec5.f.gaze.73,id(gtype_up)
259.6366,261.4540,q8ec5.f.gaze.74,id(gtype_down)
261.4540,264.8358,q8ec5.f.gaze.75,id(gtype_up)
264.8358,283.0135,q8ec5.f.gaze.76,id(gtype_down)
283.0135,283.4200,q8ec5.f.gaze.77,id(gtype_up)
283.4200,289.5124,q8ec5.f.gaze.78,id(gtype_down)
289.5124,290.5469,q8ec5.f.gaze.79,id(gtype_up)
290.5469,299.0699,q8ec5.f.gaze.80,id(gtype_down)
