start,end,id,type
0.0000,3.5906,q4ec4.g.gaze.2,id(gtype_down)
3.5906,4.8799,q4ec4.g.gaze.3,id(gtype_up)
4.8799,5.4379,q4ec4.g.gaze.4,id(gtype_down)
5.4379,9.4626,q4ec4.g.gaze.5,id(gtype_up)
9.4626,9.9700,q4ec4.g.gaze.6,id(gtype_down)
9.9700,10.2802,q4ec4.g.gaze.7,id(gtype_up)
10.2802,12.2186,q4ec4.g.gaze.8,id(gtype_down)
12.2186,11.6913,q4ec4.g.gaze.9,id(gtype_up)
11.6913,12.2892,q4ec4.g.gaze.10,id(gtype_down)
12.2892,13.7604,q4ec4.g.gaze.11,id(gtype_up)
13.7604,16.5301,q4ec4.g.gaze.12,id(gtype_down)
16.5301,17.7477,q4ec4.g.gaze.13,id(gtype_up)
17.7477,18.1695,q4ec4.g.gaze.14,id(gtype_down)
18.1695,19.3139,q4ec4.g.gaze.15,id(gtype_up)
19.3139,27.6669,q4ec4.g.gaze.16,id(gtype_down)
27.6669,28.1047,q4ec4.g.gaze.17,id(gtype_up)
28.1047,29.8006,q4ec4.g.gaze.18,id(gtype_down)
29.8006,30.8658,q4ec4.g.gaze.19,id(gtype_up)
30.8658,36.7009,q4ec4.g.gaze.20,id(gtype_down)
36.7009,37.0272,q4ec4.g.gaze.21,id(gtype_up)
37.0272,39.1086,q4ec4.g.gaze.22,id(gtype_down)
39.1086,39.3801,q4ec4.g.gaze.23,id(gtype_up)
39.3801,43.1982,q4ec4.g.gaze.24,id(gtype_down)
43.1982,46.3481,q4ec4.g.gaze.25,id(gtype_up)
46.3481,50.3366,q4ec4.g.gaze.26,id(gtype_down)
50.3366,51.3162,q4ec4.g.gaze.27,id(gtype_up)
51.3162,52.0845,q4ec4.g.gaze.28,id(gtype_down)
52.0845,52.6263,q4ec4.g.gaze.29,id(gtype_up)
52.6263,54.3598,q4ec4.g.gaze.30,id(gtype_down)
54.3598,56.8692,q4ec4.g.gaze.31,id(gtype_up)
56.8692,57.5712,q4ec4.g.gaze.32,id(gtype_down)
57.5712,57.9509,q4ec4.g.gaze.33,id(gtype_up)
57.9509,63.8074,q4ec4.g.gaze.34,id(gtype_down)
63.8074,64.3451,q4ec4.g.gaze.35,id(gtype_up)
64.3451,68.9098,q4ec4.g.gaze.36,id(gtype_down)
68.9098,69.2749,q4ec4.g.gaze.37,id(gtype_up)
69.2749,77.2576,q4ec4.g.gaze.38,id(gtype_down)
77.2576,78.3424,q4ec4.g.gaze.39,id(gtype_up)
78.3424,80.6485,q4ec4.g.gaze.40,id(gtype_down)
80.6485,81.6779,q4ec4.g.gaze.41,id(gtype_up)
81.6779,81.8627,q4ec4.g.gaze.42,id(gtype_down)
81.8627,83.1231,q4ec4.g.gaze.43,id(gtype_up)
83.1231,83.5806,q4ec4.g.gaze.44,id(gtype_down)
83.5806,84.8396,q4ec4.g.gaze.45,id(gtype_up)
84.8396,86.1679,q4ec4.g.gaze.46,id(gtype_down)
86.1679,86.4884,q4ec4.g.gaze.47,id(gtype_up)
86.4884,92.0042,q4ec4.g.gaze.48,id(gtype_down)
92.0042,93.8186,q4ec4.g.gaze.49,id(gtype_up)
93.8186,97.7316,q4ec4.g.gaze.50,id(gtype_down)
97.7316,98.6811,q4ec4.g.gaze.51,id(gtype_up)
98.6811,108.8776,q4ec4.g.gaze.52,id(gtype_down)
108.8776,109.5823,q4ec4.g.gaze.53,id(gtype_up)
109.5823,110.4430,q4ec4.g.gaze.54,id(gtype_down)
110.4430,112.3472,q4ec4.g.gaze.55,id(gtype_up)
112.3472,114.4455,q4ec4.g.gaze.56,id(gtype_down)
114.4455,115.4224,q4ec4.g.gaze.57,id(gtype_up)
115.4224,116.4170,q4ec4.g.gaze.58,id(gtype_down)
116.4170,118.0574,q4ec4.g.gaze.59,id(gtype_up)
118.0574,126.9565,q4ec4.g.gaze.60,id(gtype_down)
126.9565,128.2504,q4ec4.g.gaze.61,id(gtype_up)
128.2504,133.2700,q4ec4.g.gaze.62,id(gtype_down)
133.2700,134.7371,q4ec4.g.gaze.63,id(gtype_up)
134.7371,142.6288,q4ec4.g.gaze.64,id(gtype_down)
142.6288,144.2451,q4ec4.g.gaze.65,id(gtype_up)
144.2451,152.1471,q4ec4.g.gaze.66,id(gtype_down)
152.1471,152.7714,q4ec4.g.gaze.67,id(gtype_up)
152.7714,157.2931,q4ec4.g.gaze.68,id(gtype_down)
157.2931,158.5587,q4ec4.g.gaze.69,id(gtype_up)
158.5587,159.3789,q4ec4.g.gaze.70,id(gtype_down)
159.3789,163.9347,q4ec4.g.gaze.71,id(gtype_up)
163.9347,164.4037,q4ec4.g.gaze.72,id(gtype_down)
164.4037,165.8031,q4ec4.g.gaze.73,id(gtype_up)
165.8031,169.9432,q4ec4.g.gaze.74,id(gtype_down)
169.9432,171.0983,q4ec4.g.gaze.75,id(gtype_up)
171.0983,171.0984,q4ec4.g.gaze.76,id(gtype_down)
171.0984,172.4409,q4ec4.g.gaze.77,id(gtype_up)
172.4409,172.9950,q4ec4.g.gaze.78,id(gtype_down)
172.9950,173.5315,q4ec4.g.gaze.79,id(gtype_up)
173.5315,173.9487,q4ec4.g.gaze.80,id(gtype_down)
173.9487,177.8418,q4ec4.g.gaze.81,id(gtype_up)
177.8418,177.8419,q4ec4.g.gaze.82,id(gtype_down)
177.8419,179.5988,q4ec4.g.gaze.83,id(gtype_up)
179.5988,188.5351,q4ec4.g.gaze.84,id(gtype_down)
188.5351,189.3102,q4ec4.g.gaze.85,id(gtype_up)
189.3102,194.4321,q4ec4.g.gaze.86,id(gtype_down)
194.4321,194.8792,q4ec4.g.gaze.87,id(gtype_up)
194.8792,195.9490,q4ec4.g.gaze.88,id(gtype_down)
195.9490,196.4030,q4ec4.g.gaze.89,id(gtype_up)
196.4030,196.7184,q4ec4.g.gaze.90,id(gtype_down)
196.7184,201.3757,q4ec4.g.gaze.91,id(gtype_up)
201.3757,226.4677,q4ec4.g.gaze.92,id(gtype_down)
226.4677,227.2614,q4ec4.g.gaze.93,id(gtype_up)
227.2614,229.7359,q4ec4.g.gaze.94,id(gtype_down)
229.7359,230.1149,q4ec4.g.gaze.95,id(gtype_up)
230.1149,236.2694,q4ec4.g.gaze.96,id(gtype_down)
236.2694,234.0728,q4ec4.g.gaze.97,id(gtype_up)
234.0728,236.0421,q4ec4.g.gaze.98,id(gtype_down)
236.0421,237.0545,q4ec4.g.gaze.99,id(gtype_up)
237.0545,242.5329,q4ec4.g.gaze.100,id(gtype_down)
242.5329,245.9597,q4ec4.g.gaze.101,id(gtype_up)
245.9597,248.8634,q4ec4.g.gaze.102,id(gtype_down)
248.8634,254.6091,q4ec4.g.gaze.103,id(gtype_up)
254.6091,254.6092,q4ec4.g.gaze.104,id(gtype_down)
254.6092,251.6288,q4ec4.g.gaze.105,id(gtype_up)
251.6288,255.5670,q4ec4.g.gaze.106,id(gtype_down)
255.5670,265.3370,q4ec4.g.gaze.107,id(gtype_up)
265.3370,265.3370,q4ec4.g.gaze.108,id(gtype_down)
265.3370,262.8900,q4ec4.g.gaze.109,id(gtype_up)
262.8900,289.3707,q4ec4.g.gaze.110,id(gtype_down)
289.3707,290.0943,q4ec4.g.gaze.111,id(gtype_up)
290.0943,291.5698,q4ec4.g.gaze.112,id(gtype_down)
291.5698,292.0574,q4ec4.g.gaze.113,id(gtype_up)
292.0574,294.6887,q4ec4.g.gaze.114,id(gtype_down)
294.6887,294.8884,q4ec4.g.gaze.115,id(gtype_up)
294.8884,296.1983,q4ec4.g.gaze.116,id(gtype_down)
296.1983,296.6647,q4ec4.g.gaze.117,id(gtype_up)
296.6647,301.2253,q4ec4.g.gaze.118,id(gtype_down)
301.2253,301.2253,q4ec4.g.gaze.119,id(gtype_up)
301.2253,309.5712,q4ec4.g.gaze.120,id(gtype_down)
309.5712,310.2668,q4ec4.g.gaze.121,id(gtype_up)
310.2668,337.2754,q4ec4.g.gaze.122,id(gtype_down)
337.2754,338.0894,q4ec4.g.gaze.123,id(gtype_up)
338.0894,342.6616,q4ec4.g.gaze.124,id(gtype_down)
342.6616,341.0262,q4ec4.g.gaze.125,id(gtype_up)
341.0262,383.5550,q4ec4.g.gaze.126,id(gtype_down)
383.5550,384.6783,q4ec4.g.gaze.127,id(gtype_up)
384.6783,395.6290,q4ec4.g.gaze.128,id(gtype_down)
395.6290,396.1447,q4ec4.g.gaze.129,id(gtype_up)
396.1447,404.2152,q4ec4.g.gaze.130,id(gtype_down)
404.2152,406.3597,q4ec4.g.gaze.131,id(gtype_up)
406.3597,409.5546,q4ec4.g.gaze.132,id(gtype_down)
409.5546,410.0443,q4ec4.g.gaze.133,id(gtype_up)
410.0443,410.6299,q4ec4.g.gaze.134,id(gtype_down)
410.6299,412.3084,q4ec4.g.gaze.135,id(gtype_up)
412.3084,420.6191,q4ec4.g.gaze.136,id(gtype_down)
420.6191,422.2507,q4ec4.g.gaze.137,id(gtype_up)
422.2507,423.6093,q4ec4.g.gaze.138,id(gtype_down)
423.6093,425.2409,q4ec4.g.gaze.139,id(gtype_up)
