start,end,id,type
0.0000,0.4777,q7ec1.f.gaze.2,id(gtype_down)
0.4777,5.6917,q7ec1.f.gaze.3,id(gtype_up)
5.6917,5.6918,q7ec1.f.gaze.4,id(gtype_down)
5.6918,4.0091,q7ec1.f.gaze.5,id(gtype_up)
4.0091,7.4718,q7ec1.f.gaze.6,id(gtype_down)
7.4718,8.6935,q7ec1.f.gaze.7,id(gtype_up)
8.6935,14.9555,q7ec1.f.gaze.8,id(gtype_down)
14.9555,16.8939,q7ec1.f.gaze.9,id(gtype_up)
16.8939,16.8941,q7ec1.f.gaze.10,id(gtype_down)
16.8941,19.6459,q7ec1.f.gaze.11,id(gtype_up)
19.6459,20.8610,q7ec1.f.gaze.12,id(gtype_down)
20.8610,21.8808,q7ec1.f.gaze.13,id(gtype_up)
21.8808,40.9674,q7ec1.f.gaze.14,id(gtype_down)
40.9674,42.7211,q7ec1.f.gaze.15,id(gtype_up)
42.7211,53.6511,q7ec1.f.gaze.16,id(gtype_down)
53.6511,54.8682,q7ec1.f.gaze.17,id(gtype_off)
54.8682,59.6086,q7ec1.f.gaze.19,id(gtype_down)
59.6086,60.2768,q7ec1.f.gaze.20,id(gtype_up)
60.2768,67.5631,q7ec1.f.gaze.21,id(gtype_down)
67.5631,67.9180,q7ec1.f.gaze.22,id(gtype_up)
67.9180,70.6439,q7ec1.f.gaze.23,id(gtype_down)
70.6439,71.7163,q7ec1.f.gaze.24,id(gtype_up)
71.7163,91.8808,q7ec1.f.gaze.25,id(gtype_down)
91.8808,92.8191,q7ec1.f.gaze.26,id(gtype_up)
92.8191,98.5046,q7ec1.f.gaze.27,id(gtype_down)
98.5046,98.6446,q7ec1.f.gaze.28,id(gtype_up)
98.6446,99.5952,q7ec1.f.gaze.29,id(gtype_down)
99.5952,100.7355,q7ec1.f.gaze.30,id(gtype_up)
100.7355,106.8297,q7ec1.f.gaze.31,id(gtype_down)
106.8297,107.8632,q7ec1.f.gaze.32,id(gtype_up)
107.8632,114.5022,q7ec1.f.gaze.33,id(gtype_down)
114.5022,115.8627,q7ec1.f.gaze.34,id(gtype_up)
115.8627,119.2528,q7ec1.f.gaze.35,id(gtype_down)
119.2528,119.9485,q7ec1.f.gaze.36,id(gtype_up)
119.9485,136.0993,q7ec1.f.gaze.38,id(gtype_off)
136.0993,140.3006,q7ec1.f.gaze.40,id(gtype_down)
140.3006,141.0048,q7ec1.f.gaze.41,id(gtype_up)
141.0048,157.9496,q7ec1.f.gaze.42,id(gtype_down)
157.9496,159.0293,q7ec1.f.gaze.43,id(gtype_up)
159.0293,168.4184,q7ec1.f.gaze.44,id(gtype_down)
168.4184,170.0416,q7ec1.f.gaze.45,id(gtype_up)
170.0416,174.1614,q7ec1.f.gaze.46,id(gtype_down)
174.1614,176.9415,q7ec1.f.gaze.47,id(gtype_up)
176.9415,182.0129,q7ec1.f.gaze.48,id(gtype_down)
182.0129,182.8457,q7ec1.f.gaze.49,id(gtype_up)
182.8457,191.2796,q7ec1.f.gaze.50,id(gtype_down)
191.2796,194.4871,q7ec1.f.gaze.51,id(gtype_up)
194.4871,196.8634,q7ec1.f.gaze.52,id(gtype_down)
196.8634,200.4620,q7ec1.f.gaze.53,id(gtype_up)
200.4620,205.0502,q7ec1.f.gaze.54,id(gtype_down)
205.0502,206.0505,q7ec1.f.gaze.55,id(gtype_up)
206.0505,211.0256,q7ec1.f.gaze.56,id(gtype_down)
211.0256,211.3913,q7ec1.f.gaze.57,id(gtype_up)
211.3913,227.4696,q7ec1.f.gaze.58,id(gtype_down)
227.4696,228.3802,q7ec1.f.gaze.59,id(gtype_up)
228.3802,231.3414,q7ec1.f.gaze.60,id(gtype_down)
231.3414,232.3338,q7ec1.f.gaze.61,id(gtype_up)
232.3338,247.6622,q7ec1.f.gaze.62,id(gtype_down)
247.6622,251.2699,q7ec1.f.gaze.63,id(gtype_off)
251.2699,255.1961,q7ec1.f.gaze.65,id(gtype_down)
255.1961,258.9698,q7ec1.f.gaze.66,id(gtype_off)
258.9698,266.9331,q7ec1.f.gaze.68,id(gtype_down)
266.9331,267.6097,q7ec1.f.gaze.69,id(gtype_up)
267.6097,276.2998,q7ec1.f.gaze.70,id(gtype_down)
276.2998,276.8251,q7ec1.f.gaze.71,id(gtype_up)
276.8251,281.5868,q7ec1.f.gaze.72,id(gtype_down)
281.5868,282.7493,q7ec1.f.gaze.73,id(gtype_up)
282.7493,285.5601,q7ec1.f.gaze.74,id(gtype_down)
285.5601,286.0671,q7ec1.f.gaze.75,id(gtype_up)
286.0671,293.6776,q7ec1.f.gaze.76,id(gtype_down)
293.6776,294.4805,q7ec1.f.gaze.77,id(gtype_up)
294.4805,307.9891,q7ec1.f.gaze.78,id(gtype_down)
307.9891,309.5935,q7ec1.f.gaze.79,id(gtype_up)
309.5935,353.1498,q7ec1.f.gaze.80,id(gtype_down)
353.1498,354.8272,q7ec1.f.gaze.81,id(gtype_up)
354.8272,361.0722,q7ec1.f.gaze.82,id(gtype_down)
361.0722,362.2699,q7ec1.f.gaze.83,id(gtype_up)
362.2699,382.4653,q7ec1.f.gaze.84,id(gtype_down)
382.4653,383.3645,q7ec1.f.gaze.85,id(gtype_up)
383.3645,386.5953,q7ec1.f.gaze.86,id(gtype_down)
