start,end,id,type
0.0000,1.4960,q3ec5.g.gaze.2,id(gtype_down)
1.4960,2.4800,q3ec5.g.gaze.3,id(gtype_up)
2.4800,10.6923,q3ec5.g.gaze.4,id(gtype_down)
10.6923,11.3722,q3ec5.g.gaze.5,id(gtype_up)
11.3722,18.4544,q3ec5.g.gaze.6,id(gtype_down)
18.4544,20.4908,q3ec5.g.gaze.7,id(gtype_up)
20.4908,27.0050,q3ec5.g.gaze.8,id(gtype_down)
27.0050,28.3176,q3ec5.g.gaze.9,id(gtype_up)
28.3176,34.1390,q3ec5.g.gaze.10,id(gtype_down)
34.1390,35.2793,q3ec5.g.gaze.11,id(gtype_up)
35.2793,38.9661,q3ec5.g.gaze.12,id(gtype_down)
38.9661,40.1164,q3ec5.g.gaze.13,id(gtype_up)
40.1164,41.7529,q3ec5.g.gaze.14,id(gtype_down)
41.7529,55.5771,q3ec5.g.gaze.15,id(gtype_up)
55.5771,56.3571,q3ec5.g.gaze.16,id(gtype_down)
56.3571,57.0273,q3ec5.g.gaze.17,id(gtype_up)
57.0273,60.8996,q3ec5.g.gaze.18,id(gtype_down)
60.8996,65.9847,q3ec5.g.gaze.19,id(gtype_up)
65.9847,68.8704,q3ec5.g.gaze.20,id(gtype_down)
68.8704,69.7942,q3ec5.g.gaze.21,id(gtype_up)
69.7942,91.4607,q3ec5.g.gaze.22,id(gtype_down)
91.4607,93.5246,q3ec5.g.gaze.23,id(gtype_up)
93.5246,146.7587,q3ec5.g.gaze.24,id(gtype_down)
146.7587,147.9687,q3ec5.g.gaze.25,id(gtype_up)
147.9687,149.0858,q3ec5.g.gaze.26,id(gtype_down)
149.0858,153.9528,q3ec5.g.gaze.27,id(gtype_up)
153.9528,153.9529,q3ec5.g.gaze.28,id(gtype_down)
153.9529,152.6802,q3ec5.g.gaze.29,id(gtype_up)
152.6802,212.2374,q3ec5.g.gaze.30,id(gtype_down)
212.2374,212.9754,q3ec5.g.gaze.31,id(gtype_up)
212.9754,231.7255,q3ec5.g.gaze.32,id(gtype_down)
231.7255,233.4078,q3ec5.g.gaze.33,id(gtype_up)
233.4078,251.9988,q3ec5.g.gaze.34,id(gtype_down)
