start,end,id,type
0.0000,5.6433,q7ec3.g.gaze.2,id(gtype_down)
5.6433,7.3040,q7ec3.g.gaze.3,id(gtype_up)
7.3040,47.5974,q7ec3.g.gaze.4,id(gtype_down)
47.5974,47.7946,q7ec3.g.gaze.5,id(gtype_up)
47.7946,104.1691,q7ec3.g.gaze.6,id(gtype_down)
104.1691,105.3672,q7ec3.g.gaze.7,id(gtype_up)
105.3672,113.6181,q7ec3.g.gaze.8,id(gtype_down)
113.6181,113.6182,q7ec3.g.gaze.9,id(gtype_up)
113.6182,116.7679,q7ec3.g.gaze.10,id(gtype_down)
116.7679,118.0664,q7ec3.g.gaze.11,id(gtype_up)
118.0664,127.6895,q7ec3.g.gaze.12,id(gtype_down)
127.6895,127.7981,q7ec3.g.gaze.13,id(gtype_up)
127.7981,130.4244,q7ec3.g.gaze.14,id(gtype_down)
130.4244,131.5255,q7ec3.g.gaze.15,id(gtype_up)
131.5255,149.5337,q7ec3.g.gaze.16,id(gtype_down)
149.5337,151.5992,q7ec3.g.gaze.17,id(gtype_up)
151.5992,154.3305,q7ec3.g.gaze.18,id(gtype_down)
154.3305,155.0132,q7ec3.g.gaze.19,id(gtype_up)
155.0132,158.6108,q7ec3.g.gaze.20,id(gtype_down)
158.6108,159.6039,q7ec3.g.gaze.21,id(gtype_up)
159.6039,165.1489,q7ec3.g.gaze.22,id(gtype_down)
165.1489,165.4964,q7ec3.g.gaze.23,id(gtype_up)
165.4964,165.8957,q7ec3.g.gaze.24,id(gtype_down)
165.8957,166.8626,q7ec3.g.gaze.25,id(gtype_up)
166.8626,200.6933,q7ec3.g.gaze.26,id(gtype_down)
200.6933,202.7215,q7ec3.g.gaze.27,id(gtype_up)
202.7215,215.2807,q7ec3.g.gaze.28,id(gtype_down)
215.2807,216.7119,q7ec3.g.gaze.29,id(gtype_up)
216.7119,219.3651,q7ec3.g.gaze.30,id(gtype_down)
219.3651,219.9892,q7ec3.g.gaze.31,id(gtype_up)
219.9892,221.3312,q7ec3.g.gaze.32,id(gtype_down)
221.3312,222.6884,q7ec3.g.gaze.33,id(gtype_up)
222.6884,229.3531,q7ec3.g.gaze.34,id(gtype_down)
229.3531,230.0304,q7ec3.g.gaze.35,id(gtype_up)
230.0304,245.5681,q7ec3.g.gaze.36,id(gtype_down)
245.5681,247.2770,q7ec3.g.gaze.37,id(gtype_up)
247.2770,248.9418,q7ec3.g.gaze.38,id(gtype_down)
248.9418,249.7043,q7ec3.g.gaze.39,id(gtype_up)
249.7043,253.6292,q7ec3.g.gaze.40,id(gtype_down)
253.6292,254.1295,q7ec3.g.gaze.41,id(gtype_up)
254.1295,267.7025,q7ec3.g.gaze.42,id(gtype_down)
267.7025,269.3914,q7ec3.g.gaze.43,id(gtype_up)
269.3914,271.7728,q7ec3.g.gaze.44,id(gtype_down)
271.7728,272.9948,q7ec3.g.gaze.45,id(gtype_up)
272.9948,278.0632,q7ec3.g.gaze.46,id(gtype_down)
278.0632,278.9663,q7ec3.g.gaze.47,id(gtype_up)
278.9663,283.0483,q7ec3.g.gaze.48,id(gtype_down)
283.0483,285.3942,q7ec3.g.gaze.49,id(gtype_up)
285.3942,291.0733,q7ec3.g.gaze.50,id(gtype_down)
291.0733,291.3574,q7ec3.g.gaze.51,id(gtype_up)
291.3574,301.8182,q7ec3.g.gaze.52,id(gtype_down)
301.8182,302.6144,q7ec3.g.gaze.53,id(gtype_up)
302.6144,305.6269,q7ec3.g.gaze.54,id(gtype_down)
305.6269,306.0541,q7ec3.g.gaze.55,id(gtype_up)
306.0541,307.6432,q7ec3.g.gaze.56,id(gtype_down)
307.6432,308.0280,q7ec3.g.gaze.57,id(gtype_up)
308.0280,308.4821,q7ec3.g.gaze.58,id(gtype_down)
308.4821,317.2751,q7ec3.g.gaze.59,id(gtype_off)
317.2751,317.8859,q7ec3.g.gaze.62,id(gtype_up)
317.8859,321.6991,q7ec3.g.gaze.63,id(gtype_down)
321.6991,323.1370,q7ec3.g.gaze.64,id(gtype_up)
323.1370,335.4209,q7ec3.g.gaze.65,id(gtype_down)
335.4209,336.3733,q7ec3.g.gaze.66,id(gtype_up)
336.3733,350.8031,q7ec3.g.gaze.67,id(gtype_down)
350.8031,352.0757,q7ec3.g.gaze.68,id(gtype_up)
352.0757,378.7449,q7ec3.g.gaze.69,id(gtype_down)
378.7449,379.2436,q7ec3.g.gaze.70,id(gtype_up)
379.2436,381.5280,q7ec3.g.gaze.71,id(gtype_down)
381.5280,381.9153,q7ec3.g.gaze.72,id(gtype_up)
381.9153,385.1911,q7ec3.g.gaze.73,id(gtype_down)
385.1911,385.5460,q7ec3.g.gaze.74,id(gtype_up)
385.5460,394.8121,q7ec3.g.gaze.75,id(gtype_down)
394.8121,396.7432,q7ec3.g.gaze.76,id(gtype_up)
