start,end,id,type
0.0000,0.7905,q7ec2.g.gaze.2,id(gtype_down)
0.7905,4.3702,q7ec2.g.gaze.3,id(gtype_up)
4.3702,10.1212,q7ec2.g.gaze.4,id(gtype_down)
10.1212,10.9875,q7ec2.g.gaze.5,id(gtype_up)
10.9875,11.1819,q7ec2.g.gaze.6,id(gtype_down)
11.1819,13.5304,q7ec2.g.gaze.7,id(gtype_up)
13.5304,15.5495,q7ec2.g.gaze.8,id(gtype_down)
15.5495,19.5784,q7ec2.g.gaze.9,id(gtype_up)
19.5784,21.6990,q7ec2.g.gaze.10,id(gtype_down)
21.6990,22.4105,q7ec2.g.gaze.11,id(gtype_up)
22.4105,55.4211,q7ec2.g.gaze.12,id(gtype_down)
55.4211,57.5692,q7ec2.g.gaze.13,id(gtype_up)
57.5692,62.7399,q7ec2.g.gaze.14,id(gtype_down)
62.7399,64.0739,q7ec2.g.gaze.15,id(gtype_up)
64.0739,75.0884,q7ec2.g.gaze.16,id(gtype_down)
75.0884,77.7728,q7ec2.g.gaze.17,id(gtype_up)
77.7728,105.5741,q7ec2.g.gaze.18,id(gtype_down)
105.5741,107.0432,q7ec2.g.gaze.19,id(gtype_up)
107.0432,107.1486,q7ec2.g.gaze.20,id(gtype_down)
107.1486,108.8350,q7ec2.g.gaze.21,id(gtype_up)
108.8350,113.9833,q7ec2.g.gaze.22,id(gtype_down)
113.9833,117.4209,q7ec2.g.gaze.23,id(gtype_up)
117.4209,122.8898,q7ec2.g.gaze.24,id(gtype_down)
122.8898,123.2488,q7ec2.g.gaze.25,id(gtype_up)
123.2488,124.4082,q7ec2.g.gaze.26,id(gtype_down)
124.4082,125.8081,q7ec2.g.gaze.27,id(gtype_up)
125.8081,138.5749,q7ec2.g.gaze.28,id(gtype_down)
138.5749,139.7496,q7ec2.g.gaze.29,id(gtype_up)
139.7496,144.2632,q7ec2.g.gaze.30,id(gtype_down)
144.2632,148.1096,q7ec2.g.gaze.31,id(gtype_up)
148.1096,148.2455,q7ec2.g.gaze.32,id(gtype_down)
148.2455,148.9075,q7ec2.g.gaze.33,id(gtype_up)
148.9075,171.8983,q7ec2.g.gaze.34,id(gtype_down)
171.8983,173.7494,q7ec2.g.gaze.35,id(gtype_up)
173.7494,178.3641,q7ec2.g.gaze.36,id(gtype_down)
178.3641,178.3641,q7ec2.g.gaze.37,id(gtype_up)
178.3641,201.5690,q7ec2.g.gaze.38,id(gtype_down)
201.5690,203.1302,q7ec2.g.gaze.39,id(gtype_up)
203.1302,205.4062,q7ec2.g.gaze.40,id(gtype_down)
205.4062,206.7928,q7ec2.g.gaze.41,id(gtype_up)
206.7928,210.0176,q7ec2.g.gaze.42,id(gtype_down)
210.0176,210.8936,q7ec2.g.gaze.43,id(gtype_up)
210.8936,212.0037,q7ec2.g.gaze.44,id(gtype_down)
212.0037,212.6098,q7ec2.g.gaze.45,id(gtype_up)
212.6098,212.6099,q7ec2.g.gaze.46,id(gtype_down)
212.6099,213.6725,q7ec2.g.gaze.47,id(gtype_up)
213.6725,222.1651,q7ec2.g.gaze.48,id(gtype_down)
222.1651,223.4497,q7ec2.g.gaze.49,id(gtype_up)
223.4497,247.9622,q7ec2.g.gaze.50,id(gtype_down)
247.9622,248.3146,q7ec2.g.gaze.51,id(gtype_up)
248.3146,250.6235,q7ec2.g.gaze.52,id(gtype_down)
250.6235,251.3647,q7ec2.g.gaze.53,id(gtype_up)
251.3647,253.9372,q7ec2.g.gaze.54,id(gtype_down)
253.9372,255.2283,q7ec2.g.gaze.55,id(gtype_up)
255.2283,255.2284,q7ec2.g.gaze.56,id(gtype_down)
255.2284,256.1506,q7ec2.g.gaze.57,id(gtype_up)
256.1506,259.8561,q7ec2.g.gaze.58,id(gtype_down)
259.8561,260.3831,q7ec2.g.gaze.59,id(gtype_up)
260.3831,274.4016,q7ec2.g.gaze.60,id(gtype_down)
274.4016,280.6521,q7ec2.g.gaze.61,id(gtype_up)
280.6521,294.6536,q7ec2.g.gaze.62,id(gtype_down)
294.6536,295.6252,q7ec2.g.gaze.63,id(gtype_up)
295.6252,297.1240,q7ec2.g.gaze.64,id(gtype_down)
297.1240,298.5633,q7ec2.g.gaze.65,id(gtype_up)
298.5633,343.8861,q7ec2.g.gaze.66,id(gtype_down)
343.8861,345.7081,q7ec2.g.gaze.67,id(gtype_up)
345.7081,352.8089,q7ec2.g.gaze.68,id(gtype_down)
352.8089,355.9546,q7ec2.g.gaze.69,id(gtype_up)
355.9546,356.3432,q7ec2.g.gaze.70,id(gtype_down)
356.3432,357.1205,q7ec2.g.gaze.71,id(gtype_up)
357.1205,363.7905,q7ec2.g.gaze.72,id(gtype_down)
363.7905,367.2562,q7ec2.g.gaze.73,id(gtype_up)
367.2562,372.0975,q7ec2.g.gaze.74,id(gtype_down)
372.0975,373.8136,q7ec2.g.gaze.75,id(gtype_up)
373.8136,374.9401,q7ec2.g.gaze.76,id(gtype_down)
374.9401,375.2924,q7ec2.g.gaze.77,id(gtype_up)
375.2924,376.4090,q7ec2.g.gaze.78,id(gtype_down)
376.4090,376.8077,q7ec2.g.gaze.79,id(gtype_up)
376.8077,381.3267,q7ec2.g.gaze.80,id(gtype_down)
381.3267,382.0909,q7ec2.g.gaze.81,id(gtype_up)
382.0909,390.0059,q7ec2.g.gaze.82,id(gtype_down)
390.0059,390.7437,q7ec2.g.gaze.83,id(gtype_up)
390.7437,398.0790,q7ec2.g.gaze.84,id(gtype_down)
398.0790,398.6850,q7ec2.g.gaze.85,id(gtype_up)
398.6850,416.2674,q7ec2.g.gaze.86,id(gtype_down)
416.2674,417.1568,q7ec2.g.gaze.87,id(gtype_up)
417.1568,430.1113,q7ec2.g.gaze.88,id(gtype_down)
430.1113,430.7074,q7ec2.g.gaze.89,id(gtype_up)
430.7074,431.0863,q7ec2.g.gaze.90,id(gtype_down)
431.0863,431.5638,q7ec2.g.gaze.91,id(gtype_up)
431.5638,432.0876,q7ec2.g.gaze.92,id(gtype_down)
432.0876,440.5088,q7ec2.g.gaze.93,id(gtype_up)
440.5088,450.6240,q7ec2.g.gaze.94,id(gtype_down)
450.6240,451.7372,q7ec2.g.gaze.95,id(gtype_up)
