start,end,id,type
0.0000,6.4694,q7ec6.f.gaze.2,id(gtype_down)
6.4694,8.0187,q7ec6.f.gaze.3,id(gtype_up)
8.0187,28.3245,q7ec6.f.gaze.4,id(gtype_down)
28.3245,28.6736,q7ec6.f.gaze.5,id(gtype_up)
28.6736,36.4561,q7ec6.f.gaze.6,id(gtype_down)
36.4561,39.9375,q7ec6.f.gaze.7,id(gtype_up)
39.9375,48.7533,q7ec6.f.gaze.8,id(gtype_down)
48.7533,51.1270,q7ec6.f.gaze.9,id(gtype_up)
51.1270,63.4914,q7ec6.f.gaze.10,id(gtype_down)
63.4914,64.5379,q7ec6.f.gaze.11,id(gtype_up)
64.5379,129.0259,q7ec6.f.gaze.12,id(gtype_down)
129.0259,129.7374,q7ec6.f.gaze.13,id(gtype_up)
129.7374,137.7964,q7ec6.f.gaze.14,id(gtype_down)
137.7964,138.4275,q7ec6.f.gaze.15,id(gtype_up)
138.4275,151.3702,q7ec6.f.gaze.16,id(gtype_down)
151.3702,154.8438,q7ec6.f.gaze.17,id(gtype_up)
154.8438,167.9222,q7ec6.f.gaze.18,id(gtype_down)
167.9222,169.1666,q7ec6.f.gaze.19,id(gtype_up)
169.1666,183.4519,q7ec6.f.gaze.20,id(gtype_down)
183.4519,186.3032,q7ec6.f.gaze.21,id(gtype_up)
186.3032,191.0870,q7ec6.f.gaze.22,id(gtype_down)
191.0870,193.4741,q7ec6.f.gaze.23,id(gtype_up)
193.4741,204.2154,q7ec6.f.gaze.24,id(gtype_down)
204.2154,204.4104,q7ec6.f.gaze.25,id(gtype_up)
204.4104,223.4453,q7ec6.f.gaze.26,id(gtype_down)
223.4453,223.4454,q7ec6.f.gaze.27,id(gtype_up)
223.4454,223.4454,q7ec6.f.gaze.28,id(gtype_down)
223.4454,225.1581,q7ec6.f.gaze.29,id(gtype_up)
225.1581,235.8268,q7ec6.f.gaze.30,id(gtype_down)
235.8268,237.1047,q7ec6.f.gaze.31,id(gtype_up)
237.1047,248.9625,q7ec6.f.gaze.32,id(gtype_down)
248.9625,248.9625,q7ec6.f.gaze.33,id(gtype_up)
248.9625,262.0191,q7ec6.f.gaze.34,id(gtype_down)
262.0191,262.4967,q7ec6.f.gaze.35,id(gtype_up)
262.4967,265.9223,q7ec6.f.gaze.36,id(gtype_down)
265.9223,266.5646,q7ec6.f.gaze.37,id(gtype_up)
266.5646,271.5777,q7ec6.f.gaze.38,id(gtype_down)
271.5777,275.0632,q7ec6.f.gaze.39,id(gtype_up)
275.0632,276.7852,q7ec6.f.gaze.40,id(gtype_down)
276.7852,278.6735,q7ec6.f.gaze.41,id(gtype_up)
278.6735,286.3472,q7ec6.f.gaze.42,id(gtype_down)
286.3472,286.5349,q7ec6.f.gaze.43,id(gtype_up)
286.5349,311.1437,q7ec6.f.gaze.44,id(gtype_down)
311.1437,312.7593,q7ec6.f.gaze.45,id(gtype_up)
312.7593,315.3623,q7ec6.f.gaze.46,id(gtype_down)
315.3623,318.4907,q7ec6.f.gaze.47,id(gtype_up)
318.4907,322.7768,q7ec6.f.gaze.48,id(gtype_down)
322.7768,325.2633,q7ec6.f.gaze.49,id(gtype_up)
325.2633,329.5585,q7ec6.f.gaze.50,id(gtype_down)
329.5585,334.0100,q7ec6.f.gaze.51,id(gtype_up)
334.0100,398.6924,q7ec6.f.gaze.52,id(gtype_down)
398.6924,400.1416,q7ec6.f.gaze.53,id(gtype_up)
400.1416,406.7387,q7ec6.f.gaze.54,id(gtype_down)
406.7387,407.7194,q7ec6.f.gaze.55,id(gtype_up)
407.7194,472.5198,q7ec6.f.gaze.56,id(gtype_down)
472.5198,473.1423,q7ec6.f.gaze.57,id(gtype_up)
473.1423,478.6835,q7ec6.f.gaze.58,id(gtype_down)
478.6835,479.9967,q7ec6.f.gaze.59,id(gtype_up)
479.9967,499.7035,q7ec6.f.gaze.60,id(gtype_down)
499.7035,502.0146,q7ec6.f.gaze.61,id(gtype_up)
502.0146,505.5288,q7ec6.f.gaze.62,id(gtype_down)
505.5288,506.2556,q7ec6.f.gaze.63,id(gtype_up)
506.2556,508.0087,q7ec6.f.gaze.64,id(gtype_down)
508.0087,509.1157,q7ec6.f.gaze.65,id(gtype_up)
509.1157,519.5989,q7ec6.f.gaze.66,id(gtype_down)
519.5989,527.8557,q7ec6.f.gaze.67,id(gtype_up)
527.8557,533.3278,q7ec6.f.gaze.68,id(gtype_down)
533.3278,541.6674,q7ec6.f.gaze.69,id(gtype_up)
541.6674,550.0930,q7ec6.f.gaze.70,id(gtype_down)
550.0930,550.5607,q7ec6.f.gaze.71,id(gtype_up)
550.5607,566.0844,q7ec6.f.gaze.72,id(gtype_down)
566.0844,566.3248,q7ec6.f.gaze.73,id(gtype_up)
566.3248,600.2346,q7ec6.f.gaze.74,id(gtype_down)
600.2346,601.3397,q7ec6.f.gaze.75,id(gtype_up)
601.3397,605.2115,q7ec6.f.gaze.76,id(gtype_down)
605.2115,606.7396,q7ec6.f.gaze.77,id(gtype_up)
606.7396,620.5186,q7ec6.f.gaze.78,id(gtype_down)
620.5186,620.4421,q7ec6.f.gaze.79,id(gtype_up)
620.4421,622.1875,q7ec6.f.gaze.80,id(gtype_down)
622.1875,622.6164,q7ec6.f.gaze.81,id(gtype_up)
622.6164,627.2773,q7ec6.f.gaze.82,id(gtype_down)
627.2773,629.1157,q7ec6.f.gaze.83,id(gtype_up)
629.1157,640.6760,q7ec6.f.gaze.84,id(gtype_down)
640.6760,642.2108,q7ec6.f.gaze.85,id(gtype_up)
642.2108,681.1304,q7ec6.f.gaze.86,id(gtype_down)
681.1304,681.1304,q7ec6.f.gaze.87,id(gtype_up)
681.1304,693.3777,q7ec6.f.gaze.88,id(gtype_down)
693.3777,693.3778,q7ec6.f.gaze.89,id(gtype_up)
693.3778,700.2873,q7ec6.f.gaze.90,id(gtype_down)
700.2873,700.2874,q7ec6.f.gaze.91,id(gtype_up)
700.2874,712.2767,q7ec6.f.gaze.92,id(gtype_down)
712.2767,715.2094,q7ec6.f.gaze.93,id(gtype_up)
715.2094,717.0811,q7ec6.f.gaze.94,id(gtype_down)
717.0811,717.4102,q7ec6.f.gaze.95,id(gtype_up)
717.4102,743.8464,q7ec6.f.gaze.96,id(gtype_down)
743.8464,748.6964,q7ec6.f.gaze.97,id(gtype_off)
748.6964,753.7854,q7ec6.f.gaze.99,id(gtype_down)
753.7854,790.8511,q7ec6.f.gaze.100,id(gtype_off)
790.8511,793.1682,q7ec6.f.gaze.102,id(gtype_down)
793.1682,811.8983,q7ec6.f.gaze.103,id(gtype_off)
811.8983,822.8092,q7ec6.f.gaze.105,id(gtype_down)
822.8092,826.5159,q7ec6.f.gaze.106,id(gtype_up)
826.5159,866.5758,q7ec6.f.gaze.107,id(gtype_down)
866.5758,865.6825,q7ec6.f.gaze.108,id(gtype_off)
865.6825,883.3245,q7ec6.f.gaze.110,id(gtype_down)
883.3245,887.4843,q7ec6.f.gaze.111,id(gtype_off)
887.4843,899.4514,q7ec6.f.gaze.113,id(gtype_down)
899.4514,915.0432,q7ec6.f.gaze.114,id(gtype_off)
915.0432,920.7546,q7ec6.f.gaze.116,id(gtype_down)
920.7546,930.1530,q7ec6.f.gaze.117,id(gtype_off)
930.1530,938.0286,q7ec6.f.gaze.119,id(gtype_down)
938.0286,939.4282,q7ec6.f.gaze.120,id(gtype_up)
939.4282,994.9302,q7ec6.f.gaze.121,id(gtype_down)
994.9302,995.8710,q7ec6.f.gaze.122,id(gtype_up)
995.8710,1005.6917,q7ec6.f.gaze.123,id(gtype_down)
1005.6917,1011.1702,q7ec6.f.gaze.124,id(gtype_up)
1011.1702,1011.6290,q7ec6.f.gaze.125,id(gtype_down)
1011.6290,1012.0213,q7ec6.f.gaze.126,id(gtype_up)
1012.0213,1013.7799,q7ec6.f.gaze.127,id(gtype_down)
1013.7799,1014.5611,q7ec6.f.gaze.128,id(gtype_up)
1014.5611,1016.6667,q7ec6.f.gaze.129,id(gtype_down)
1016.6667,1019.8936,q7ec6.f.gaze.130,id(gtype_up)
1019.8936,1021.0244,q7ec6.f.gaze.131,id(gtype_down)
1021.0244,1022.5299,q7ec6.f.gaze.132,id(gtype_up)
1022.5299,1057.0014,q7ec6.f.gaze.133,id(gtype_down)
1057.0014,1057.5034,q7ec6.f.gaze.134,id(gtype_up)
1057.5034,1060.1779,q7ec6.f.gaze.135,id(gtype_down)
1060.1779,1060.9474,q7ec6.f.gaze.136,id(gtype_up)
1060.9474,1139.8653,q7ec6.f.gaze.137,id(gtype_down)
