start,end,id,type
0.0000,1.6960,q4ec3.f.gaze.2,id(gtype_down)
1.6960,2.5636,q4ec3.f.gaze.3,id(gtype_up)
2.5636,4.2526,q4ec3.f.gaze.4,id(gtype_down)
4.2526,5.3169,q4ec3.f.gaze.5,id(gtype_up)
5.3169,10.1990,q4ec3.f.gaze.6,id(gtype_down)
10.1990,10.5152,q4ec3.f.gaze.7,id(gtype_up)
10.5152,14.2458,q4ec3.f.gaze.8,id(gtype_down)
14.2458,14.6601,q4ec3.f.gaze.9,id(gtype_up)
14.6601,32.8824,q4ec3.f.gaze.10,id(gtype_down)
32.8824,36.3592,q4ec3.f.gaze.11,id(gtype_up)
36.3592,38.3193,q4ec3.f.gaze.12,id(gtype_down)
38.3193,39.4879,q4ec3.f.gaze.13,id(gtype_up)
39.4879,68.9455,q4ec3.f.gaze.14,id(gtype_down)
68.9455,70.5720,q4ec3.f.gaze.15,id(gtype_up)
70.5720,73.2708,q4ec3.f.gaze.16,id(gtype_down)
73.2708,75.4130,q4ec3.f.gaze.17,id(gtype_up)
75.4130,92.0375,q4ec3.f.gaze.18,id(gtype_down)
92.0375,92.5555,q4ec3.f.gaze.19,id(gtype_up)
92.5555,94.3762,q4ec3.f.gaze.20,id(gtype_down)
94.3762,95.1556,q4ec3.f.gaze.21,id(gtype_up)
95.1556,99.2947,q4ec3.f.gaze.22,id(gtype_down)
99.2947,101.1814,q4ec3.f.gaze.23,id(gtype_up)
101.1814,103.6926,q4ec3.f.gaze.24,id(gtype_down)
103.6926,103.6927,q4ec3.f.gaze.25,id(gtype_up)
103.6927,108.4637,q4ec3.f.gaze.26,id(gtype_down)
108.4637,119.0346,q4ec3.f.gaze.27,id(gtype_off)
119.0346,135.1303,q4ec3.f.gaze.29,id(gtype_down)
135.1303,136.6918,q4ec3.f.gaze.30,id(gtype_up)
136.6918,176.5628,q4ec3.f.gaze.31,id(gtype_down)
176.5628,177.8230,q4ec3.f.gaze.32,id(gtype_up)
177.8230,178.7204,q4ec3.f.gaze.33,id(gtype_down)
178.7204,178.7205,q4ec3.f.gaze.34,id(gtype_up)
178.7205,213.0344,q4ec3.f.gaze.35,id(gtype_down)
213.0344,214.0524,q4ec3.f.gaze.36,id(gtype_up)
214.0524,222.0205,q4ec3.f.gaze.37,id(gtype_down)
222.0205,222.7529,q4ec3.f.gaze.38,id(gtype_up)
222.7529,222.7529,q4ec3.f.gaze.39,id(gtype_down)
222.7529,224.8096,q4ec3.f.gaze.40,id(gtype_up)
224.8096,261.8730,q4ec3.f.gaze.41,id(gtype_down)
261.8730,262.6418,q4ec3.f.gaze.42,id(gtype_up)
262.6418,266.0629,q4ec3.f.gaze.43,id(gtype_down)
266.0629,267.3537,q4ec3.f.gaze.44,id(gtype_up)
267.3537,271.6639,q4ec3.f.gaze.45,id(gtype_down)
271.6639,273.6727,q4ec3.f.gaze.46,id(gtype_up)
273.6727,285.9836,q4ec3.f.gaze.47,id(gtype_down)
285.9836,289.9479,q4ec3.f.gaze.48,id(gtype_up)
289.9479,294.8651,q4ec3.f.gaze.49,id(gtype_down)
294.8651,296.8691,q4ec3.f.gaze.50,id(gtype_up)
296.8691,305.3147,q4ec3.f.gaze.51,id(gtype_down)
305.3147,306.7018,q4ec3.f.gaze.52,id(gtype_up)
306.7018,310.0410,q4ec3.f.gaze.53,id(gtype_down)
310.0410,311.4340,q4ec3.f.gaze.54,id(gtype_up)
311.4340,315.2273,q4ec3.f.gaze.55,id(gtype_down)
315.2273,315.3533,q4ec3.f.gaze.56,id(gtype_up)
315.3533,335.1318,q4ec3.f.gaze.57,id(gtype_down)
335.1318,335.5756,q4ec3.f.gaze.58,id(gtype_up)
335.5756,414.5531,q4ec3.f.gaze.59,id(gtype_down)
414.5531,415.8066,q4ec3.f.gaze.60,id(gtype_up)
415.8066,425.0265,q4ec3.f.gaze.61,id(gtype_down)
425.0265,426.0081,q4ec3.f.gaze.62,id(gtype_up)
426.0081,430.9975,q4ec3.f.gaze.63,id(gtype_down)
430.9975,433.3280,q4ec3.f.gaze.64,id(gtype_up)
433.3280,435.0292,q4ec3.f.gaze.65,id(gtype_down)
435.0292,439.6331,q4ec3.f.gaze.66,id(gtype_up)
439.6331,440.9074,q4ec3.f.gaze.67,id(gtype_down)
440.9074,442.3267,q4ec3.f.gaze.68,id(gtype_up)
442.3267,443.8906,q4ec3.f.gaze.69,id(gtype_down)
443.8906,444.4059,q4ec3.f.gaze.70,id(gtype_up)
444.4059,448.3775,q4ec3.f.gaze.71,id(gtype_down)
448.3775,449.7367,q4ec3.f.gaze.72,id(gtype_up)
449.7367,454.4015,q4ec3.f.gaze.74,id(gtype_off)
454.4015,455.3724,q4ec3.f.gaze.77,id(gtype_up)
455.3724,457.1137,q4ec3.f.gaze.78,id(gtype_down)
457.1137,458.0338,q4ec3.f.gaze.79,id(gtype_up)
458.0338,459.3046,q4ec3.f.gaze.80,id(gtype_down)
459.3046,460.5738,q4ec3.f.gaze.81,id(gtype_off)
460.5738,463.6334,q4ec3.f.gaze.83,id(gtype_down)
463.6334,466.9554,q4ec3.f.gaze.84,id(gtype_up)
466.9554,468.2290,q4ec3.f.gaze.85,id(gtype_down)
468.2290,471.6986,q4ec3.f.gaze.86,id(gtype_off)
471.6986,485.0495,q4ec3.f.gaze.88,id(gtype_down)
485.0495,487.5315,q4ec3.f.gaze.89,id(gtype_up)
487.5315,489.5904,q4ec3.f.gaze.90,id(gtype_down)
489.5904,490.0103,q4ec3.f.gaze.91,id(gtype_up)
490.0103,494.4035,q4ec3.f.gaze.92,id(gtype_down)
