start,end,id,type
0.0000,0.8465,q8ec4.f.gaze.3,id(gtype_up)
0.8465,1.5699,q8ec4.f.gaze.4,id(gtype_down)
1.5699,2.0550,q8ec4.f.gaze.5,id(gtype_up)
2.0550,2.7762,q8ec4.f.gaze.6,id(gtype_down)
2.7762,5.4154,q8ec4.f.gaze.7,id(gtype_up)
5.4154,10.2964,q8ec4.f.gaze.8,id(gtype_down)
10.2964,10.7248,q8ec4.f.gaze.9,id(gtype_up)
10.7248,12.6393,q8ec4.f.gaze.10,id(gtype_down)
12.6393,14.1013,q8ec4.f.gaze.11,id(gtype_up)
14.1013,15.1960,q8ec4.f.gaze.12,id(gtype_down)
15.1960,15.5649,q8ec4.f.gaze.13,id(gtype_up)
15.5649,18.8598,q8ec4.f.gaze.14,id(gtype_down)
18.8598,19.6499,q8ec4.f.gaze.15,id(gtype_up)
19.6499,23.4198,q8ec4.f.gaze.16,id(gtype_down)
23.4198,28.3263,q8ec4.f.gaze.17,id(gtype_up)
28.3263,34.2531,q8ec4.f.gaze.18,id(gtype_down)
34.2531,37.9911,q8ec4.f.gaze.19,id(gtype_off)
37.9911,39.1803,q8ec4.f.gaze.21,id(gtype_down)
39.1803,40.7791,q8ec4.f.gaze.22,id(gtype_up)
40.7791,49.5577,q8ec4.f.gaze.23,id(gtype_down)
49.5577,50.5191,q8ec4.f.gaze.24,id(gtype_up)
50.5191,52.7135,q8ec4.f.gaze.25,id(gtype_down)
52.7135,54.4667,q8ec4.f.gaze.26,id(gtype_up)
54.4667,55.6646,q8ec4.f.gaze.27,id(gtype_down)
55.6646,56.4515,q8ec4.f.gaze.28,id(gtype_up)
56.4515,59.6121,q8ec4.f.gaze.29,id(gtype_down)
59.6121,59.9799,q8ec4.f.gaze.30,id(gtype_up)
59.9799,60.5040,q8ec4.f.gaze.31,id(gtype_down)
60.5040,61.8413,q8ec4.f.gaze.32,id(gtype_up)
61.8413,62.1954,q8ec4.f.gaze.33,id(gtype_down)
62.1954,63.4360,q8ec4.f.gaze.34,id(gtype_up)
63.4360,63.9462,q8ec4.f.gaze.35,id(gtype_down)
63.9462,65.7670,q8ec4.f.gaze.36,id(gtype_up)
65.7670,65.7671,q8ec4.f.gaze.37,id(gtype_down)
65.7671,66.6997,q8ec4.f.gaze.38,id(gtype_up)
66.6997,67.5588,q8ec4.f.gaze.39,id(gtype_down)
67.5588,67.7051,q8ec4.f.gaze.40,id(gtype_up)
67.7051,71.0135,q8ec4.f.gaze.41,id(gtype_down)
71.0135,71.2867,q8ec4.f.gaze.42,id(gtype_up)
71.2867,72.9981,q8ec4.f.gaze.43,id(gtype_down)
72.9981,74.3967,q8ec4.f.gaze.44,id(gtype_up)
74.3967,75.9517,q8ec4.f.gaze.45,id(gtype_down)
75.9517,76.0515,q8ec4.f.gaze.46,id(gtype_up)
76.0515,77.2993,q8ec4.f.gaze.47,id(gtype_down)
77.2993,78.5320,q8ec4.f.gaze.48,id(gtype_up)
78.5320,88.2035,q8ec4.f.gaze.49,id(gtype_down)
88.2035,89.3600,q8ec4.f.gaze.50,id(gtype_up)
89.3600,90.3885,q8ec4.f.gaze.51,id(gtype_down)
90.3885,91.8792,q8ec4.f.gaze.52,id(gtype_up)
91.8792,94.6062,q8ec4.f.gaze.53,id(gtype_down)
94.6062,95.4251,q8ec4.f.gaze.54,id(gtype_up)
95.4251,97.3507,q8ec4.f.gaze.55,id(gtype_down)
97.3507,97.7232,q8ec4.f.gaze.56,id(gtype_up)
97.7232,104.6750,q8ec4.f.gaze.57,id(gtype_down)
104.6750,106.4289,q8ec4.f.gaze.58,id(gtype_up)
106.4289,109.7134,q8ec4.f.gaze.59,id(gtype_down)
109.7134,110.1776,q8ec4.f.gaze.60,id(gtype_up)
110.1776,111.1282,q8ec4.f.gaze.61,id(gtype_down)
111.1282,112.1766,q8ec4.f.gaze.62,id(gtype_up)
112.1766,112.1767,q8ec4.f.gaze.63,id(gtype_down)
112.1767,113.0525,q8ec4.f.gaze.64,id(gtype_up)
113.0525,113.4401,q8ec4.f.gaze.65,id(gtype_down)
113.4401,114.8383,q8ec4.f.gaze.66,id(gtype_up)
114.8383,114.8384,q8ec4.f.gaze.67,id(gtype_down)
114.8384,115.9656,q8ec4.f.gaze.68,id(gtype_up)
115.9656,121.4731,q8ec4.f.gaze.69,id(gtype_down)
121.4731,119.8890,q8ec4.f.gaze.70,id(gtype_up)
119.8890,123.8266,q8ec4.f.gaze.71,id(gtype_down)
123.8266,127.9839,q8ec4.f.gaze.72,id(gtype_up)
127.9839,128.6851,q8ec4.f.gaze.73,id(gtype_down)
128.6851,129.2997,q8ec4.f.gaze.74,id(gtype_up)
129.2997,140.8216,q8ec4.f.gaze.75,id(gtype_down)
140.8216,142.0102,q8ec4.f.gaze.76,id(gtype_off)
142.0102,154.8592,q8ec4.f.gaze.78,id(gtype_down)
154.8592,156.3499,q8ec4.f.gaze.79,id(gtype_up)
156.3499,156.3500,q8ec4.f.gaze.80,id(gtype_down)
156.3500,157.2546,q8ec4.f.gaze.81,id(gtype_up)
157.2546,163.9624,q8ec4.f.gaze.82,id(gtype_down)
163.9624,164.4628,q8ec4.f.gaze.83,id(gtype_up)
164.4628,171.6792,q8ec4.f.gaze.84,id(gtype_down)
171.6792,171.6791,q8ec4.f.gaze.85,id(gtype_off)
171.6791,181.3696,q8ec4.f.gaze.87,id(gtype_down)
181.3696,181.3697,q8ec4.f.gaze.88,id(gtype_up)
181.3697,185.4303,q8ec4.f.gaze.89,id(gtype_down)
185.4303,185.6960,q8ec4.f.gaze.90,id(gtype_up)
185.6960,186.3540,q8ec4.f.gaze.91,id(gtype_down)
186.3540,186.9404,q8ec4.f.gaze.92,id(gtype_up)
186.9404,188.9930,q8ec4.f.gaze.93,id(gtype_down)
188.9930,188.9931,q8ec4.f.gaze.94,id(gtype_up)
188.9931,193.6819,q8ec4.f.gaze.95,id(gtype_down)
193.6819,194.6208,q8ec4.f.gaze.96,id(gtype_up)
194.6208,195.9843,q8ec4.f.gaze.97,id(gtype_down)
195.9843,196.5225,q8ec4.f.gaze.98,id(gtype_up)
196.5225,196.5226,q8ec4.f.gaze.99,id(gtype_down)
196.5226,199.3272,q8ec4.f.gaze.100,id(gtype_up)
199.3272,202.9287,q8ec4.f.gaze.101,id(gtype_down)
202.9287,203.2805,q8ec4.f.gaze.102,id(gtype_up)
203.2805,207.6636,q8ec4.f.gaze.103,id(gtype_down)
207.6636,210.9106,q8ec4.f.gaze.104,id(gtype_up)
210.9106,210.9107,q8ec4.f.gaze.105,id(gtype_down)
210.9107,211.4943,q8ec4.f.gaze.106,id(gtype_up)
211.4943,211.6729,q8ec4.f.gaze.107,id(gtype_down)
211.6729,212.1931,q8ec4.f.gaze.108,id(gtype_up)
212.1931,215.6552,q8ec4.f.gaze.109,id(gtype_down)
215.6552,216.5896,q8ec4.f.gaze.110,id(gtype_up)
216.5896,230.7507,q8ec4.f.gaze.111,id(gtype_down)
230.7507,230.9679,q8ec4.f.gaze.112,id(gtype_up)
230.9679,232.2890,q8ec4.f.gaze.113,id(gtype_down)
232.2890,233.3003,q8ec4.f.gaze.114,id(gtype_up)
