start,end,id,type
0.0000,12.3238,q7ec7.f.gaze.2,id(gtype_down)
12.3238,12.8258,q7ec7.f.gaze.3,id(gtype_up)
12.8258,27.8774,q7ec7.f.gaze.4,id(gtype_down)
27.8774,28.3128,q7ec7.f.gaze.5,id(gtype_up)
28.3128,29.4847,q7ec7.f.gaze.6,id(gtype_down)
29.4847,31.6556,q7ec7.f.gaze.7,id(gtype_up)
31.6556,31.6557,q7ec7.f.gaze.8,id(gtype_down)
31.6557,32.1493,q7ec7.f.gaze.9,id(gtype_up)
32.1493,37.3803,q7ec7.f.gaze.10,id(gtype_down)
37.3803,38.8863,q7ec7.f.gaze.11,id(gtype_up)
38.8863,40.3324,q7ec7.f.gaze.12,id(gtype_down)
40.3324,40.9191,q7ec7.f.gaze.13,id(gtype_up)
40.9191,42.2972,q7ec7.f.gaze.14,id(gtype_down)
42.2972,42.9687,q7ec7.f.gaze.15,id(gtype_up)
42.9687,49.5994,q7ec7.f.gaze.16,id(gtype_down)
49.5994,50.3241,q7ec7.f.gaze.17,id(gtype_up)
50.3241,68.1500,q7ec7.f.gaze.18,id(gtype_down)
68.1500,68.7716,q7ec7.f.gaze.19,id(gtype_up)
68.7716,69.7207,q7ec7.f.gaze.20,id(gtype_down)
69.7207,69.7208,q7ec7.f.gaze.21,id(gtype_up)
69.7208,92.4120,q7ec7.f.gaze.22,id(gtype_down)
92.4120,92.7061,q7ec7.f.gaze.23,id(gtype_up)
92.7061,102.5881,q7ec7.f.gaze.24,id(gtype_down)
102.5881,103.4974,q7ec7.f.gaze.25,id(gtype_up)
103.4974,108.2780,q7ec7.f.gaze.26,id(gtype_down)
108.2780,108.7782,q7ec7.f.gaze.27,id(gtype_up)
108.7782,109.8404,q7ec7.f.gaze.28,id(gtype_down)
109.8404,111.6921,q7ec7.f.gaze.29,id(gtype_up)
111.6921,131.6972,q7ec7.f.gaze.30,id(gtype_down)
131.6972,132.8374,q7ec7.f.gaze.31,id(gtype_up)
132.8374,162.2041,q7ec7.f.gaze.32,id(gtype_down)
162.2041,164.0692,q7ec7.f.gaze.33,id(gtype_up)
164.0692,175.8012,q7ec7.f.gaze.34,id(gtype_down)
175.8012,177.4551,q7ec7.f.gaze.35,id(gtype_up)
177.4551,273.9861,q7ec7.f.gaze.36,id(gtype_down)
273.9861,275.4488,q7ec7.f.gaze.37,id(gtype_up)
275.4488,320.5987,q7ec7.f.gaze.38,id(gtype_down)
