start,end,id,type
0.0000,1.8394,q3ec1.f.gaze.3,id(gtype_up)
1.8394,5.8997,q3ec1.f.gaze.4,id(gtype_down)
5.8997,0.0000,q3ec1.f.gaze.5,id(gtype_off)
0.0000,14.5330,q3ec1.f.gaze.7,id(gtype_down)
14.5330,18.0195,q3ec1.f.gaze.8,id(gtype_up)
18.0195,23.1360,q3ec1.f.gaze.9,id(gtype_down)
23.1360,24.7108,q3ec1.f.gaze.10,id(gtype_up)
24.7108,30.1344,q3ec1.f.gaze.11,id(gtype_down)
30.1344,40.4665,q3ec1.f.gaze.12,id(gtype_off)
40.4665,86.3912,q3ec1.f.gaze.14,id(gtype_down)
86.3912,91.9852,q3ec1.f.gaze.15,id(gtype_off)
91.9852,93.8460,q3ec1.f.gaze.17,id(gtype_down)
93.8460,103.6633,q3ec1.f.gaze.18,id(gtype_off)
103.6633,112.6723,q3ec1.f.gaze.20,id(gtype_down)
112.6723,113.4325,q3ec1.f.gaze.21,id(gtype_up)
113.4325,201.3819,q3ec1.f.gaze.22,id(gtype_down)
201.3819,202.6807,q3ec1.f.gaze.23,id(gtype_up)
202.6807,210.0886,q3ec1.f.gaze.24,id(gtype_down)
210.0886,211.2658,q3ec1.f.gaze.25,id(gtype_up)
211.2658,235.1627,q3ec1.f.gaze.26,id(gtype_down)
235.1627,240.8441,q3ec1.f.gaze.27,id(gtype_off)
240.8441,247.3141,q3ec1.f.gaze.29,id(gtype_down)
247.3141,247.6202,q3ec1.f.gaze.30,id(gtype_up)
247.6202,261.5353,q3ec1.f.gaze.31,id(gtype_down)
261.5353,263.0976,q3ec1.f.gaze.32,id(gtype_up)
263.0976,264.3560,q3ec1.f.gaze.33,id(gtype_down)
264.3560,270.8662,q3ec1.f.gaze.36,id(gtype_off)
270.8662,279.8466,q3ec1.f.gaze.38,id(gtype_down)
279.8466,279.7920,q3ec1.f.gaze.39,id(gtype_off)
279.7920,285.1081,q3ec1.f.gaze.41,id(gtype_down)
285.1081,285.4717,q3ec1.f.gaze.42,id(gtype_up)
285.4717,286.9563,q3ec1.f.gaze.44,id(gtype_off)
286.9563,287.6711,q3ec1.f.gaze.46,id(gtype_down)
287.6711,289.9186,q3ec1.f.gaze.47,id(gtype_up)
289.9186,291.7589,q3ec1.f.gaze.48,id(gtype_down)
291.7589,292.9362,q3ec1.f.gaze.49,id(gtype_up)
292.9362,304.2278,q3ec1.f.gaze.50,id(gtype_down)
304.2278,305.1132,q3ec1.f.gaze.51,id(gtype_up)
305.1132,313.0158,q3ec1.f.gaze.52,id(gtype_down)
313.0158,313.8351,q3ec1.f.gaze.53,id(gtype_up)
313.8351,327.5200,q3ec1.f.gaze.54,id(gtype_down)
327.5200,327.9040,q3ec1.f.gaze.55,id(gtype_up)
327.9040,333.2757,q3ec1.f.gaze.56,id(gtype_down)
333.2757,335.3914,q3ec1.f.gaze.57,id(gtype_up)
335.3914,340.1461,q3ec1.f.gaze.58,id(gtype_down)
340.1461,340.8684,q3ec1.f.gaze.59,id(gtype_up)
340.8684,381.6709,q3ec1.f.gaze.60,id(gtype_down)
381.6709,382.0598,q3ec1.f.gaze.61,id(gtype_up)
382.0598,406.7801,q3ec1.f.gaze.62,id(gtype_down)
406.7801,407.7986,q3ec1.f.gaze.63,id(gtype_up)
407.7986,437.5205,q3ec1.f.gaze.64,id(gtype_down)
437.5205,439.0579,q3ec1.f.gaze.65,id(gtype_up)
439.0579,464.9442,q3ec1.f.gaze.66,id(gtype_down)
464.9442,464.9442,q3ec1.f.gaze.67,id(gtype_off)
464.9442,479.4343,q3ec1.f.gaze.69,id(gtype_down)
479.4343,479.8218,q3ec1.f.gaze.70,id(gtype_up)
479.8218,484.5463,q3ec1.f.gaze.71,id(gtype_down)
484.5463,485.7288,q3ec1.f.gaze.72,id(gtype_up)
485.7288,494.2274,q3ec1.f.gaze.74,id(gtype_off)
494.2274,496.9764,q3ec1.f.gaze.76,id(gtype_down)
496.9764,498.2771,q3ec1.f.gaze.77,id(gtype_up)
498.2771,511.0155,q3ec1.f.gaze.78,id(gtype_down)
511.0155,515.5376,q3ec1.f.gaze.79,id(gtype_off)
515.5376,516.1894,q3ec1.f.gaze.81,id(gtype_down)
516.1894,522.0153,q3ec1.f.gaze.82,id(gtype_off)
522.0153,528.6515,q3ec1.f.gaze.84,id(gtype_down)
