start,end,id,type
0.0000,1.1591,q8ec3.f.gaze.2,id(gtype_down)
1.1591,1.1592,q8ec3.f.gaze.3,id(gtype_up)
1.1592,1.1592,q8ec3.f.gaze.4,id(gtype_down)
1.1592,0.9891,q8ec3.f.gaze.5,id(gtype_up)
0.9891,7.6712,q8ec3.f.gaze.6,id(gtype_down)
7.6712,8.4058,q8ec3.f.gaze.7,id(gtype_up)
8.4058,8.8904,q8ec3.f.gaze.8,id(gtype_down)
8.8904,10.4644,q8ec3.f.gaze.9,id(gtype_up)
10.4644,10.7870,q8ec3.f.gaze.10,id(gtype_down)
10.7870,11.3173,q8ec3.f.gaze.11,id(gtype_up)
11.3173,12.2042,q8ec3.f.gaze.12,id(gtype_down)
12.2042,13.3310,q8ec3.f.gaze.13,id(gtype_up)
13.3310,14.0628,q8ec3.f.gaze.14,id(gtype_down)
14.0628,14.8961,q8ec3.f.gaze.15,id(gtype_up)
14.8961,28.7119,q8ec3.f.gaze.16,id(gtype_down)
28.7119,30.2814,q8ec3.f.gaze.17,id(gtype_up)
30.2814,30.9607,q8ec3.f.gaze.18,id(gtype_down)
30.9607,31.4367,q8ec3.f.gaze.19,id(gtype_up)
31.4367,43.5548,q8ec3.f.gaze.20,id(gtype_down)
43.5548,44.5929,q8ec3.f.gaze.21,id(gtype_up)
44.5929,46.5797,q8ec3.f.gaze.22,id(gtype_down)
46.5797,47.9596,q8ec3.f.gaze.23,id(gtype_up)
47.9596,53.4409,q8ec3.f.gaze.24,id(gtype_down)
53.4409,54.6005,q8ec3.f.gaze.25,id(gtype_up)
54.6005,58.0122,q8ec3.f.gaze.26,id(gtype_down)
58.0122,59.0726,q8ec3.f.gaze.27,id(gtype_up)
59.0726,59.7084,q8ec3.f.gaze.28,id(gtype_down)
59.7084,60.4639,q8ec3.f.gaze.29,id(gtype_up)
60.4639,62.1655,q8ec3.f.gaze.30,id(gtype_down)
62.1655,62.4742,q8ec3.f.gaze.31,id(gtype_up)
62.4742,71.3672,q8ec3.f.gaze.32,id(gtype_down)
71.3672,73.0487,q8ec3.f.gaze.33,id(gtype_up)
73.0487,80.7006,q8ec3.f.gaze.34,id(gtype_down)
80.7006,82.1192,q8ec3.f.gaze.35,id(gtype_up)
82.1192,87.7247,q8ec3.f.gaze.36,id(gtype_down)
87.7247,88.1595,q8ec3.f.gaze.37,id(gtype_up)
88.1595,92.3593,q8ec3.f.gaze.38,id(gtype_down)
92.3593,93.0906,q8ec3.f.gaze.39,id(gtype_up)
93.0906,95.7696,q8ec3.f.gaze.40,id(gtype_down)
95.7696,96.2253,q8ec3.f.gaze.41,id(gtype_up)
96.2253,103.6628,q8ec3.f.gaze.42,id(gtype_down)
103.6628,105.3577,q8ec3.f.gaze.43,id(gtype_up)
105.3577,107.5020,q8ec3.f.gaze.44,id(gtype_down)
107.5020,108.5213,q8ec3.f.gaze.45,id(gtype_up)
108.5213,122.1211,q8ec3.f.gaze.46,id(gtype_down)
122.1211,122.9780,q8ec3.f.gaze.47,id(gtype_up)
122.9780,122.9781,q8ec3.f.gaze.48,id(gtype_down)
122.9781,125.1064,q8ec3.f.gaze.49,id(gtype_up)
125.1064,134.4171,q8ec3.f.gaze.50,id(gtype_down)
134.4171,134.8025,q8ec3.f.gaze.51,id(gtype_up)
134.8025,138.4999,q8ec3.f.gaze.52,id(gtype_down)
138.4999,139.2100,q8ec3.f.gaze.53,id(gtype_up)
139.2100,146.5162,q8ec3.f.gaze.54,id(gtype_down)
146.5162,148.2564,q8ec3.f.gaze.55,id(gtype_up)
148.2564,148.8048,q8ec3.f.gaze.56,id(gtype_down)
148.8048,149.1353,q8ec3.f.gaze.57,id(gtype_up)
149.1353,151.2055,q8ec3.f.gaze.58,id(gtype_down)
151.2055,155.3540,q8ec3.f.gaze.59,id(gtype_up)
155.3540,159.1867,q8ec3.f.gaze.60,id(gtype_down)
159.1867,159.6745,q8ec3.f.gaze.61,id(gtype_up)
159.6745,162.1077,q8ec3.f.gaze.62,id(gtype_down)
162.1077,163.2540,q8ec3.f.gaze.63,id(gtype_up)
163.2540,164.7371,q8ec3.f.gaze.64,id(gtype_down)
164.7371,165.3897,q8ec3.f.gaze.65,id(gtype_up)
165.3897,166.8123,q8ec3.f.gaze.66,id(gtype_down)
166.8123,167.2075,q8ec3.f.gaze.67,id(gtype_up)
167.2075,171.5333,q8ec3.f.gaze.68,id(gtype_down)
171.5333,172.6795,q8ec3.f.gaze.69,id(gtype_up)
172.6795,175.4407,q8ec3.f.gaze.70,id(gtype_down)
