start,end,id,type
0.0000,1.2251,q8ec1.g.gaze.2,id(gtype_down)
1.2251,1.6756,q8ec1.g.gaze.3,id(gtype_up)
1.6756,4.3816,q8ec1.g.gaze.4,id(gtype_down)
4.3816,4.8075,q8ec1.g.gaze.5,id(gtype_up)
4.8075,6.5676,q8ec1.g.gaze.6,id(gtype_down)
6.5676,9.0274,q8ec1.g.gaze.7,id(gtype_up)
9.0274,27.0438,q8ec1.g.gaze.8,id(gtype_down)
27.0438,28.2588,q8ec1.g.gaze.9,id(gtype_up)
28.2588,33.9329,q8ec1.g.gaze.10,id(gtype_down)
33.9329,36.7595,q8ec1.g.gaze.11,id(gtype_up)
36.7595,45.6892,q8ec1.g.gaze.12,id(gtype_down)
45.6892,46.1662,q8ec1.g.gaze.13,id(gtype_up)
46.1662,46.1663,q8ec1.g.gaze.14,id(gtype_down)
46.1663,46.4511,q8ec1.g.gaze.15,id(gtype_up)
46.4511,50.8950,q8ec1.g.gaze.16,id(gtype_down)
50.8950,57.2360,q8ec1.g.gaze.17,id(gtype_up)
57.2360,66.9119,q8ec1.g.gaze.18,id(gtype_down)
66.9119,67.8203,q8ec1.g.gaze.19,id(gtype_up)
67.8203,67.8204,q8ec1.g.gaze.20,id(gtype_down)
67.8204,69.6656,q8ec1.g.gaze.21,id(gtype_up)
69.6656,69.9504,q8ec1.g.gaze.22,id(gtype_down)
69.9504,70.0560,q8ec1.g.gaze.23,id(gtype_up)
70.0560,71.6951,q8ec1.g.gaze.24,id(gtype_down)
71.6951,73.7388,q8ec1.g.gaze.25,id(gtype_up)
73.7388,97.0724,q8ec1.g.gaze.26,id(gtype_down)
97.0724,99.9437,q8ec1.g.gaze.27,id(gtype_up)
99.9437,112.5989,q8ec1.g.gaze.28,id(gtype_down)
112.5989,116.4044,q8ec1.g.gaze.29,id(gtype_up)
116.4044,116.4046,q8ec1.g.gaze.30,id(gtype_down)
116.4046,119.3424,q8ec1.g.gaze.31,id(gtype_up)
119.3424,119.7875,q8ec1.g.gaze.32,id(gtype_down)
119.7875,120.2573,q8ec1.g.gaze.33,id(gtype_up)
120.2573,124.6259,q8ec1.g.gaze.34,id(gtype_down)
124.6259,125.2191,q8ec1.g.gaze.35,id(gtype_up)
125.2191,126.6435,q8ec1.g.gaze.36,id(gtype_down)
126.6435,127.9549,q8ec1.g.gaze.37,id(gtype_up)
127.9549,129.1399,q8ec1.g.gaze.38,id(gtype_down)
129.1399,130.7778,q8ec1.g.gaze.39,id(gtype_up)
130.7778,131.2949,q8ec1.g.gaze.40,id(gtype_down)
131.2949,132.0204,q8ec1.g.gaze.41,id(gtype_up)
132.0204,133.5167,q8ec1.g.gaze.42,id(gtype_down)
133.5167,135.6757,q8ec1.g.gaze.43,id(gtype_up)
135.6757,137.2119,q8ec1.g.gaze.44,id(gtype_down)
137.2119,137.9806,q8ec1.g.gaze.45,id(gtype_up)
137.9806,139.0488,q8ec1.g.gaze.46,id(gtype_down)
139.0488,139.4245,q8ec1.g.gaze.47,id(gtype_up)
139.4245,143.9420,q8ec1.g.gaze.48,id(gtype_down)
143.9420,144.3125,q8ec1.g.gaze.49,id(gtype_up)
144.3125,149.4291,q8ec1.g.gaze.50,id(gtype_down)
149.4291,150.5521,q8ec1.g.gaze.51,id(gtype_up)
150.5521,153.7414,q8ec1.g.gaze.52,id(gtype_down)
153.7414,154.7131,q8ec1.g.gaze.53,id(gtype_up)
154.7131,155.3842,q8ec1.g.gaze.54,id(gtype_down)
155.3842,157.8062,q8ec1.g.gaze.55,id(gtype_up)
157.8062,162.3222,q8ec1.g.gaze.56,id(gtype_down)
162.3222,164.9770,q8ec1.g.gaze.57,id(gtype_up)
164.9770,166.2268,q8ec1.g.gaze.58,id(gtype_down)
166.2268,166.6846,q8ec1.g.gaze.59,id(gtype_up)
166.6846,166.6847,q8ec1.g.gaze.60,id(gtype_down)
166.6847,170.1917,q8ec1.g.gaze.61,id(gtype_up)
170.1917,171.7537,q8ec1.g.gaze.62,id(gtype_down)
171.7537,172.2898,q8ec1.g.gaze.63,id(gtype_up)
172.2898,173.1994,q8ec1.g.gaze.64,id(gtype_down)
173.1994,174.7577,q8ec1.g.gaze.65,id(gtype_up)
174.7577,174.7579,q8ec1.g.gaze.66,id(gtype_down)
174.7579,176.1101,q8ec1.g.gaze.67,id(gtype_up)
176.1101,177.2259,q8ec1.g.gaze.68,id(gtype_down)
177.2259,179.8973,q8ec1.g.gaze.69,id(gtype_up)
179.8973,181.5992,q8ec1.g.gaze.70,id(gtype_down)
181.5992,182.8283,q8ec1.g.gaze.71,id(gtype_up)
182.8283,188.9404,q8ec1.g.gaze.72,id(gtype_down)
188.9404,189.2213,q8ec1.g.gaze.73,id(gtype_up)
189.2213,201.2682,q8ec1.g.gaze.74,id(gtype_down)
201.2682,201.6289,q8ec1.g.gaze.75,id(gtype_up)
201.6289,208.9242,q8ec1.g.gaze.76,id(gtype_down)
208.9242,210.9141,q8ec1.g.gaze.77,id(gtype_up)
210.9141,211.1186,q8ec1.g.gaze.78,id(gtype_down)
211.1186,211.7070,q8ec1.g.gaze.79,id(gtype_up)
211.7070,213.9294,q8ec1.g.gaze.80,id(gtype_down)
213.9294,216.2432,q8ec1.g.gaze.81,id(gtype_up)
216.2432,216.2433,q8ec1.g.gaze.82,id(gtype_down)
216.2433,217.8818,q8ec1.g.gaze.83,id(gtype_up)
217.8818,219.1471,q8ec1.g.gaze.84,id(gtype_down)
219.1471,219.6092,q8ec1.g.gaze.85,id(gtype_up)
219.6092,221.6478,q8ec1.g.gaze.86,id(gtype_down)
221.6478,222.5703,q8ec1.g.gaze.87,id(gtype_up)
222.5703,222.5704,q8ec1.g.gaze.88,id(gtype_down)
222.5704,222.9587,q8ec1.g.gaze.89,id(gtype_up)
222.9587,223.8693,q8ec1.g.gaze.90,id(gtype_down)
223.8693,224.3630,q8ec1.g.gaze.91,id(gtype_up)
224.3630,224.7321,q8ec1.g.gaze.92,id(gtype_down)
224.7321,225.3213,q8ec1.g.gaze.93,id(gtype_up)
