start,end,id,type
0.0000,28.6634,q3ec6.f.gaze.2,id(gtype_down)
28.6634,29.3716,q3ec6.f.gaze.3,id(gtype_up)
29.3716,58.5870,q3ec6.f.gaze.4,id(gtype_down)
58.5870,67.3551,q3ec6.f.gaze.5,id(gtype_up)
67.3551,68.1851,q3ec6.f.gaze.6,id(gtype_down)
68.1851,71.7490,q3ec6.f.gaze.7,id(gtype_up)
71.7490,79.7432,q3ec6.f.gaze.8,id(gtype_down)
79.7432,80.1747,q3ec6.f.gaze.9,id(gtype_up)
80.1747,101.8544,q3ec6.f.gaze.10,id(gtype_down)
101.8544,103.4190,q3ec6.f.gaze.11,id(gtype_up)
103.4190,105.1697,q3ec6.f.gaze.12,id(gtype_down)
105.1697,105.8911,q3ec6.f.gaze.13,id(gtype_up)
105.8911,110.0626,q3ec6.f.gaze.14,id(gtype_down)
110.0626,111.1825,q3ec6.f.gaze.15,id(gtype_up)
111.1825,118.3910,q3ec6.f.gaze.16,id(gtype_down)
118.3910,120.6296,q3ec6.f.gaze.17,id(gtype_up)
120.6296,142.7290,q3ec6.f.gaze.18,id(gtype_down)
142.7290,171.4488,q3ec6.f.gaze.19,id(gtype_off)
171.4488,172.3645,q3ec6.f.gaze.21,id(gtype_down)
172.3645,182.4567,q3ec6.f.gaze.22,id(gtype_off)
182.4567,195.5998,q3ec6.f.gaze.24,id(gtype_down)
195.5998,196.8605,q3ec6.f.gaze.25,id(gtype_up)
196.8605,203.0153,q3ec6.f.gaze.26,id(gtype_down)
203.0153,204.3805,q3ec6.f.gaze.27,id(gtype_up)
204.3805,207.0000,q3ec6.f.gaze.28,id(gtype_down)
207.0000,209.2249,q3ec6.f.gaze.29,id(gtype_up)
209.2249,209.3501,q3ec6.f.gaze.30,id(gtype_down)
209.3501,212.2149,q3ec6.f.gaze.31,id(gtype_up)
212.2149,216.4935,q3ec6.f.gaze.32,id(gtype_down)
216.4935,216.9382,q3ec6.f.gaze.33,id(gtype_up)
216.9382,224.2464,q3ec6.f.gaze.34,id(gtype_down)
224.2464,224.7273,q3ec6.f.gaze.35,id(gtype_up)
224.7273,229.1903,q3ec6.f.gaze.36,id(gtype_down)
229.1903,229.7815,q3ec6.f.gaze.37,id(gtype_up)
229.7815,234.5922,q3ec6.f.gaze.38,id(gtype_down)
