start,end,id,type
0.0000,2.8539,q3ec1.g.gaze.2,id(gtype_down)
2.8539,3.2317,q3ec1.g.gaze.3,id(gtype_up)
3.2317,4.0423,q3ec1.g.gaze.4,id(gtype_down)
4.0423,4.6806,q3ec1.g.gaze.5,id(gtype_up)
4.6806,6.8970,q3ec1.g.gaze.6,id(gtype_down)
6.8970,7.5049,q3ec1.g.gaze.7,id(gtype_up)
7.5049,12.7662,q3ec1.g.gaze.8,id(gtype_down)
12.7662,16.4199,q3ec1.g.gaze.9,id(gtype_up)
16.4199,16.9155,q3ec1.g.gaze.10,id(gtype_down)
16.9155,18.0195,q3ec1.g.gaze.11,id(gtype_up)
18.0195,25.1733,q3ec1.g.gaze.12,id(gtype_down)
25.1733,25.5989,q3ec1.g.gaze.13,id(gtype_up)
25.5989,29.8147,q3ec1.g.gaze.14,id(gtype_down)
29.8147,30.1344,q3ec1.g.gaze.15,id(gtype_up)
30.1344,36.5476,q3ec1.g.gaze.16,id(gtype_down)
36.5476,38.1840,q3ec1.g.gaze.17,id(gtype_up)
38.1840,38.8965,q3ec1.g.gaze.18,id(gtype_down)
38.8965,41.7515,q3ec1.g.gaze.19,id(gtype_up)
41.7515,54.8835,q3ec1.g.gaze.20,id(gtype_down)
54.8835,56.1498,q3ec1.g.gaze.21,id(gtype_up)
56.1498,63.7638,q3ec1.g.gaze.22,id(gtype_down)
63.7638,64.6364,q3ec1.g.gaze.23,id(gtype_up)
64.6364,74.0589,q3ec1.g.gaze.24,id(gtype_down)
74.0589,74.9233,q3ec1.g.gaze.25,id(gtype_up)
74.9233,81.7415,q3ec1.g.gaze.26,id(gtype_down)
81.7415,85.5145,q3ec1.g.gaze.27,id(gtype_up)
85.5145,89.0363,q3ec1.g.gaze.28,id(gtype_down)
89.0363,91.9852,q3ec1.g.gaze.29,id(gtype_up)
91.9852,91.9853,q3ec1.g.gaze.30,id(gtype_down)
91.9853,90.4993,q3ec1.g.gaze.31,id(gtype_up)
90.4993,90.9934,q3ec1.g.gaze.32,id(gtype_down)
90.9934,94.0360,q3ec1.g.gaze.33,id(gtype_up)
94.0360,97.0865,q3ec1.g.gaze.34,id(gtype_down)
97.0865,97.4865,q3ec1.g.gaze.35,id(gtype_up)
97.4865,102.9931,q3ec1.g.gaze.36,id(gtype_down)
102.9931,103.3900,q3ec1.g.gaze.37,id(gtype_up)
103.3900,105.2539,q3ec1.g.gaze.38,id(gtype_down)
105.2539,106.5007,q3ec1.g.gaze.39,id(gtype_up)
106.5007,113.7144,q3ec1.g.gaze.40,id(gtype_down)
113.7144,115.1985,q3ec1.g.gaze.41,id(gtype_up)
115.1985,116.5444,q3ec1.g.gaze.42,id(gtype_down)
116.5444,117.7436,q3ec1.g.gaze.43,id(gtype_up)
117.7436,119.9705,q3ec1.g.gaze.44,id(gtype_down)
119.9705,124.8063,q3ec1.g.gaze.45,id(gtype_up)
124.8063,127.5977,q3ec1.g.gaze.46,id(gtype_down)
127.5977,130.2766,q3ec1.g.gaze.47,id(gtype_up)
130.2766,131.7224,q3ec1.g.gaze.48,id(gtype_down)
131.7224,135.0891,q3ec1.g.gaze.49,id(gtype_up)
135.0891,137.9670,q3ec1.g.gaze.50,id(gtype_down)
137.9670,139.5155,q3ec1.g.gaze.51,id(gtype_up)
139.5155,143.5492,q3ec1.g.gaze.52,id(gtype_down)
143.5492,147.5216,q3ec1.g.gaze.53,id(gtype_up)
147.5216,151.9336,q3ec1.g.gaze.54,id(gtype_down)
151.9336,158.0176,q3ec1.g.gaze.55,id(gtype_up)
158.0176,161.7533,q3ec1.g.gaze.56,id(gtype_down)
161.7533,162.2340,q3ec1.g.gaze.57,id(gtype_up)
162.2340,162.5738,q3ec1.g.gaze.58,id(gtype_down)
162.5738,163.4019,q3ec1.g.gaze.59,id(gtype_up)
163.4019,167.0497,q3ec1.g.gaze.60,id(gtype_down)
167.0497,169.6291,q3ec1.g.gaze.61,id(gtype_up)
169.6291,171.3010,q3ec1.g.gaze.62,id(gtype_down)
171.3010,172.4124,q3ec1.g.gaze.63,id(gtype_up)
172.4124,180.1585,q3ec1.g.gaze.64,id(gtype_down)
180.1585,182.3566,q3ec1.g.gaze.65,id(gtype_up)
182.3566,185.4848,q3ec1.g.gaze.66,id(gtype_down)
185.4848,188.8868,q3ec1.g.gaze.67,id(gtype_up)
188.8868,190.4209,q3ec1.g.gaze.68,id(gtype_down)
190.4209,190.6769,q3ec1.g.gaze.69,id(gtype_up)
190.6769,197.6203,q3ec1.g.gaze.70,id(gtype_down)
197.6203,198.1571,q3ec1.g.gaze.71,id(gtype_up)
198.1571,202.9127,q3ec1.g.gaze.72,id(gtype_down)
202.9127,203.5753,q3ec1.g.gaze.73,id(gtype_up)
203.5753,207.8469,q3ec1.g.gaze.74,id(gtype_down)
