start,end,id,type
0.0000,4.9374,q3ec6.g.gaze.2,id(gtype_down)
4.9374,8.0385,q3ec6.g.gaze.3,id(gtype_up)
8.0385,19.7240,q3ec6.g.gaze.4,id(gtype_down)
19.7240,21.1726,q3ec6.g.gaze.5,id(gtype_up)
21.1726,31.7728,q3ec6.g.gaze.6,id(gtype_down)
31.7728,33.3979,q3ec6.g.gaze.7,id(gtype_up)
33.3979,34.7339,q3ec6.g.gaze.8,id(gtype_down)
34.7339,36.0073,q3ec6.g.gaze.9,id(gtype_up)
36.0073,40.2543,q3ec6.g.gaze.10,id(gtype_down)
40.2543,43.5745,q3ec6.g.gaze.11,id(gtype_up)
43.5745,54.3940,q3ec6.g.gaze.12,id(gtype_down)
54.3940,60.0428,q3ec6.g.gaze.13,id(gtype_up)
60.0428,66.9335,q3ec6.g.gaze.14,id(gtype_down)
66.9335,67.5363,q3ec6.g.gaze.15,id(gtype_up)
67.5363,70.8110,q3ec6.g.gaze.16,id(gtype_down)
70.8110,72.6812,q3ec6.g.gaze.17,id(gtype_up)
72.6812,72.9974,q3ec6.g.gaze.18,id(gtype_down)
72.9974,75.6713,q3ec6.g.gaze.19,id(gtype_up)
75.6713,92.7635,q3ec6.g.gaze.20,id(gtype_down)
92.7635,94.8221,q3ec6.g.gaze.21,id(gtype_up)
94.8221,95.6225,q3ec6.g.gaze.22,id(gtype_down)
95.6225,99.8156,q3ec6.g.gaze.23,id(gtype_up)
99.8156,110.2602,q3ec6.g.gaze.24,id(gtype_down)
110.2602,113.9445,q3ec6.g.gaze.25,id(gtype_up)
113.9445,117.4578,q3ec6.g.gaze.26,id(gtype_down)
117.4578,118.8456,q3ec6.g.gaze.27,id(gtype_up)
118.8456,135.9426,q3ec6.g.gaze.28,id(gtype_down)
135.9426,162.6149,q3ec6.g.gaze.29,id(gtype_up)
162.6149,184.6116,q3ec6.g.gaze.30,id(gtype_down)
184.6116,186.7156,q3ec6.g.gaze.31,id(gtype_up)
186.7156,196.8605,q3ec6.g.gaze.32,id(gtype_down)
196.8605,197.3448,q3ec6.g.gaze.33,id(gtype_up)
197.3448,216.4935,q3ec6.g.gaze.34,id(gtype_down)
216.4935,217.3532,q3ec6.g.gaze.35,id(gtype_up)
217.3532,224.0059,q3ec6.g.gaze.36,id(gtype_down)
224.0059,226.4829,q3ec6.g.gaze.37,id(gtype_up)
226.4829,227.5154,q3ec6.g.gaze.38,id(gtype_down)
227.5154,228.6913,q3ec6.g.gaze.39,id(gtype_up)
228.6913,228.6914,q3ec6.g.gaze.40,id(gtype_down)
228.6914,229.2957,q3ec6.g.gaze.41,id(gtype_up)
229.2957,231.1173,q3ec6.g.gaze.42,id(gtype_down)
231.1173,233.1719,q3ec6.g.gaze.43,id(gtype_up)
233.1719,234.5922,q3ec6.g.gaze.44,id(gtype_down)
