start,end,id,type
0.0000,10.8083,q4ec4.f.gaze.4,id(gtype_down)
10.8083,11.6231,q4ec4.f.gaze.5,id(gtype_up)
11.6231,12.7281,q4ec4.f.gaze.6,id(gtype_down)
12.7281,13.1232,q4ec4.f.gaze.7,id(gtype_up)
13.1232,24.1362,q4ec4.f.gaze.8,id(gtype_down)
24.1362,24.1364,q4ec4.f.gaze.9,id(gtype_up)
24.1364,67.5223,q4ec4.f.gaze.10,id(gtype_down)
67.5223,68.9583,q4ec4.f.gaze.11,id(gtype_up)
68.9583,74.1203,q4ec4.f.gaze.12,id(gtype_down)
74.1203,74.9830,q4ec4.f.gaze.13,id(gtype_up)
74.9830,123.5784,q4ec4.f.gaze.14,id(gtype_down)
123.5784,124.6691,q4ec4.f.gaze.15,id(gtype_up)
124.6691,130.5922,q4ec4.f.gaze.16,id(gtype_down)
130.5922,131.3783,q4ec4.f.gaze.17,id(gtype_up)
131.3783,147.3054,q4ec4.f.gaze.18,id(gtype_down)
147.3054,147.8415,q4ec4.f.gaze.19,id(gtype_up)
147.8415,173.9487,q4ec4.f.gaze.20,id(gtype_down)
173.9487,175.6514,q4ec4.f.gaze.21,id(gtype_up)
175.6514,175.6515,q4ec4.f.gaze.22,id(gtype_down)
175.6515,177.8418,q4ec4.f.gaze.23,id(gtype_up)
177.8418,180.4681,q4ec4.f.gaze.24,id(gtype_down)
180.4681,191.8675,q4ec4.f.gaze.25,id(gtype_up)
191.8675,191.8675,q4ec4.f.gaze.26,id(gtype_down)
191.8675,191.0374,q4ec4.f.gaze.27,id(gtype_up)
191.0374,191.7117,q4ec4.f.gaze.28,id(gtype_down)
191.7117,192.4358,q4ec4.f.gaze.29,id(gtype_up)
192.4358,207.5444,q4ec4.f.gaze.30,id(gtype_down)
207.5444,207.8610,q4ec4.f.gaze.31,id(gtype_up)
207.8610,237.4621,q4ec4.f.gaze.32,id(gtype_down)
237.4621,238.9791,q4ec4.f.gaze.33,id(gtype_up)
238.9791,244.9297,q4ec4.f.gaze.34,id(gtype_down)
244.9297,249.5216,q4ec4.f.gaze.35,id(gtype_up)
249.5216,264.6104,q4ec4.f.gaze.36,id(gtype_down)
264.6104,266.9736,q4ec4.f.gaze.37,id(gtype_up)
266.9736,276.7160,q4ec4.f.gaze.38,id(gtype_down)
276.7160,277.1875,q4ec4.f.gaze.39,id(gtype_up)
277.1875,288.9003,q4ec4.f.gaze.40,id(gtype_down)
288.9003,290.9438,q4ec4.f.gaze.41,id(gtype_up)
290.9438,352.3770,q4ec4.f.gaze.42,id(gtype_down)
352.3770,352.3849,q4ec4.f.gaze.43,id(gtype_up)
352.3849,352.9908,q4ec4.f.gaze.44,id(gtype_down)
352.9908,353.7366,q4ec4.f.gaze.45,id(gtype_up)
353.7366,374.0755,q4ec4.f.gaze.46,id(gtype_down)
374.0755,374.7012,q4ec4.f.gaze.47,id(gtype_up)
374.7012,388.3007,q4ec4.f.gaze.48,id(gtype_down)
388.3007,390.2468,q4ec4.f.gaze.49,id(gtype_up)
390.2468,415.4160,q4ec4.f.gaze.50,id(gtype_down)
415.4160,415.4161,q4ec4.f.gaze.51,id(gtype_up)
415.4161,420.1641,q4ec4.f.gaze.52,id(gtype_down)
420.1641,425.2409,q4ec4.f.gaze.53,id(gtype_up)
425.2409,429.7523,q4ec4.f.gaze.54,id(gtype_down)
429.7523,430.8850,q4ec4.f.gaze.55,id(gtype_up)
430.8850,445.8312,q4ec4.f.gaze.56,id(gtype_down)
445.8312,446.0902,q4ec4.f.gaze.57,id(gtype_up)
446.0902,450.4736,q4ec4.f.gaze.58,id(gtype_down)
450.4736,452.3923,q4ec4.f.gaze.59,id(gtype_up)
452.3923,460.2137,q4ec4.f.gaze.60,id(gtype_down)
460.2137,460.4589,q4ec4.f.gaze.61,id(gtype_up)
460.4589,462.6148,q4ec4.f.gaze.62,id(gtype_down)
