start,end,id,type
0.0000,510.7822,q4nc5.f.gaze.2,id(gtype_down)
510.7822,512.5526,q4nc5.f.gaze.3,id(gtype_off)
512.5526,518.3615,q4nc5.f.gaze.5,id(gtype_down)
518.3615,518.3615,q4nc5.f.gaze.6,id(gtype_off)
518.3615,520.0870,q4nc5.f.gaze.8,id(gtype_down)
520.0870,527.0683,q4nc5.f.gaze.9,id(gtype_off)
527.0683,527.5858,q4nc5.f.gaze.11,id(gtype_down)
527.5858,527.5858,q4nc5.f.gaze.12,id(gtype_off)
527.5858,533.2734,q4nc5.f.gaze.14,id(gtype_down)
533.2734,530.4697,q4nc5.f.gaze.15,id(gtype_off)
530.4697,546.1109,q4nc5.f.gaze.17,id(gtype_down)
546.1109,546.6960,q4nc5.f.gaze.18,id(gtype_up)
546.6960,566.8258,q4nc5.f.gaze.19,id(gtype_down)
566.8258,582.9368,q4nc5.f.gaze.20,id(gtype_off)
582.9368,597.3816,q4nc5.f.gaze.22,id(gtype_down)
597.3816,598.5713,q4nc5.f.gaze.23,id(gtype_off)
598.5713,599.3609,q4nc5.f.gaze.25,id(gtype_down)
599.3609,601.5788,q4nc5.f.gaze.26,id(gtype_off)
601.5788,627.5586,q4nc5.f.gaze.28,id(gtype_down)
627.5586,628.1869,q4nc5.f.gaze.29,id(gtype_up)
628.1869,629.9639,q4nc5.f.gaze.30,id(gtype_down)
629.9639,632.2693,q4nc5.f.gaze.31,id(gtype_up)
632.2693,632.0798,q4nc5.f.gaze.32,id(gtype_down)
