start,end,id,type
0.0000,2.4275,q8ec2.g.gaze.2,id(gtype_down)
2.4275,4.0172,q8ec2.g.gaze.3,id(gtype_up)
4.0172,7.1221,q8ec2.g.gaze.4,id(gtype_down)
7.1221,7.7266,q8ec2.g.gaze.5,id(gtype_up)
7.7266,8.5267,q8ec2.g.gaze.6,id(gtype_down)
8.5267,10.0618,q8ec2.g.gaze.7,id(gtype_up)
10.0618,10.0619,q8ec2.g.gaze.8,id(gtype_down)
10.0619,11.5557,q8ec2.g.gaze.9,id(gtype_up)
11.5557,11.7493,q8ec2.g.gaze.10,id(gtype_down)
11.7493,11.7494,q8ec2.g.gaze.11,id(gtype_up)
11.7494,14.8751,q8ec2.g.gaze.12,id(gtype_down)
14.8751,15.4054,q8ec2.g.gaze.13,id(gtype_up)
15.4054,19.4415,q8ec2.g.gaze.14,id(gtype_down)
19.4415,20.6567,q8ec2.g.gaze.15,id(gtype_up)
20.6567,23.1481,q8ec2.g.gaze.16,id(gtype_down)
23.1481,23.3555,q8ec2.g.gaze.17,id(gtype_up)
23.3555,26.3176,q8ec2.g.gaze.18,id(gtype_down)
26.3176,27.4408,q8ec2.g.gaze.19,id(gtype_up)
27.4408,27.4409,q8ec2.g.gaze.20,id(gtype_down)
27.4409,28.9828,q8ec2.g.gaze.21,id(gtype_up)
28.9828,28.9828,q8ec2.g.gaze.22,id(gtype_down)
28.9828,29.5647,q8ec2.g.gaze.23,id(gtype_up)
29.5647,32.1558,q8ec2.g.gaze.24,id(gtype_down)
32.1558,32.6614,q8ec2.g.gaze.25,id(gtype_up)
32.6614,34.3115,q8ec2.g.gaze.26,id(gtype_down)
34.3115,35.3640,q8ec2.g.gaze.27,id(gtype_up)
35.3640,35.8696,q8ec2.g.gaze.28,id(gtype_down)
35.8696,36.7404,q8ec2.g.gaze.29,id(gtype_up)
36.7404,38.5161,q8ec2.g.gaze.30,id(gtype_down)
38.5161,40.5369,q8ec2.g.gaze.31,id(gtype_up)
40.5369,40.5370,q8ec2.g.gaze.32,id(gtype_down)
40.5370,40.4182,q8ec2.g.gaze.33,id(gtype_up)
40.4182,48.2747,q8ec2.g.gaze.34,id(gtype_down)
48.2747,49.8853,q8ec2.g.gaze.35,id(gtype_up)
49.8853,50.9131,q8ec2.g.gaze.36,id(gtype_down)
50.9131,53.5006,q8ec2.g.gaze.37,id(gtype_up)
53.5006,56.5992,q8ec2.g.gaze.38,id(gtype_down)
56.5992,58.3674,q8ec2.g.gaze.39,id(gtype_up)
58.3674,58.9728,q8ec2.g.gaze.40,id(gtype_down)
58.9728,59.1223,q8ec2.g.gaze.41,id(gtype_up)
59.1223,60.6914,q8ec2.g.gaze.42,id(gtype_down)
60.6914,61.4744,q8ec2.g.gaze.43,id(gtype_up)
61.4744,62.1459,q8ec2.g.gaze.44,id(gtype_down)
62.1459,64.1108,q8ec2.g.gaze.45,id(gtype_up)
64.1108,73.1665,q8ec2.g.gaze.46,id(gtype_down)
73.1665,73.7879,q8ec2.g.gaze.47,id(gtype_up)
73.7879,73.8949,q8ec2.g.gaze.48,id(gtype_down)
73.8949,74.7140,q8ec2.g.gaze.49,id(gtype_up)
74.7140,75.8859,q8ec2.g.gaze.50,id(gtype_down)
75.8859,76.8824,q8ec2.g.gaze.51,id(gtype_up)
76.8824,76.8825,q8ec2.g.gaze.52,id(gtype_down)
76.8825,78.4590,q8ec2.g.gaze.53,id(gtype_up)
78.4590,79.0675,q8ec2.g.gaze.54,id(gtype_down)
79.0675,79.4049,q8ec2.g.gaze.55,id(gtype_up)
79.4049,81.4179,q8ec2.g.gaze.56,id(gtype_down)
81.4179,81.7902,q8ec2.g.gaze.57,id(gtype_up)
81.7902,88.7208,q8ec2.g.gaze.58,id(gtype_down)
88.7208,91.5575,q8ec2.g.gaze.59,id(gtype_up)
91.5575,111.2498,q8ec2.g.gaze.60,id(gtype_down)
111.2498,123.6218,q8ec2.g.gaze.63,id(gtype_off)
123.6218,124.6240,q8ec2.g.gaze.66,id(gtype_up)
124.6240,134.8672,q8ec2.g.gaze.67,id(gtype_down)
134.8672,137.8430,q8ec2.g.gaze.68,id(gtype_up)
137.8430,137.8431,q8ec2.g.gaze.69,id(gtype_down)
137.8431,138.5339,q8ec2.g.gaze.70,id(gtype_up)
138.5339,138.9250,q8ec2.g.gaze.71,id(gtype_down)
138.9250,138.9737,q8ec2.g.gaze.72,id(gtype_up)
138.9737,138.9738,q8ec2.g.gaze.73,id(gtype_down)
138.9738,142.0950,q8ec2.g.gaze.74,id(gtype_up)
142.0950,148.4108,q8ec2.g.gaze.75,id(gtype_down)
148.4108,149.0243,q8ec2.g.gaze.76,id(gtype_up)
149.0243,149.0244,q8ec2.g.gaze.77,id(gtype_down)
149.0244,149.8311,q8ec2.g.gaze.78,id(gtype_up)
149.8311,150.9039,q8ec2.g.gaze.79,id(gtype_down)
150.9039,150.9040,q8ec2.g.gaze.80,id(gtype_up)
150.9040,155.3773,q8ec2.g.gaze.81,id(gtype_down)
155.3773,155.9397,q8ec2.g.gaze.82,id(gtype_up)
155.9397,155.9399,q8ec2.g.gaze.83,id(gtype_down)
155.9399,157.4923,q8ec2.g.gaze.84,id(gtype_up)
157.4923,163.1633,q8ec2.g.gaze.85,id(gtype_down)
163.1633,165.3011,q8ec2.g.gaze.86,id(gtype_up)
165.3011,166.2466,q8ec2.g.gaze.87,id(gtype_down)
166.2466,167.0906,q8ec2.g.gaze.88,id(gtype_up)
167.0906,168.3617,q8ec2.g.gaze.89,id(gtype_down)
168.3617,171.5540,q8ec2.g.gaze.90,id(gtype_up)
171.5540,173.7804,q8ec2.g.gaze.91,id(gtype_down)
173.7804,174.3017,q8ec2.g.gaze.92,id(gtype_up)
174.3017,174.6776,q8ec2.g.gaze.93,id(gtype_down)
174.6776,176.5192,q8ec2.g.gaze.94,id(gtype_up)
176.5192,179.0448,q8ec2.g.gaze.95,id(gtype_down)
179.0448,179.2869,q8ec2.g.gaze.96,id(gtype_up)
179.2869,179.2870,q8ec2.g.gaze.97,id(gtype_down)
179.2870,181.5003,q8ec2.g.gaze.98,id(gtype_up)
181.5003,189.4104,q8ec2.g.gaze.99,id(gtype_down)
189.4104,192.9035,q8ec2.g.gaze.100,id(gtype_up)
192.9035,194.1124,q8ec2.g.gaze.101,id(gtype_down)
194.1124,195.4927,q8ec2.g.gaze.102,id(gtype_up)
195.4927,195.4928,q8ec2.g.gaze.103,id(gtype_down)
195.4928,196.0164,q8ec2.g.gaze.104,id(gtype_up)
196.0164,196.0165,q8ec2.g.gaze.105,id(gtype_down)
196.0165,195.5316,q8ec2.g.gaze.106,id(gtype_up)
195.5316,199.7685,q8ec2.g.gaze.107,id(gtype_down)
199.7685,202.9404,q8ec2.g.gaze.108,id(gtype_up)
202.9404,202.9405,q8ec2.g.gaze.109,id(gtype_down)
202.9405,204.0012,q8ec2.g.gaze.110,id(gtype_up)
204.0012,210.7222,q8ec2.g.gaze.111,id(gtype_down)
210.7222,214.3856,q8ec2.g.gaze.112,id(gtype_up)
214.3856,215.6199,q8ec2.g.gaze.113,id(gtype_down)
215.6199,220.3094,q8ec2.g.gaze.114,id(gtype_up)
220.3094,222.7686,q8ec2.g.gaze.115,id(gtype_down)
