start,end,id,type
0.0000,0.3352,q4ec6.f.gaze.2,id(gtype_down)
0.3352,1.9362,q4ec6.f.gaze.3,id(gtype_up)
1.9362,16.4724,q4ec6.f.gaze.4,id(gtype_down)
16.4724,16.2549,q4ec6.f.gaze.5,id(gtype_off)
16.2549,79.9605,q4ec6.f.gaze.7,id(gtype_down)
79.9605,79.9606,q4ec6.f.gaze.8,id(gtype_up)
79.9606,122.4080,q4ec6.f.gaze.9,id(gtype_down)
122.4080,122.7764,q4ec6.f.gaze.10,id(gtype_up)
122.7764,192.9839,q4ec6.f.gaze.11,id(gtype_down)
192.9839,193.5098,q4ec6.f.gaze.12,id(gtype_up)
193.5098,258.4598,q4ec6.f.gaze.13,id(gtype_down)
258.4598,258.7962,q4ec6.f.gaze.14,id(gtype_up)
258.7962,309.9574,q4ec6.f.gaze.15,id(gtype_down)
309.9574,310.6037,q4ec6.f.gaze.16,id(gtype_up)
310.6037,310.6038,q4ec6.f.gaze.17,id(gtype_down)
310.6038,311.9358,q4ec6.f.gaze.18,id(gtype_up)
311.9358,317.8646,q4ec6.f.gaze.19,id(gtype_down)
