start,end,id,type
0.0000,85.3975,q4nc4.f.gaze.2,id(gtype_down)
85.3975,87.6434,q4nc4.f.gaze.3,id(gtype_up)
87.6434,258.4892,q4nc4.f.gaze.4,id(gtype_down)
258.4892,258.7177,q4nc4.f.gaze.5,id(gtype_up)
258.7177,378.1527,q4nc4.f.gaze.6,id(gtype_down)
378.1527,378.1527,q4nc4.f.gaze.7,id(gtype_off)
378.1527,389.6210,q4nc4.f.gaze.9,id(gtype_down)
389.6210,389.6210,q4nc4.f.gaze.10,id(gtype_off)
389.6210,391.3475,q4nc4.f.gaze.12,id(gtype_down)
391.3475,391.2527,q4nc4.f.gaze.13,id(gtype_off)
391.2527,404.6239,q4nc4.f.gaze.15,id(gtype_down)
404.6239,416.4995,q4nc4.f.gaze.16,id(gtype_off)
416.4995,467.6151,q4nc4.f.gaze.18,id(gtype_down)
467.6151,470.4518,q4nc4.f.gaze.19,id(gtype_up)
470.4518,606.1947,q4nc4.f.gaze.20,id(gtype_down)
