start,end,id,type
0.0000,5.2763,q3ec2.g.gaze.2,id(gtype_down)
5.2763,6.8256,q3ec2.g.gaze.3,id(gtype_up)
6.8256,61.6283,q3ec2.g.gaze.4,id(gtype_down)
61.6283,63.1067,q3ec2.g.gaze.5,id(gtype_up)
63.1067,142.5602,q3ec2.g.gaze.6,id(gtype_down)
142.5602,144.2861,q3ec2.g.gaze.7,id(gtype_up)
144.2861,145.1340,q3ec2.g.gaze.8,id(gtype_down)
145.1340,146.8960,q3ec2.g.gaze.9,id(gtype_up)
146.8960,154.3997,q3ec2.g.gaze.10,id(gtype_down)
154.3997,154.9807,q3ec2.g.gaze.11,id(gtype_up)
154.9807,158.3757,q3ec2.g.gaze.12,id(gtype_down)
158.3757,162.7050,q3ec2.g.gaze.13,id(gtype_up)
162.7050,172.1053,q3ec2.g.gaze.14,id(gtype_down)
172.1053,173.0213,q3ec2.g.gaze.15,id(gtype_up)
173.0213,176.7815,q3ec2.g.gaze.16,id(gtype_down)
176.7815,177.9610,q3ec2.g.gaze.17,id(gtype_up)
177.9610,178.6252,q3ec2.g.gaze.18,id(gtype_down)
178.6252,179.7332,q3ec2.g.gaze.19,id(gtype_up)
179.7332,198.9040,q3ec2.g.gaze.20,id(gtype_down)
198.9040,199.6398,q3ec2.g.gaze.21,id(gtype_up)
199.6398,208.1188,q3ec2.g.gaze.22,id(gtype_down)
208.1188,208.8408,q3ec2.g.gaze.23,id(gtype_up)
208.8408,220.7603,q3ec2.g.gaze.24,id(gtype_down)
220.7603,225.2864,q3ec2.g.gaze.25,id(gtype_up)
225.2864,228.7309,q3ec2.g.gaze.26,id(gtype_down)
228.7309,229.9369,q3ec2.g.gaze.27,id(gtype_up)
229.9369,250.9584,q3ec2.g.gaze.28,id(gtype_down)
250.9584,252.0570,q3ec2.g.gaze.29,id(gtype_up)
252.0570,255.8060,q3ec2.g.gaze.30,id(gtype_down)
255.8060,257.5746,q3ec2.g.gaze.31,id(gtype_up)
257.5746,259.3408,q3ec2.g.gaze.32,id(gtype_down)
259.3408,260.2280,q3ec2.g.gaze.33,id(gtype_up)
260.2280,268.0757,q3ec2.g.gaze.34,id(gtype_down)
268.0757,268.7080,q3ec2.g.gaze.35,id(gtype_up)
268.7080,278.8584,q3ec2.g.gaze.36,id(gtype_down)
278.8584,280.2342,q3ec2.g.gaze.37,id(gtype_up)
280.2342,281.6955,q3ec2.g.gaze.38,id(gtype_down)
281.6955,282.2871,q3ec2.g.gaze.39,id(gtype_up)
282.2871,287.4724,q3ec2.g.gaze.40,id(gtype_down)
287.4724,288.2141,q3ec2.g.gaze.41,id(gtype_up)
288.2141,300.4339,q3ec2.g.gaze.42,id(gtype_down)
300.4339,301.2154,q3ec2.g.gaze.43,id(gtype_up)
301.2154,312.2591,q3ec2.g.gaze.44,id(gtype_down)
312.2591,314.3544,q3ec2.g.gaze.45,id(gtype_up)
314.3544,321.8780,q3ec2.g.gaze.46,id(gtype_down)
321.8780,324.9456,q3ec2.g.gaze.47,id(gtype_up)
324.9456,334.9779,q3ec2.g.gaze.48,id(gtype_down)
334.9779,335.7320,q3ec2.g.gaze.49,id(gtype_up)
335.7320,339.3344,q3ec2.g.gaze.50,id(gtype_down)
339.3344,350.5418,q3ec2.g.gaze.51,id(gtype_up)
350.5418,352.7080,q3ec2.g.gaze.52,id(gtype_down)
352.7080,354.9007,q3ec2.g.gaze.53,id(gtype_up)
354.9007,368.9666,q3ec2.g.gaze.54,id(gtype_down)
368.9666,370.4531,q3ec2.g.gaze.55,id(gtype_up)
370.4531,368.9667,q3ec2.g.gaze.56,id(gtype_down)
368.9667,371.3013,q3ec2.g.gaze.57,id(gtype_up)
